test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
brc1_ko,BRC1,knockout,0.0,,,1.0,2.999178,WT,1.0,2.999178,1.5846,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,74,"{'claim': 'BRC1 knockout shows increased shoot branching', 'evidence_sentence': 'brc1 mutants had significantly higher branches', 'source': {'doi': '10.1105/tpc.106.048934', 'title': 'TCP transcription factors control the morphology of shoot branching in Arabidopsis', 'year': 2007, 'verification': 'full_text_read', 'full_text_read': True}}"
brc2_single_ko,BRC2,knockout,0.0,,,1.0,2.999178,WT,1.0,2.999178,1.5846,0.05,increased,unchanged,False,Shoot_Branching,1,easy,1,True,74,"{'claim': 'BRC2 single knockout does not alter branching significantly', 'evidence_sentence': 'brc2 single mutants show no significant branching phenotype', 'source': {'doi': '10.1105/tpc.106.048934', 'title': 'TCP transcription factors control the morphology of shoot branching in Arabidopsis', 'year': 2007, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_brc2_double_ko,"BRC1, BRC2",double_knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,increased,True,Shoot_Branching,2,medium,1,True,87,"{'claim': 'BRC1 BRC2 double knockout shows large increase in branching', 'evidence_sentence': 'brc1-2 brc2-1 shows large increase in rosette branching', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_oe,BRC1,overexpression,2.0,,,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,58,"{'claim': 'BRC1 overexpression suppresses branching', 'evidence_sentence': 'BRC1-OE had less branches (44.2% of WT)', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_max2_double_ko,"BRC1, MAX2",double_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,66,"{'claim': 'brc1 max2 double mutant shows increased branching (BRC1 KO dominates)', 'evidence_sentence': 'brc1 is epistatic to max2 for branching phenotype', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
hb53_single_ko,HB53,knockout,0.0,,,1.0,2.999178,WT,1.0,2.999178,1.5846,0.05,increased,unchanged,False,Shoot_Branching,1,easy,1,True,74,"{'claim': 'HB53 single knockout shows no significant branching change due to redundancy', 'evidence_sentence': 'Single hb mutants did not show significant branching phenotype', 'source': {'doi': '10.1073/pnas.1613199114', 'title': 'Shade-induced ABA signaling suppresses bud outgrowth', 'year': 2017, 'verification': 'full_text_read', 'full_text_read': True}}"
aba_treatment,,exogenous_treatment,1.0,ABA,1.0,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,58,"{'claim': 'ABA application suppresses bud development', 'evidence_sentence': 'ABA accumulation suppresses bud development', 'source': {'doi': '10.1073/pnas.1613199114', 'title': 'Shade-induced ABA signaling suppresses bud outgrowth', 'year': 2017, 'verification': 'full_text_read', 'full_text_read': True}}"
ipt_ko,IPT,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'IPT triple mutant forms fewer branches due to reduced cytokinin', 'evidence_sentence': 'ipt3,5,7 mutants form fewer branches', 'source': {'doi': '10.3390/plants12203628', 'title': 'miR156 and miR164 in plant branching and architecture', 'year': 2023, 'verification': 'full_text_read', 'full_text_read': True}}"
ipt_oe,IPT,overexpression,2.0,,,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'IPT overexpression increases cytokinin levels and promotes branching', 'evidence_sentence': '35S:IPT lines exhibit strongly increased shoot branching', 'source': {'doi': '10.1104/pp.107.103580', 'title': 'Cytokinin regulation of auxin transport and branching', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
ck_treatment,,exogenous_treatment,1.0,Cytokinin,1.0,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'Exogenous cytokinin application induces bud outgrowth', 'evidence_sentence': 'CK application induces bud outgrowth', 'source': {'doi': '10.1371/journal.pbio.1001474', 'title': 'Auxin transport through PIN-FORMED proteins and bud activation', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
axr1_ko,AXR1,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,increased,False,Shoot_Branching,1,easy,1,True,67,"{'claim': 'AXR1 knockout shows increased branching due to weak apical dominance', 'evidence_sentence': 'axr1 exhibits weak apical dominance and increased branches', 'source': {'doi': '10.3390/plants12203628', 'title': 'miR156 and miR164 in plant branching and architecture', 'year': 2023, 'verification': 'full_text_read', 'full_text_read': True}}"
yucca_oe,YUCCA,overexpression,2.0,,,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,58,"{'claim': 'YUCCA overexpression increases auxin and strengthens apical dominance', 'evidence_sentence': 'YUCCA overexpressors show enhanced apical dominance and fewer lateral branches', 'source': {'doi': '10.1105/tpc.105.030882', 'title': 'Local and long-range action of auxin in Arabidopsis branching', 'year': 2006, 'verification': 'full_text_read', 'full_text_read': True}}"
npa_treatment,,chemical_treatment,0.1,,,1.0,0.250884,WT,1.0,0.250884,-1.9949,0.05,decreased,increased,False,Shoot_Branching,1,easy,1,True,64,"{'claim': 'NPA application inhibits auxin transport via PIN1, promoting bud outgrowth', 'evidence_sentence': 'NPA application to the stem promoted bud outgrowth', 'source': {'doi': '10.1371/journal.pbio.1001474', 'title': 'Auxin transport through PIN-FORMED proteins and bud activation', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
phyb_ko,PHYB,knockout,0.0,,,1.0,2.999178,WT,1.0,2.999178,1.5846,0.05,increased,decreased,False,Shoot_Branching,1,easy,1,True,74,"{'claim': 'PHYB knockout shows fewer branches', 'evidence_sentence': 'phyB mutants had fewer branches', 'source': {'doi': '10.1105/tpc.112.108480', 'title': 'Phytochrome B integrates light and hormone signals to control shoot branching', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
fhy3_ko,FHY3,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'FHY3 knockout shows decreased branching', 'evidence_sentence': 'fhy3-11 had less branches (16.4% of WT)', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
fhy3_far1_double_ko,"FHY3, FAR1",double_knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'FHY3 FAR1 double KO shows strongly decreased branching', 'evidence_sentence': 'fhy3 far1 double mutant had strongly reduced branching', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
fhy3_oe,FHY3,overexpression,2.0,,,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'FHY3 overexpression shows increased branching', 'evidence_sentence': 'FHY3-OE had more rosette branches (27.3% more)', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
spl9_ko,SPL9,knockout,0.0,,,1.0,2.999178,WT,1.0,2.999178,1.5846,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,74,"{'claim': 'SPL9 single knockout shows mildly increased branching', 'evidence_sentence': 'spl9 mutant showed slightly increased branching', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
spl15_ko,SPL15,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,increased,False,Shoot_Branching,1,easy,1,True,67,"{'claim': 'SPL15 single knockout shows mildly increased branching', 'evidence_sentence': 'spl15 mutant showed slightly increased branching', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
spl9_spl15_double_ko,"SPL9, SPL15",double_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,66,"{'claim': 'SPL9 SPL15 double knockout shows increased branching', 'evidence_sentence': 'spl9 spl15 double mutant had more rosette branches', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
mir156_oe,miR156,overexpression,2.0,,,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'miR156 overexpression leads to increased branching via SPL repression', 'evidence_sentence': 'Overaccumulation of miR156 leads to bushy phenotype', 'source': {'doi': '10.3390/plants12203628', 'title': 'miR156 and miR164 in plant branching and architecture', 'year': 2023, 'verification': 'full_text_read', 'full_text_read': True}}"
spl9_oe,SPL9,overexpression,2.0,,,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,58,"{'claim': 'SPL9 overexpression (miR156-resistant) reduces branching', 'evidence_sentence': 'rSPL9-OE had less branches (72.4% of WT)', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
cuc2_ko,CUC2,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'CUC2 mutations impair axillary meristem formation', 'evidence_sentence': 'CUC mutations impair axillary meristem', 'source': {'doi': '10.1111/j.1365-313X.2008.03483.x', 'title': 'Regulation of axillary meristem formation by CUC and LAS genes', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
cuc1_ko,CUC1,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'CUC1 knockout shows mild decrease in branching, redundant with CUC2', 'evidence_sentence': 'CUC1 and CUC2 are redundantly required for axillary meristem formation', 'source': {'doi': '10.1111/j.1365-313X.2008.03483.x', 'title': 'Regulation of axillary meristem formation by CUC and LAS genes', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
cuc3_ko,CUC3,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'CUC3 knockout shows mild decrease in branching', 'evidence_sentence': 'CUC3 contributes to boundary formation required for meristem initiation', 'source': {'doi': '10.1111/j.1365-313X.2008.03483.x', 'title': 'Regulation of axillary meristem formation by CUC and LAS genes', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
pin1_ko,PIN1,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,67,"{'claim': 'PIN1 knockout shows severely reduced branching', 'evidence_sentence': 'pin1-613 shows severely reduced branching', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
bes1_ko,BES1,knockout,0.0,,,1.0,0.030246,WT,1.0,0.030246,-5.0471,0.05,decreased,unchanged,False,Shoot_Branching,1,easy,1,True,67,"{'claim': 'BES1 knockout shows no significant branching phenotype', 'evidence_sentence': 'bes1-1 loss-of-function did not show significant branching change', 'source': {'doi': '10.1016/j.devcel.2015.01.011', 'title': 'SMAX1-LIKE/D53 family members enable distinct MAX2-dependent responses to strigolactones and karrikins in Arabidopsis', 'year': 2015, 'verification': 'full_text_read', 'full_text_read': True}}"
bes1_d_gof,BES1,gain_of_function,2.0,,,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'bes1-D gain-of-function shows increased branching by repressing BRC1', 'evidence_sentence': 'bes1-D showed increased shoot branching', 'source': {'doi': '10.1016/j.devcel.2015.01.011', 'title': 'SMAX1-LIKE/D53 family members enable distinct MAX2-dependent responses to strigolactones and karrikins in Arabidopsis', 'year': 2015, 'verification': 'full_text_read', 'full_text_read': True}}"
gr24_treatment,,exogenous_treatment,1.0,Strigolactone,1.0,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,58,"{'claim': 'GR24 application decreases shoot branching', 'evidence_sentence': 'GR24 rescues max branching in MAX2-dependent manner', 'source': {'doi': '10.3390/plants8090352', 'title': 'Strigolactones in plant interactions with beneficial and detrimental organisms', 'year': 2019, 'verification': 'full_text_read', 'full_text_read': True}}"
decapitation,,exogenous_treatment,1.0,Decapitation,1.0,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'Decapitation promotes bud outgrowth by removing apical dominance', 'evidence_sentence': 'BRC1 downregulated in decapitated plants', 'source': {'doi': '10.1105/tpc.106.048934', 'title': 'TCP transcription factors control the morphology of shoot branching in Arabidopsis', 'year': 2007, 'verification': 'full_text_read', 'full_text_read': True}}"
sucrose_treatment,,exogenous_treatment,1.0,Sucrose,1.0,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,increased,False,Shoot_Branching,1,easy,1,True,58,"{'claim': 'Sucrose application promotes bud outgrowth', 'evidence_sentence': 'Sucrose alone is sufficient to trigger bud release', 'source': {'doi': '10.1073/pnas.1322045111', 'title': 'Sugar demand, not auxin, is the initial regulator of apical dominance', 'year': 2014, 'verification': 'full_text_read', 'full_text_read': True}}"
max2_gr24_not_rescued,MAX2,rescue_experiment,0.0,Strigolactone,1.0,1.0,0.018491,mutant,0.030246,0.611367,-0.7099,0.05,decreased,unchanged,False,Shoot_Branching,2,medium,1,True,67,"{'claim': 'max2 is resistant to GR24 treatment (unchanged vs mutant alone)', 'evidence_sentence': 'max2 resistant to GR24', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
d14_gr24_not_rescued,D14,rescue_experiment,0.0,Strigolactone,1.0,1.0,1.799151,mutant,2.999178,0.599881,-0.7373,0.05,decreased,unchanged,False,Shoot_Branching,2,medium,1,True,65,"{'claim': 'd14 is resistant to GR24 treatment (unchanged vs mutant alone)', 'evidence_sentence': 'd14 mutant was insensitive to GR24 application', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
phyb_brc1_double_ko,"PHYB, BRC1",double_knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,increased,True,Shoot_Branching,2,medium,1,True,87,"{'claim': 'BRC1 KO completely suppresses phyB reduced branching, resulting in increased branching', 'evidence_sentence': 'brc1-2 completely suppressed the phyB reduced branching', 'source': {'doi': '10.1105/tpc.112.108480', 'title': 'Phytochrome B integrates light and hormone signals to control shoot branching', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
smxl678_brc1_quint_ko,"SMXL6, SMXL7, SMXL8, BRC1",quadruple_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,66,"{'claim': 'BRC1 KO partially rescues smxl678 reduced branching', 'evidence_sentence': 'brc1 brc2 was not fully epistatic to smxl6/7/8, intermediate branching observed', 'source': {'doi': '10.1038/s41477-024-01856-z', 'title': 'Strigolactone signalling through SMXL proteins controls shoot branching via BRC1-dependent and independent pathways', 'year': 2025, 'verification': 'full_text_read', 'full_text_read': True}}"
low_rfr_shade,,environmental,0.5,,,1.0,1.499101,WT,1.0,1.499101,0.5841,0.05,increased,decreased,False,Shoot_Branching,1,easy,1,True,60,"{'claim': 'Low R:FR ratio (shade) reduces branching through phyB inactivation', 'evidence_sentence': 'Low R:FR reduced branching through shade avoidance', 'source': {'doi': '10.1105/tpc.112.108480', 'title': 'Phytochrome B integrates light and hormone signals to control shoot branching', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
nitrogen_deficiency,,environmental,0.5,,,1.0,1.499101,WT,1.0,1.499101,0.5841,0.05,increased,decreased,False,Shoot_Branching,1,easy,1,True,60,"{'claim': 'Nitrogen deficiency reduces branching through reduced CK biosynthesis', 'evidence_sentence': 'Nitrogen-deficient plants showed reduced branching', 'source': {'doi': '10.1104/pp.107.103580', 'title': 'Cytokinin regulation of auxin transport and branching', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
d14_pin1_double_ko,"D14, PIN1",double_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,decreased,True,Shoot_Branching,2,medium,1,True,66,"{'claim': 'D14 PIN1 double knockout shows dramatically reduced branching', 'evidence_sentence': 'd14-1 pin1-613 shows dramatically reduced branching', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
max2_ck_rescue,MAX2,rescue_experiment,0.0,Cytokinin,1.0,1.0,0.036123,mutant,0.030246,1.194317,0.2562,0.05,increased,increased,True,Shoot_Branching,2,medium,1,True,67,"{'claim': 'CK application to max2 further increases branching (not a rescue, additive effect)', 'evidence_sentence': 'CK application to max2 promoted further bud outgrowth', 'source': {'doi': '10.1371/journal.pbio.1001474', 'title': 'Auxin transport through PIN-FORMED proteins and bud activation', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_smxl678_max2_quint_ko,"BRC1, SMXL6, SMXL7, SMXL8, MAX2",quintuple_knockout,0.0,,,1.0,0.003452,WT,1.0,0.003452,-8.1782,0.05,decreased,increased,False,Shoot_Branching,3,hard,1,True,67,"{'claim': 'brc1 is epistatic to smxl678 max2 for branching', 'evidence_sentence': 'brc1 brc2 smxl6/7/8 quintuple mutant showed intermediate branching, with BRC1 loss partially rescuing smxl678 phenotype', 'source': {'doi': '10.1038/s41477-024-01856-z', 'title': 'Strigolactone signalling through SMXL proteins controls shoot branching via BRC1-dependent and independent pathways', 'year': 2025, 'verification': 'full_text_read', 'full_text_read': True}}"
max1_d14_double_ko,"MAX1, D14",double_knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,increased,True,Shoot_Branching,2,medium,1,True,87,"{'claim': 'max1 d14 double mutant shows increased branching, same pathway', 'evidence_sentence': 'Double mutants of SL biosynthesis and signaling show increased branching indistinguishable from single mutants', 'source': {'doi': '10.1104/pp.112.211383', 'title': 'Strigolactone biosynthesis and signaling in plant development', 'year': 2013, 'verification': 'full_text_read', 'full_text_read': True}}"
max2_d14_double_ko,"MAX2, D14",double_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,66,"{'claim': 'max2 d14 double mutant shows increased branching, same signaling pathway', 'evidence_sentence': 'max2 d14 double mutant phenotype resembles max2 single mutant', 'source': {'doi': '10.1242/bio.021402', 'title': 'Strigolactone regulates shoot development through a core signalling pathway', 'year': 2016, 'verification': 'full_text_read', 'full_text_read': True}}"
iaa_treatment,,exogenous_treatment,1.0,Auxin,1.0,1.0,0.600887,WT,1.0,0.600887,-0.7348,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,58,"{'claim': 'Exogenous auxin (IAA) application to decapitated stump restores apical dominance', 'evidence_sentence': 'IAA applied to decapitated stump completely inhibits bud outgrowth', 'source': {'doi': '10.1073/pnas.1322045111', 'title': 'Sugar demand, not auxin, is the initial regulator of apical dominance', 'year': 2014, 'verification': 'full_text_read', 'full_text_read': True}}"
fhy3_max2_double_ko,"FHY3, MAX2",double_knockout,0.0,,,1.0,0.001724,WT,1.0,0.001724,-9.1802,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,67,"{'claim': 'fhy3 max2 double mutant shows increased branching similar to max2', 'evidence_sentence': 'fhy3 max2 double mutant branching phenotype was intermediate between fhy3 and max2', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_sucrose_treatment,BRC1,rescue_experiment,0.0,Sucrose,1.0,1.0,1.799151,mutant,2.999178,0.599881,-0.7373,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,65,"{'claim': 'Sucrose further promotes branching even in brc1 background', 'evidence_sentence': 'Sucrose application promoted bud outgrowth independently of BRC1', 'source': {'doi': '10.1073/pnas.1322045111', 'title': 'Sugar demand, not auxin, is the initial regulator of apical dominance', 'year': 2014, 'verification': 'full_text_read', 'full_text_read': True}}"
