network,edge_id,source,source_type,target,target_type,sign,effect,mechanism,n_evidence,doi_list
Flowering Time,E0058,CO,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0059,CDF2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0060,atocd mutants,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0061,CG,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0062,LIGHT,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0063,functional ScFT5 gen,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0064,BnABI3 overexpressio,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0065,Elevated temperature,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0066,Seasonal changes,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0067,ATMBD8,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0068,FER,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0069,SDG40,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0070,Telomere length,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0071,PHYC,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0072,ATMYB56,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0073,FUS3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0074,HOS1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0075,PHOTOPERIOD,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0076,loss of function,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0077,PHYB,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0078,BoFRIa alleles,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0079,PHEMADS15,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0080,plant(s) size,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0081,ZMPHYC1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0082,IBVPE1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0083,Overexpression of Ac,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0084,SNPFLC,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0085,AOP2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0086,ABA,HORMONE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0087,Overexpression of Mi,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0088,high planting densit,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0089,ARF1-BP,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0090,BIC1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0091,PROSCOOP10,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0092,FRK3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0093,MBD9,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0094,MPWU,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0095,JMJ30,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0096,heterologous express,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0097,ATCOL1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0098,JUMONJI,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0099,heterologous overexp,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0100,large effect alleles,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0101,QTL,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0102,CAA33,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0103,Ectopic expression o,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0104,AGF2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0105,FUL,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0106,transgenic expressio,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0107,epigenetic marks,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0108,CRY2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0109,Water deficit stress,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0110,CO2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0111,HD2D,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0112,PLDALPHA3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0113,AP1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0114,SSF,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0115,GASA6,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0116,HMGA,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0117,AtSCL protein(s),GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0118,ZMPHYC2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0119,gene(s) mutation,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0120,overexpressed BrBFT,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0121,ATHST,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0122,selection of circadi,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0123,SPACEFLIGHT,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0124,Over-expression of C,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0125,SOC1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0126,MAF2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0127,TFL1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0128,BFT,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0129,vernalized plant(s),GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0130,warm temperatures,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0131,AEL1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0132,TOE2,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0133,TOE1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0134,CPD45,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0135,SMZ,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0136,SEP,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0137,ATLEC1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0138,high temperature,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0139,PRP39,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0140,FRS12,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0141,Burkholderia phytofi,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0142,~150 gene(s),GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0143,MS2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0144,CK2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0145,ATMSI1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0146,ATDDM1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0147,FLAG,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0148,ATU2AF65,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0149,DNSIZ1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0150,CPL3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0151,Illumination of root,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0152,DDB1A,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0153,absence of m1G and m,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0154,Long days,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0155,Spaceflight factors,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0156,Over-expression of A,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0157,AASOC1A,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0158,ETHYLENE,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0159,MED18,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0160,SVP1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0161,AGL16,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0162,Accumulation of Put,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0163,ARP6,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0164,ATKO1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0165,ATHM3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0166,EgrMADS 3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0167,Overexpression of se,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0168,MED,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0169,ATNPR1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0170,AGL24,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0171,ATGRP7,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0172,Overexpression of Bn,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0173,ELF3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0174,warmer conditions,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0175,PHFT5,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0176,PROLINE,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0177,CRL3BPM,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0178,COI1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0179,AP2,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0180,ALKBH10B,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0181,IAA,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0182,ATDOG1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0183,Seeds from the same ,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0184,ATX2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0185,ATDOK1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0186,Ge-0 allele,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0187,EDI,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0188,RIBOFLAVIN,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0189,CSCOL4,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0190,SUGAR,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0191,ATCML24,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0192,BrMYC2/3-1/4-1OE,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0193,soil microbes,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0194,ATCSP2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0195,TGA7,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0196,matching the period ,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0197,FLY,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0198,ATHB-16,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0199,ATC3H52,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0200,PavGA2ox-2L,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0201,AFPS,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0202,ectopic expression o,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0203,fasciclin-like arabi,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0204,APRR7,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0205,ATSOS3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0206,MOS3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0207,SEP4,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0208,PHFT1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0209,PcG protein(s),GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0210,TEM1,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0211,ATCRY1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0212,PPF1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0213,GA,HORMONE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0214,NUP54,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0215,cytosine methylation,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0216,circadian clock gene,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0217,ARQ1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0218,NITRATE,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0219,LATITUDE,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0220,RLN5,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0221,low temperature,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0222,35SΩ:CuVOZ2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0223,ATLHP1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0224,Genetic variation in,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0225,overexpression of Lc,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0226,indel of three nucle,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0227,RfBP protein(s),GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0228,BRS,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0229,HOO,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0230,interaction between ,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0231,TAF15B,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0232,BBX7,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0233,OSPIL1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0234,Ectopic overexpressi,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0235,Helitron transposon,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0236,High salinity condit,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0237,low nitrate availabi,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0238,TCP2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0239,EPISTASIS,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0240,high salt stress,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0241,RFBP,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0242,EgrMADS 4,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0243,COOLAIR,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0244,CIN4,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0245,AGL6,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0246,Core feedback loop,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0247,ATXN2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0248,CLF,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0249,ATSWEET10,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0250,Group-2 plant(s),GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0251,27 candidate gene(s),GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0252,ATNPF6.3,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0253,ATSAP18,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0254,Over 100 gene(s),GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0255,det1 ddb2 mutants,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0256,ultraviolet-B,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0257,ATU2AF35,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0258,ambient growth tempe,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0259,H2AS95PH,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0260,FRS7,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0261,SRR1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0262,SVP4,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0263,Day length,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0264,FTF,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0265,CDF3,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0266,ATNUP62,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0267,AASOC1C,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0268,AT2353,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0269,ATTEM,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0270,enhanced plant(s) gr,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0271,Circadian clock,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0272,35S::EsSVP,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0273,AT2301,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0274,ATSUMO1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0275,OSCOP1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0276,CMV,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0277,repeat expansion,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0278,GMELF3B,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0279,Temperature increase,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0280,fall germination tim,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0281,DCP5,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0282,Overexpression of Jc,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0283,BBX31,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0284,HDF1,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0285,gene(s) involved in ,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0286,BBX19,GENE,Flowering_Time,PHENOTYPE,-1,repression,,0,
Flowering Time,E0287,PPRD2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0288,CPC,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0289,CHI2,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
Flowering Time,E0290,+/+ genotype,GENE,Flowering_Time,PHENOTYPE,1,activation,,0,
