test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T037,CRY2,overexpression,,,,,,decreased,moderate,,,,,,transgenic seedlings overexpressing CRY2 showed enhanced light responses,,,Arabidopsis thaliana,
T038,CTR1,knockout,,,,,,decreased,strong,,,,,,ctr1-1 mutants display hypocotyls shorter than Col-0,,,Arabidopsis thaliana,
T039,DELLA,quintuple_knockout,,,,,,increased,strong,,,,,,della quintuple (rga gai rgl1 rgl2 rgl3) mutant shows constitutively elongated hypocotyl independent of GA,,,Arabidopsis thaliana,
T040,DELLA_pentuple,quintuple_knockout,,,,,,increased,strong,,,,,,della pentuple mutant lacking all five DELLA members showed near-normal auxin response,,,Arabidopsis thaliana,
T041,DET1,knockout,,,,,,decreased,strong,,,,,,Arabidopsis seedlings undergo photomorphogenic development even in darkness when DET1 function is disrupted,,,Arabidopsis thaliana,
T042,DET2,knockout,,,,,,decreased,strong,,,,,,det2 mutants are extreme dwarfs with constitutive photomorphogenesis in dark,,,Arabidopsis thaliana,
T043,DWF4,knockout,,,,,,decreased,strong,,,,,,dwf4 mutants are dwarfs with short hypocotyls rescuable by BL,,,Arabidopsis thaliana,
T044,EBF1,overexpression,,,,,,increased,moderate,,,,,,35S:EBF1 displays ethylene insensitivity,,,Arabidopsis thaliana,
T045,EBF1_EBF2,double_knockout,,,,,,decreased,strong,,,,,,ebf1 ebf2 double mutant constitutively short with high EIN3,,,Arabidopsis thaliana,
T046,EIN2,knockout,,,,,,increased,strong,,,,,,ein2-5 mutant is ethylene insensitive (longer hypocotyl),,,Arabidopsis thaliana,
T047,EIN3,knockout,,,,,,increased,moderate,,,,,,ein3-1 mutant has reduced ethylene response,,,Arabidopsis thaliana,
T048,EIN3,overexpression,,,,,,decreased,strong,,,,,,EIN3 overexpression hypersensitivity (short hypocotyl),,,Arabidopsis thaliana,
T049,EIN3_EIL1,double_knockout,,,,,,increased,strong,,,,,,ein3 eil1 double mutants exhibit completely ethylene-insensitive phenotypes,,,Arabidopsis thaliana,
T050,ELF3,knockout,,,,,,increased,strong,,,,,,elf3 mutant displays a constitutive thermomorphogenic phenotype (elongated hypocotyls) at 22°C,,,Arabidopsis thaliana,
T051,ELF3,knockout,,,,,,increased,strong,,,,,,elf3 mutant exhibits abnormal hypocotyl growth and is constitutively long-hypocotyl,,,Arabidopsis thaliana,
T052,ELF3_PIF4_PIF5,triple_knockout,,,,,,decreased,strong,,,,,,Loss of PIF4 or PIF5 mitigated hypocotyl length defect of elf3-2,,,Arabidopsis thaliana,
T053,ELF4,knockout,,,,,,increased,strong,,,,,,elf4 mutants have abnormally elongated hypocotyl,,,Arabidopsis thaliana,
T054,ETR1,gain_of_function,,,,,,increased,strong,,,,,,etr1-1 dominant gain-of-function is ethylene insensitive,,,Arabidopsis thaliana,
T055,GA1,knockout,,,,,,decreased,strong,,,,,,ga1-3 mutant shows extreme dwarf with much reduced hypocotyl length,,,Arabidopsis thaliana,
T056,GA20ox1,knockout,,,,,,decreased,moderate,,,,,,ga20ox1 mutants show reduced stem and hypocotyl growth,,,Arabidopsis thaliana,
T057,GA3_treatment,exogenous_treatment,,,,,,increased,strong,,,,,,"GA3 treatment promotes hypocotyl elongation, rescuing dwarfs",,,Arabidopsis thaliana,
T058,GA3ox1,knockout,,,,,,decreased,moderate,,,,,,ga3ox1 single mutant is semi-dwarf,,,Arabidopsis thaliana,
T059,GAI,gain_of_function,,,,,,decreased,strong,,,,,,gai-1 (Delta-DELLA) gain-of-function dwarf with short hypocotyl,,,Arabidopsis thaliana,
T060,GI,knockout,,,,,,increased,strong,,,,,,gi-2 showed increased hypocotyl elongation compared with WT at high temperatures,,,Arabidopsis thaliana,
T061,GI,overexpression,,,,,,decreased,strong,,,,,,Overexpression of GI suppressed hypocotyl elongation at high temperatures,,,Arabidopsis thaliana,
T062,GID1A_GID1B_GID1C,triple_knockout,,,,,,decreased,strong,,,,,,"triple gid1 mutant is non-germinating extreme dwarf, phenotype more severe than ga1-3",,,Arabidopsis thaliana,
T063,GRF4,knockout,,,,,,increased,moderate,,,,,,grf4 mutant exhibited long hypocotyl phenotype,,,Arabidopsis thaliana,
T064,GRF4,overexpression,,,,,,decreased,moderate,,,,,,GRF4-OE lines had shorter hypocotyls,,,Arabidopsis thaliana,
T065,HBI1,overexpression,,,,,,increased,moderate,,,,,,HBI1-OX increased auxin sensitivity,,,Arabidopsis thaliana,
T066,HFR1,knockout,,,,,,increased,moderate,,,,,,hfr1 mutant has long hypocotyl in shade,,,Arabidopsis thaliana,
T067,HMR,knockout,,,,,,decreased,strong,,,,,,hmr-22 with D516N mutation blocks PIF4 accumulation and thermomorphogenesis,,,Arabidopsis thaliana,
T068,HSFA1A_HSFA1B_HSFA1D,triple_knockout,,,,,,decreased,strong,,,,,,thermo-insensitive phenotypes observed in eTK; HSFA1a/1b/1d function redundantly,,,Arabidopsis thaliana,
T069,HSFA1D,overexpression,,,,,,increased,strong,,,,,,HSFA1d-overexpressing transgenic lines were much longer at warm temperatures,,,Arabidopsis thaliana,
T070,HY5,knockout,,,,,,increased,moderate,,,,,,hy5 displayed longer hypocotyls even in the absence of UV-B,,,Arabidopsis thaliana,
T071,HY5_HYH,double_knockout,,,,,,increased,strong,,,,,,hy5 hyh double mutant has longer hypocotyls,,,Arabidopsis thaliana,
T072,HYH,knockout,,,,,,increased,slight,,,,,,hy5 hyh double mutant still showed obvious inhibition of hypocotyl growth under UV-B,,,Arabidopsis thaliana,
T073,IBH1,overexpression,,,,,,decreased,moderate,,,,,,IBH1-OX significantly reduced sensitivity to auxin,,,Arabidopsis thaliana,
T074,LUX,knockout,,,,,,increased,strong,,,,,,lux mutants have abnormally elongated hypocotyl,,,Arabidopsis thaliana,
T075,MPK3,knockout,,,,,,decreased,moderate,,,,,,mpk3-1 mutant showed shorter hypocotyl,,,Arabidopsis thaliana,
T076,MPK6,knockout,,,,,,decreased,moderate,,,,,,mpk6-3 mutant exhibited shorter hypocotyl,,,Arabidopsis thaliana,
T077,NAA_treatment,exogenous_treatment,,,,,,increased,moderate,,,,,,auxin (NAA) treatment promotes hypocotyl elongation,,,Arabidopsis thaliana,
T078,NPA_treatment,chemical_treatment,,,,,,decreased,strong,,,,,,NPA blocked growth in all four conditions,,,Arabidopsis thaliana,
T079,PAR1,knockout,,,,,,increased,slight,,,,,,par1 par2 has enhanced shade-induced elongation,,,Arabidopsis thaliana,
T080,PAR1,overexpression,,,,,,decreased,strong,,,,,,PAR1-OX almost completely abolished auxin sensitivity,,,Arabidopsis thaliana,
T081,PHYA,knockout,,,,,,increased,strong,,,,,,phyA mutant has long hypocotyls under far-red,,,Arabidopsis thaliana,
T082,PHYA_PHYB,double_knockout,,,,,,increased,strong,,,,,,phyA-211 phyB-9 produces longer hypocotyls than wild type in Rc,,,Arabidopsis thaliana,
T083,PHYB,knockout,,,,,,increased,strong,,,,,,phyB phyA double mutants produce longer hypocotyls than wild type in Rc,,,Arabidopsis thaliana,
T084,PHYB,knockout,,,,,,increased,strong,,,,,,phyB-9 mutant shows constitutively long hypocotyls in light,,,Arabidopsis thaliana,
T085,PHYB,overexpression,,,,,,decreased,strong,,,,,,PHYB-OX seedlings show shorter hypocotyls than WT in red and white light,,,Arabidopsis thaliana,
T086,PHYBG111D,overexpression,,,,,,decreased,strong,,,,,,PHYBG111D-OX has short hypocotyls with open cotyledons,,,Arabidopsis thaliana,
T087,PIF1,knockout,,,,,,decreased,slight,,,,,,pif1-1 det1-1 double mutant exhibited more exaggerated photomorphogenic phenotypes,,,Arabidopsis thaliana,
T088,PIF1_PIF3_PIF4_PIF5,quadruple_knockout,,,,,,decreased,strong,,,,,,"quadruple pifq mutant displays development in total darkness that strongly phenocopies normal light-grown wild-type seedlings (short hypocotyls, open cotyledons)",,,Arabidopsis thaliana,
T089,PIF3,knockout,,,,,,decreased,moderate,,,,,,pif3 mutants are hypersensitive to all Rc fluence rates tested,,,Arabidopsis thaliana,
T090,PIF3,overexpression,,,,,,increased,moderate,,,,,,PIF3-OX shows longer hypocotyls in light,,,Arabidopsis thaliana,
T091,PIF4,knockout,,,,,,decreased,strong,,,,,,hypocotyl growth of pif4 mutants is insensitive to high temperatures,,,Arabidopsis thaliana,
T092,PIF4,knockout,,,,,,decreased,moderate,,,,,,pif4 had slightly greater sensitivity to Rc,,,Arabidopsis thaliana,
T093,PIF4,overexpression,,,,,,increased,moderate,,,,,,PIF4-OX promotes hypocotyl elongation,,,Arabidopsis thaliana,
T094,PIF4_PIF5_PIF7,triple_knockout,,,,,,decreased,strong,,,,,,pif457 triple mutant strongest defect in shade thermomorphogenesis,,,Arabidopsis thaliana,
T095,PIF5,knockout,,,,,,decreased,slight,,,,,,pif4 pif5 mutants exhibited reduced hypocotyl elongation,,,Arabidopsis thaliana,
T096,PIF5,overexpression,,,,,,increased,moderate,,,,,,plants overexpressing PIF5 are morphologically similar to plants overproducing ethylene,,,Arabidopsis thaliana,
T097,PIF7,knockout,,,,,,decreased,moderate,,,,,,pif7 mutant seedlings displayed shorter hypocotyls than wild-type seedlings when grown under Rc,,,Arabidopsis thaliana,
T098,PIF7,knockout,,,,,,decreased,strong,,,,,,severe shade-defective phenotype of pif7 mutants,,,Arabidopsis thaliana,
T099,PIF7,phospho_dead_mutant,,,,,,increased,strong,,,,,,PIF7(2A) transgenic lines show increased nuclear localization and augmented hypocotyl elongation,,,Arabidopsis thaliana,
T100,PRE1,overexpression,,,,,,increased,moderate,,,,,,PRE1-OX enhanced auxin sensitivity,,,Arabidopsis thaliana,
T101,PRE1_PRE2_PRE5_PRE6,quadruple_knockout,,,,,,decreased,moderate,,,,,,pre amiR knockdown reduced auxin sensitivity in hypocotyl elongation,,,Arabidopsis thaliana,
T102,PRR5_PRR7_PRR9,triple_knockout,,,,,,increased,strong,,,,,,prr5 prr7 prr9 triple mutant has long hypocotyl,,,Arabidopsis thaliana,
T103,Paclobutrazol_PAC,chemical_treatment,,,,,,decreased,strong,,,,,,PAC GA biosynthesis inhibitor produces dwarf phenotype,,,Arabidopsis thaliana,
T104,Picloram_treatment,exogenous_treatment,,,,,,increased,moderate,,,,,,Picloram caused stronger elongation response at 30°C,,,Arabidopsis thaliana,
T105,RCB,knockout,,,,,,decreased,strong,,,,,,rcb-10 null mutant exhibited only 10% of warm-temperature response of Col-0,,,Arabidopsis thaliana,
T106,RGA,knockout,,,,,,increased,moderate,,,,,,rga loss-of-function partially suppresses ga1-3 dwarf phenotype,,,Arabidopsis thaliana,
T107,RGA_GAI,double_knockout,,,,,,increased,strong,,,,,,rga gai double mutant fully rescues ga1-3 vegetative growth,,,Arabidopsis thaliana,
T108,SAUR19,overexpression,,,,,,increased,strong,,,,,,35S::GFP-SAUR19 stabilized SAUR shows auxin-independent elongation,,,Arabidopsis thaliana,
T109,SHY2_IAA3,gain_of_function,,,,,,decreased,strong,,,,,,shy2-2 stabilized IAA3 shows short hypocotyl,,,Arabidopsis thaliana,
T110,SLY1,knockout,,,,,,decreased,moderate,,,,,,sly1 mutant is semi-dwarf,,,Arabidopsis thaliana,
T111,SPA1_SPA2_SPA3_SPA4,quadruple_knockout,,,,,,decreased,strong,,,,,,spaQ mutant shows constitutive photomorphogenesis; phosphorylation of HY5 abolished,,,Arabidopsis thaliana,
T112,TIR1,knockout,,,,,,decreased,moderate,,,,,,tir1 mutant has reduced auxin response,,,Arabidopsis thaliana,
T113,TIR1_AFB1_AFB2_AFB3,quadruple_knockout,,,,,,decreased,strong,,,,,,tir1 afb quadruple mutants severely impaired in auxin response,,,Arabidopsis thaliana,
T114,TOC1,knockout,,,,,,increased,strong,,,,,,toc1-2 mutant displayed increased hypocotyl elongation at high temperatures,,,Arabidopsis thaliana,
T115,TOC1,overexpression,,,,,,decreased,moderate,,,,,,TOC1 overexpression suppresses hypocotyl elongation,,,Arabidopsis thaliana,
T116,TOC1,overexpression,,,,,,decreased,strong,,,,,,TOC1 overexpression suppressed hypocotyl elongation,,,Arabidopsis thaliana,
T117,UVR8,knockout,,,,,,increased,strong,,,,,,hypocotyl growth of the uvr8 mutant seedlings was not inhibited by UV-B,,,Arabidopsis thaliana,
T118,UVR8,overexpression,,,,,,decreased,strong,,,,,,"marked UV-B photomorphogenic hypersensitivity in all assays employed, including hypocotyl growth inhibition",,,Arabidopsis thaliana,
T119,XBAT31,knockout,,,,,,decreased,moderate,,,,,,the hypocotyl length was significantly reduced in both lines of xbat31 mutants at warm temperature,,,Arabidopsis thaliana,
T120,XBAT31,overexpression,,,,,,increased,moderate,,,,,,the hypocotyl length of the XBAT31 overexpression plants was much longer than that of the WT,,,Arabidopsis thaliana,
T121,YUC2_YUC5_YUC8_YUC9,quadruple_knockout,,,,,,decreased,strong,,,,,,yuc2589 strongly suppressed 21FR response,,,Arabidopsis thaliana,
T122,YUC8,knockout,,,,,,decreased,moderate,,,,,,"yuc2589 strongly suppressed shade response, with YUC8 contributing significantly to PIF7-driven elongation",,,Arabidopsis thaliana,
T123,phyB-9,knockout,,,,,,increased,strong,,,,,,phyB null mutant has constitutively elongated hypocotyl,,,Arabidopsis thaliana,
T124,RUP1_RUP2,double_knockout,,,,,,decreased,strong,,,,,,rup1 rup2 double mutants showed strong hypersensitivity to UV-B at level of hypocotyl growth inhibition,,,Arabidopsis thaliana,
T125,RUP2,overexpression,,,,,,increased,strong,,,,,,RUP2 overexpression resulted in reduced UV-B-induced photomorphogenesis,,,Arabidopsis thaliana,
T126,RUP2,knockout,,,,,,decreased,slight,,,,,,rup2 single mutant already showed weak UV-B hypersensitivity,,,Arabidopsis thaliana,
T127,GID1A_GID1C,double_knockout,,,,,,decreased,strong,,,,,,Semidwarf phenotype with stem elongation reduced by 76% compared to wildtype,,,Arabidopsis thaliana,
T128,GID1A_GID1B,double_knockout,,,,,,increased,slight,,,,,,"Double mutant displayed reduced fertility but no severe hypocotyl defects, 14% taller",,,Arabidopsis thaliana,
T129,GID1B_GID1C,double_knockout,,,,,,unchanged,slight,,,,,,Double mutant displayed essentially wild-type phenotype,,,Arabidopsis thaliana,
T130,TCP5_TCP13_TCP17,triple_knockout,,,,,,decreased,strong,,,,,,3tcp triple mutant showed more significant thermoresponsive defect than double mutant,,,Arabidopsis thaliana,
T131,TCP17,overexpression,,,,,,increased,strong,,,,,,35S::TCP17-FLAG transgenic seedlings showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,
T132,TCP5,overexpression,,,,,,increased,strong,,,,,,Transgenic seedlings overexpressing TCP5 showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,
T133,TCP13,overexpression,,,,,,increased,moderate,,,,,,Transgenic seedlings overexpressing TCP13 showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,
T134,TCP17,knockout,,,,,,unchanged,slight,,,,,,tcp17 single mutant showed hypocotyl response similar to Col-0,,,Arabidopsis thaliana,
T135,BAS1,knockout,,,,,,increased,moderate,,,,,,Overexpression of BAS1 suppresses long-hypocotyl phenotype of phyB-4; null mutant shows opposite effect,,,Arabidopsis thaliana,
T136,SOB7,knockout,,,,,,increased,moderate,,,,,,Overexpression of SOB7 suppresses long-hypocotyl phenotype of phyB-4,,,Arabidopsis thaliana,
T137,BAS1_SOB7,double_knockout,,,,,,decreased,strong,,,,,,bas1-2 sob7-1 double mutant confers BR-deficient phenotype typified by det2-1,,,Arabidopsis thaliana,
T138,BAS1,overexpression,,,,,,decreased,strong,,,,,,Overexpression of BAS1/CYP734A1 suppresses long-hypocotyl phenotype of phyB-4,,,Arabidopsis thaliana,
T139,BBX11,knockout,,,,,,increased,strong,,,,,,Two independent bbx11 loss-of-function mutants displayed significantly elongated hypocotyls,,,Arabidopsis thaliana,
T140,BBX11,overexpression,,,,,,decreased,strong,,,,,,BBX11 overexpression seedlings showed markedly shortened hypocotyls when grown in various light conditions,,,Arabidopsis thaliana,
T141,BBX11_BBX21,double_knockout,,,,,,increased,strong,,,,,,bbx11-1 bbx21-1 double mutant showed additive phenotype with significantly longer hypocotyls,,,Arabidopsis thaliana,
T142,ATHB2,knockout,,,,,,decreased,moderate,,,,,,Lack of ATHB2 function results in diminished hypocotyl elongation in low R/FR,,,Arabidopsis thaliana,
T143,ATHB2,overexpression,,,,,,increased,moderate,,,,,,Seedlings with elevated ATHB2 levels in high R/FR resemble wild-type phenotype in shade,,,Arabidopsis thaliana,
T144,ATHB4,overexpression,,,,,,increased,moderate,,,,,,Overexpression of ATHB4 causes phenotypes analogous to shade response even in high R/FR,,,Arabidopsis thaliana,
T145,HAT3_ATHB4,double_knockout,,,,,,decreased,moderate,,,,,,In hat3 athb4 double loss-of-function mutant hypocotyl elongation is impaired,,,Arabidopsis thaliana,
T146,PIN3_PIN4_PIN7,triple_knockout,,,,,,decreased,strong,,,,,,Triple pin3 pin4 pin7 mutant does not elongate under simulated shade,,,Arabidopsis thaliana,
T147,FHY1,knockout,,,,,,increased,strong,,,,,,fhy1 mutants were strongly hyposensitive to FR light in FR-HIR for hypocotyl inhibition,,,Arabidopsis thaliana,
T148,FHY1_FHL,double_knockout,,,,,,increased,strong,,,,,,fhy1-3/FHL RNAi lines display long hypocotyl phenotype,,,Arabidopsis thaliana,
T149,FHY3,knockout,,,,,,increased,moderate,,,,,,fhy3 mutants showed impaired responses to far-red light,,,Arabidopsis thaliana,
T150,FAR1,knockout,,,,,,increased,moderate,,,,,,far1 mutants are hyposensitive to far-red light,,,Arabidopsis thaliana,
T151,HFR1,knockout,,,,,,increased,strong,,,,,,hfr1-201 mutants hyposensitive to far-red continuous light; hypocotyl lengths shorter than fhy1-3,,,Arabidopsis thaliana,
T152,LAF1,knockout,,,,,,increased,strong,,,,,,LAF1 Ri lines show hyposensitivity to far-red light,,,Arabidopsis thaliana,
T153,BBX25,knockout,,,,,,decreased,moderate,,,,,,"bbx25 seedlings displayed significantly shorter hypocotyls than Col-0 wild-type in white light, red, FR, blue light",,,Arabidopsis thaliana,
T154,BBX25,overexpression,,,,,,increased,moderate,,,,,,BBX25-overexpressing lines showed larger hypocotyls than Col-0 seedlings,,,Arabidopsis thaliana,
T155,BBX24_BBX25,double_knockout,,,,,,decreased,strong,,,,,,bbx25-2 bbx24-1 double mutant significantly shorter than each single mutant,,,Arabidopsis thaliana,
T156,ABA_treatment,exogenous_treatment,,,,,,decreased,strong,,,,,,Wild-type seedlings under red light or dark were significantly shorter when treated with increasing concentrations of ABA,,,Arabidopsis thaliana,
T157,pifQ,quadruple_knockout,,,,,,decreased,strong,,,,,,pifq mutant has constitutive photomorphogenic phenotype with insensitivity to ABA,,,Arabidopsis thaliana,
T158,PHOT1_PHOT2,double_knockout,,,,,,unchanged,slight,,,,,,"phototropins (PHOT1, PHOT2) primarily mediate phototropism; minor role in hypocotyl elongation under blue light",,,Arabidopsis thaliana,
T159,MG132_treatment,chemical_treatment,,,,,,decreased,moderate,,,,,,MG132 proteasome inhibitor treatment markedly increased EIL1 protein levels and stabilizes EBF1/2 and EIN3,,,Arabidopsis thaliana,
T160,AVG_treatment,chemical_treatment,,,,,,increased,moderate,,,,,,AVG ethylene biosynthesis inhibitor reduces ethylene-induced growth inhibition,,,Arabidopsis thaliana,
