network,edge_id,source,source_type,target,target_type,sign,effect,mechanism,n_evidence,doi_list
Seed Size,E0035,YUC4,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0036,CKX2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0037,ABAP1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0038,limitation in nutrie,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0039,AUXIN,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0040,EOD1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0041,EMBRYO,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0042,T-6b,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0043,IMPRINTING,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0044,transition from sync,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0045,BZR1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0046,DPA4,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0047,genome balance in en,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0048,AGC1,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0049,ATFAX1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0050,UBP15,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0051,P1W,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0052,T540,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0053,paternal genome exce,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0054,CHD3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0055,EMB71,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0056,truncated R domain,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0057,AGL63,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0058,reduced seed product,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0059,SHB1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0060,loss of ULTRAPETALA1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0061,PMEI6,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0062,Specific mutations,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0063,early expansion of c,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0064,ATMPK10,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0065,growth conditions,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0066,AMI1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0067,GMMYB73,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0068,APUM24,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0069,cytonuclear interact,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0070,AGL,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0071,AGL62,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0072,Maternal excess hybr,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0073,STPL,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0074,soluble sugar accumu,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0075,GhDA1-1AR301K mutant,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0076,CYCD7,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0077,ATWRKY6,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0078,GAI,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0079,Defoliation during f,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0080,MEE45,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0081,IKU2,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0082,BRI1,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0083,Sibling abortion,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0084,Overexpression of Gh,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0085,TTG2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0086,IKU1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0087,parental genome dosa,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0088,HDG9,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0089,TT15,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0090,GhDA1-1AR301K,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0091,NODGTT5,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0092,TASERK1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0093,altered expression,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0094,SOD7,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0095,TaNAK1.2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0096,constitutive express,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0097,LPFC,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0098,MYCS,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0099,lipopeptide treatmen,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0100,autotetraploidy,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0101,CLE8,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0102,low redox buffering ,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0103,BnLEA3 gene(s),GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0104,16 gene(s),GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0105,parental origin,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0106,TEMPERATURE,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0107,Overexpression of Gm,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0108,UMAMIT25,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0109,Lack of water,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0110,paternal inheritance,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0111,BSK3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0112,RPT2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0113,Endosperm developmen,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0114,NR,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0115,AGL11,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0116,Napin-BnGRF2a transg,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0117,GHNAC2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0118,Overexpression of Xs,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0119,ATRAV1,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0120,sibling lethality,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0121,Maternal temperature,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0122,growth of endosperm,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0123,CYP78A9,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0124,GA,HORMONE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0125,OTP90,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0126,Increased expression,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0127,AA,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0128,PPD1,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0129,DNA,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0130,Overexpression of ol,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0131,Organellar genomes,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0132,IAA,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0133,TaNAK1.1,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0134,Auxin export defect,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0135,GIG1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0136,DECREASE,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0137,C24,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0138,MAX2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0139,Genome hybridization,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0140,increase in ovule si,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0141,severe nitrogen limi,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0142,Overexpression of At,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0143,Overexpression of Eg,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0144,Endosperm cellulariz,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0145,TASERK2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0146,MINISEED3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0147,TaSDIR1-4A-overexpre,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0148,HYBRIDITY,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0149,LEA_1 subfamily,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0150,P4-SIRNAS,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0151,Endosperm growth,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0152,MNT,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0153,extra cell division ,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0154,TASERK4,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0155,maternal donors,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0156,S2LB,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0157,GLN1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0158,TAP46,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0159,mitotic synchrony,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0160,overexpressed ginsen,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0161,F1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0162,LPAT2,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0163,QTL,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0164,salt stress,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0165,SUB,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0166,Hypomethylation in t,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0167,4 x Ler,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0168,TESTA2,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0169,ALLELE,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0170,timing of endosperm ,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0171,ARF3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0172,DET2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0173,USB1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0174,ETFQO,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0175,FUS3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0176,TASPL16,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0177,PGI1-2,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0178,Over-expression of A,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0179,UGT76C2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0180,Overexpression of an,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0181,DEFOLIATION,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0182,GMDREBL,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0183,UMAMIT24,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0184,YB12,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0185,premature endosperm ,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0186,epigenetic factors,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0187,Heterologous express,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0188,PLOIDY,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0189,ATGPAT9,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0190,AHA2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0191,Circadian gene(s) ex,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0192,Natural variation,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0193,Reduction of auxin b,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0194,sense ZmRLK7 overexp,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0195,length and width,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0196,OTU1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0197,Partial ovule aborti,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0198,LuLEA1 gene(s),GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0199,ATBAK1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0200,iku mutations,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0201,2 x Col x 4 x Col,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0202,maternal contributio,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0203,DA1R358K,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0204,IAM,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0205,growth of maternal o,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0206,environmental factor,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0207,ATGSR2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0208,Overexpression of Br,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0209,transgenic PfDGAT3-1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0210,TRITERPENE,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0211,3-aminotriazole,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0212,genetic correlations,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0213,gfp gene(s),GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0214,ATLEA3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0215,BPE,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0216,JAZ,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0217,large flower mutants,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0218,ATVPS29,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0219,E2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0220,ATMYB123,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0221,Sizes of cells and c,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0222,KS,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0223,partial silencing of,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0224,JCFATB,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0225,GMPLDΓ-OE,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0226,FAH12,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0227,Overexpression of Bn,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0228,Quadruple mutants,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0229,heterologous express,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0230,HDG3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0231,CMV,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0232,overexpression of Zm,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0233,PCF10SRDX,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0234,cell number,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0235,DGAT,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0236,Overexpression of se,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0237,BRMYC2OE,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0238,AHLPAAT2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0239,AT3G01472.1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0240,CU5,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0241,Overexpression of Ah,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0242,Transgenic seeds,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0243,RCA,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0244,ABX45,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0245,overexpression of Ta,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0246,Coordinated growth o,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0247,over-expression of C,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0248,Copper sulfate,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0249,EgWRI1-1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0250,DAGT1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0251,NPC6,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0252,OX40,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0253,HpDGAT1-overexpressi,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0254,OX26,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0255,JCFATA,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0256,ATGLK1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0257,Seed oil content,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0258,Linnemannia elongata,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0259,Col-0 plant(s),GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0260,GmDof4 transgenic pl,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0261,Delaying flowering,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0262,plant(s) photosynthe,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0263,macro-element defici,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0264,CU20,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0265,Alteration of lipid ,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0266,transgenic PfDGAT2-2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0267,Hybridization,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0268,AHL29,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0269,triple mutants,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0270,SPECIES,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0271,gln1;1-gln1;2-gln1;3,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0272,HR02,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0273,EhDH domains,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0274,Severe water limitat,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0275,Co-silencing RNAi of,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0276,Ectopic expression o,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0277,CU60,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0278,PRWRI1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0279,E1,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0280,GmDof11 transgenic p,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0281,ATDGAT1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0282,GENOTYPES,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0283,Remaining genotypes,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0284,Severe water depriva,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0285,AIF2,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0286,Reduced storage capa,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0287,PrLPAAT4-overexpress,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0288,overexpressed AhGPAT,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0289,BNGRF2A,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0290,PRS,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0291,NRPC3,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0292,ATBPC1,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0293,ATWDR5A,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0294,ATHD2A,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0295,ATTT8,GENE,Seed_Size,PHENOTYPE,-1,repression,,0,
Seed Size,E0296,plasma-seed treatmen,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0297,AIL5,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0298,ATLEC2,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0299,changed seed oil com,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
Seed Size,E0300,FIS,GENE,Seed_Size,PHENOTYPE,1,activation,,0,
