test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T029,AceE_GdhA,double_knockout,,,,WT,Lycopene_Titer,increased,strong,,,,,,"knockout of the aceE and gdhA genes, resulting in enhanced carbon metabolic flux towards lycopene production",,,Escherichia coli,AceE+GdhA double KO
T030,GdhA_AceE_FdhF,triple_knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,37% improvement in lycopene yield in a gdhA/aceE/fdhF triple-knockout construct,,,Escherichia coli,"GdhA+AceE+FdhF triple KO; FdhF not in network, encoded 2/3"
T031,GdhA_AceE_YjiD,triple_knockout,,,,WT,Lycopene_Titer,increased,strong,,,,,,"a four-fold increase in lycopene yield following the deletion of gdhA, aceE, and yjiD",,,Escherichia coli,"GdhA+AceE+YjiD triple KO; YjiD not in network, encoded 2/3"
T032,GdhA_AceE_FdhF_YjiD_YcgW,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,multi-dimensional search...3.7-fold increase in lycopene production...deletion of gdhA/aceE/fdhF and the overexpression of yjiD/ycgW,,,Escherichia coli,GdhA/AceE KO + FdhF/YjiD/YcgW not in network; encoded the two modelled deletions
T033,Alper2005_8.5fold_combinatorial,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"yielded a unique set of 64 knockout strains, which included a global maximum strain exhibiting an 8.5-fold product increase over recombinant K12 wild type",,,Escherichia coli,Alper 2005 8.5x combinatorial strain: encoded the 4 dominant in-network deletions (gdhA/aceE/pgi/zwf) that characterise the winner
T034,CRP_engineered,overexpression,,,,WT,Lycopene_Titer,increased,slight,,,,,,A mutant strain with an engineered CRP produced approximately 25% more lycopene,,,Escherichia coli,CRP (cAMP receptor protein) not in network
T035,RpoS,knockout,,,,WT,Lycopene_Titer,decreased,strong,,,,,,MG1655* accumulates sevenfold more lycopene than...Seq+ after rpoS complementation,,,Escherichia coli,RpoS KO
T036,AppY_Dxs,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,co-expression of appY with dxs produced an eight-fold improvement in lycopene yield,,,Escherichia coli,"AppY+Dxs co-OE: AppY not in network, encoded DXS OE alone"
T037,AppY_Crl_RpoS_Dxs,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"co-expression of appY, crl, and rpoS with dxs",,,Escherichia coli,"AppY+Crl+RpoS+Dxs: AppY not in network, others encoded"
T038,Hnr_YliE,double_knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,Î”hnr Î”yliE mutant...significantly improved lycopene production,,,Escherichia coli,"Hnr+YliE double KO: YliE not in network, encoded HNR only"
T039,Ppc_Pck,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,reconstruction of the metabolic pathways from G3P to pyruvate...lycopene production was significantly increased,,,Escherichia coli,"Ppc+Pck combined OE: Pck not in network, encoded PPC OE"
T040,Plsb_Plsc_Almgs,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"amount of the membrane component, glycerophospholipids, was increased...36.4 mg/g DCW of lycopene accumulated",,,Escherichia coli,PlsB/PlsC/Almgs phospholipid-biosynthesis OE boosts membrane storage capacity for carotenoids
T041,WaaC,knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,deletion of the waaC and waaF genes greatly promoted lycopene production,,,Escherichia coli,WaaC KO (deep-rough LPS) reduces envelope barrier -> ENVELOPE_STRESS composite goes to 0
T042,WaaF,knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,deletion of the waaC and waaF genes greatly promoted lycopene production,,,Escherichia coli,WaaF KO (LPS outer-core defect) reduces envelope barrier
T043,Lpp_NlpI_MlaE_TolA,quadruple_knockout,,,,WT,Lycopene_Titer,increased,strong,,,,,,"deletion of the lpp, nlpI, mlaE, and tolA genes...59.34-fold improvement in extracellular lycopene production",,,Escherichia coli,Lpp/NlpI/MlaE/TolA quadruple KO destabilises envelope -> reduced stress composite
T044,AlphaKGDH_SDH_TalB,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,modulated to increase NADPH and ATP...significant increase in the lycopene yield...50.6 mg/g DCW,,,Escherichia coli,alphaKGDH + SDH + TalB engineering (NADPH/ATP rewiring) - none are explicit nodes
T045,GdhA_EutD_TpiA_OmpE_OmpN,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"Deletion of gdhA, eutD; overexpression of tpiA, ompE, and ompN...174% increase in lycopene titer",,,Escherichia coli,"GdhA/EutD KO + TpiA/OmpE/OmpN OE: GDHA modelled as KO, OmpE/OmpN -> MEMBRANE_STORAGE OE; EutD/TpiA not in network"
T046,Chassis_MG1655,environmental,,,,WT,Lycopene_Titer,increased,strong,,,,,,MG1655 expressed lycopene production capacity 10 to 16 times higher than commonly used laboratory strains such as DH5Î± and BL21 (DE3),,,Escherichia coli,MG1655 chassis reference; no Chassis_Strain node
T047,Chassis_BL21,environmental,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,"10 to 16 times higher than commonly used laboratory strains, such as DH5Î± and BL21 (DE3)",,,Escherichia coli,BL21 chassis; no Chassis_Strain node
T048,Chassis_W3110,environmental,,,,WT,Lycopene_Titer,decreased,slight,,,,,,"W3110 carries the rpoS396(Am) allele, while MG1655 has the pseudorevertant Q33 allele",,,Escherichia coli,W3110 chassis; no Chassis_Strain node
T049,Chassis_DH5alpha,environmental,,,,WT,Lycopene_Titer,decreased,strong,,,,,,MG1655 expressed lycopene production capacity 10 to 16 times higher than commonly used laboratory strains such as DH5Î±,,,Escherichia coli,DH5alpha chassis; no Chassis_Strain node
T050,Chassis_SURE,environmental,,,,WT,Lycopene_Titer,decreased,strong,,,,,,the SURE and W strains expressed the lowest (0 g/l) in an LB medium,,,Escherichia coli,SURE chassis; no Chassis_Strain node
T051,IPTG_high,chemical_treatment,,,,WT,Lycopene_Titer,increased,moderate,,,,,,"E. coli harboring the P. agglomerans crt genes produced 27 mg/l of lycopene in 2YT medium without IPTG induction, which was twofold higher than that produced by E. coli harboring the P. ananatis crt genes (12 mg/l lycopene) with 0.1 mM IPTG induction",,,Escherichia coli,IPTG high (1 mM) -> IPTG exogenous_supply=1.0
T052,IPTG_absent,chemical_treatment,,,,WT,Lycopene_Titer,decreased,strong,,,,,,E. coli harboring the P. agglomerans crt genes produced 27 mg/l of lycopene in 2YT medium without IPTG induction,,,Escherichia coli,IPTG absent (no induction). Encoded as IPTG gene_modifier=0.0 (iter 2 fix).
T053,Arabinose_1pct,chemical_treatment,,,,WT,Lycopene_Titer,increased,strong,,,,,,Cells were inoculated into 50 ml of LB with 1% L-arabinose...incubation at 30Â°C and 200 rpm for 60 h,,,Escherichia coli,Arabinose 1% -> Arabinose exogenous_supply=1.0
T054,Arabinose_absent,chemical_treatment,,,,WT,Lycopene_Titer,decreased,strong,,,,,,expressed under the PBAD promoter regulated by AraC protein and arabinose,,,Escherichia coli,Arabinose absent. Encoded as Arabinose gene_modifier=0.0 (iter 2 fix).
T055,Glucose_carbon,environmental,,,,WT,Lycopene_Titer,unchanged,,,,,,,synergetic fermentation of glucose and glycerol,,,Escherichia coli,"Glucose-fed baseline (control, no perturbation). iter 2 fix."
T056,Glycerol_carbon,environmental,,,,WT,Lycopene_Titer,increased,strong,,,,,,"cells grown in 2xYTg achieved 4.6, 4.1, and 4-fold higher lycopene titers (651 mg/l)",,,Escherichia coli,"Glycerol carbon source -> Glycerol=1.0, Glucose=0.0"
T057,Xylose_carbon,environmental,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,different carbon sources,,,Escherichia coli,Xylose sole carbon: Glucose gm=0.0 only (Xylose stays at baseline). iter 3 revision.
T058,Temperature_37,environmental,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,temperature-shift culture method (37â†’25 Â°C)...further augment lycopene production,,,Escherichia coli,37 C growth -> Temperature exogenous_supply=1.0
T059,Temperature_28,environmental,,,,WT,Lycopene_Titer,increased,moderate,,,,,,Switching biomass accumulation and production of lycopene in E. coli at a specific temperature (18Â°C) has shown effectiveness in precluding metabolic stress,,,Escherichia coli,28C growth (low temperature). Encoded as Temperature gm=0.0 (iter 2 fix).
T060,Temperature_shift_37to25,environmental,,,,WT,Lycopene_Titer,increased,moderate,,,,,,temperature-shift culture method (37â†’25 Â°C)...further augment lycopene production,,,Escherichia coli,"37->25C shift, encoded at low-temp state Temperature gm=0.0 (iter 2 fix)."
T061,Aeration_high,environmental,,,,WT,Lycopene_Titer,decreased,slight,,,,,,proteins involved in aerobic respiration and the TCA cycle were increased,,,Escherichia coli,High aeration -> Oxygen_Level exogenous_supply=1.0
T062,Microaerobic,environmental,,,,WT,Lycopene_Titer,unchanged,,,,,,,anaerobic energy metabolism,,,Escherichia coli,"Microaerobic, mild oxygen perturbation (Oxygen=1.3 via exog=0.3). iter 3 revert of iter 2 over-aggressive encoding."
T063,Menadione_treatment,chemical_treatment,,,,WT,Lycopene_Titer,decreased,strong,,,,,,measurable lycopene content decreased significantly in the presence of sublethal doses of menadione,,,Escherichia coli,Menadione = superoxide generator -> ROS composite gm=2.0
T064,RpoS_KatE,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"overexpression of katE increased measurable lycopene in MG1655*, reducing the difference...to less than two-fold from previously eightfold",,,Escherichia coli,KatE OE in rpoS-KO background
T065,SoxR,knockout,,,,WT,Lycopene_Titer,increased,slight,,,,,,The SoxRS regulon is a response mechanism to O2- and to redox-cycling compounds,,,Escherichia coli,SoxR KO
T066,SoxS,knockout,,,,WT,Lycopene_Titer,increased,slight,,,,,,Expression of zwf gene that encodes the first key enzyme from the pentose phosphate pathway is among others controlled by the SoxRS regulon,,,Escherichia coli,SoxS KO
T067,OxyR,knockout,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,The OxyR system (which responds to H2O2),,,Escherichia coli,OxyR not in network
T068,FNR,knockout,,,,WT,Lycopene_Titer,unchanged,,,,,,,anaerobic energy metabolism,,,Escherichia coli,FNR KO
T069,ArcA,knockout,,,,WT,Lycopene_Titer,increased,slight,,,,,,presumably improve carbon flux to pyruvate and formate,,,Escherichia coli,ArcA KO
T070,Cra,knockout,,,,WT,Lycopene_Titer,decreased,slight,,,,,,recruited and altered the Ntr regulon (a global regulatory system in Escherichia coli) to control the engineered lycopene biosynthesis pathway,,,Escherichia coli,Cra KO
T071,Crl,knockout,,,,WT,Lycopene_Titer,decreased,slight,,,,,,Crl (transcriptional regulator of csgBA for curli surface fiber formation) also enhanced lycopene production,,,Escherichia coli,Crl KO
T072,Hnr,knockout,,,,WT,Lycopene_Titer,increased,slight,,,,,,Î”hnr Î”yliE mutant...significantly improved lycopene production,,,Escherichia coli,Hnr KO
T073,YliE,knockout,,,,WT,Lycopene_Titer,increased,slight,,,,,,Î”hnr Î”yliE mutant...significantly improved lycopene production,,,Escherichia coli,YliE not in network
T074,YtjC,knockout,,,,WT,Lycopene_Titer,increased,slight,,,,,,The study identified two distinct gene sets affecting lycopene synthesis...one increasing precursor availability,,,Escherichia coli,YtjC not in network
T075,YjiD,knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,"four-fold increase in lycopene yield following the deletion of gdhA, aceE, and yjiD",,,Escherichia coli,YjiD not in network
T076,MVA_upper_only_mvaE_mvaS,overexpression,,,,WT,Lycopene_Titer,increased,moderate,,,,,,"ES (mvaE, mvaS) cassette...catalyzes the conversion from acetyl-CoA to mevalonic acid",,,Escherichia coli,MVA upper (mvaE=AtoB+HMGR; mvaS=HMGS) cassette OE
T077,MVA_lower_plus_mevalonate_feed,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,only the lower pathway was employed...mevalonate was supplied...significant increase in lycopene production,,,Escherichia coli,"MVA lower (MVK, PMK, MVD) + exogenous mevalonate feed; PMK not in network, mevalonate not a source so feed not encoded"
T078,MVA_plus_TypeII_IDI,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,heterologous MVA pathway...combined with the overexpression of a type 2 IDI...significantly elevating lycopene production,,,Escherichia coli,MVA cassette + Type-II IDI OE (PMK not in network)
T079,Fed_batch_glucose,environmental,,,,WT,Lycopene_Titer,increased,strong,,,,,,reaching 1.22 g/L of lycopene...in a 5 L fermenter with mean productivity of 61.0 mg/L/h,,,Escherichia coli,Fed-batch glucose -> sustained Glucose=1.0 (process encoded as standard C supply)
T080,Fructose_auxiliary,chemical_treatment,,,,WT,Lycopene_Titer,increased,strong,,,,,,6 g/L fructose exhibited the highest lycopene yield...1050 mg/L,,,Escherichia coli,Fructose auxiliary C source; no Fructose node
T081,mRNA_secondary_structure_optimization,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,enhancement of mRNA stability by varying the mRNA secondary structures,,,Escherichia coli,"mRNA SSS optimisation -- process, not a gene modifier"
T082,Chromosomal_integration,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,Synthesis genes were integrated into chromosome...33.43 mg/g DCW,,,Escherichia coli,"Chromosomal integration -- delivery method, not a gene modifier"
T083,MAGE_Wang2009,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,Large-scale programming...9 mg/g DCW,,,Escherichia coli,MAGE (Wang 2009) RBS optimisation across 20 loci -- process
T084,SSA_GoldenGate_combinatorial,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,new combinatorial multi-gene pathway assembly scheme...448 mg/g DCW,,,Escherichia coli,"Golden Gate / SSA combinatorial assembly -- process, not a gene modifier"
T085,CrtE_Pagglomerans_vs_Pananatis,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,E. coli harboring the P. agglomerans crt genes produced 27 mg/l of lycopene...twofold higher than that produced by E. coli harboring the P. ananatis crt genes (12 mg/l lycopene),,,Escherichia coli,CrtE ortholog P.agglomerans vs P.ananatis -- encoded as CrtE OE (ortholog identity not captured)
T086,Plasmid_copy_high,environmental,,,,WT,Lycopene_Titer,increased,moderate,,,,,,three copies of lycopene expression pathway was comprehended as the best performer,,,Escherichia coli,High-copy plasmid -> Plasmid_Copy_Number exogenous_supply=1.0
T087,Idi_Dxs_crt_RBS_tuning,combined,,,,WT,Lycopene_Titer,increased,slight,,,,,,RBS libraries...leading to an increase in lycopene yield by 32%,,,Escherichia coli,RBS-tuned idi+dxs+crtEBI OE
T088,CrtE_Pagglomerans_OE_noIPTG,overexpression,,,,WT,Lycopene_Titer,increased,moderate,,,,,,E. coli harboring the P. agglomerans crt genes produced 27 mg/l of lycopene in 2YT medium without IPTG induction,,,Escherichia coli,"P.agglomerans CrtE OE, IPTG-independence cannot be encoded (framework limit); treated as plain CrtE OE. iter 3 revert."
T089,Control_WT,control,,,,WT,Lycopene_Titer,unchanged,,,,,,,The MG1655 strain (141 mg/L) expressed the highest lycopene titer,,,Escherichia coli,"MG1655 + crtEBI wild-type baseline, no auxiliary interventions"
T090,TalB,overexpression,,,,WT,Lycopene_Titer,increased,moderate,,,,,,transaldolase B...modulated to increase NADPH and ATP...significant increase in the lycopene yield...50.6 mg/g DCW,,,Escherichia coli,TalB (transaldolase B) not in network
T091,Dxs_Dxr_IspA_Idi,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"four E. coli genes (dxs, dxr, ispA, and idi) were cloned into a mid-copy plasmid and overexpressed",,,Escherichia coli,dxs+dxr+ispA+idi MEP cassette OE
T092,GdhA,knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,gdhA deletion could increase the availability of NADPH,,,Escherichia coli,GdhA KO
T093,Edd,overexpression,,,,WT,Lycopene_Titer,decreased,weak,,,,,,zwf overexpression: +20% neurosporene; edd overexpression: -20% neurosporene; eda overexpression: +12% neurosporene; pgi deletion: +25% neurosporene; pfk_A deletion: +25%; pfk_AB deletion: +25%; final ED/PPP strain reached 17.8 mg/g DCW lycopene (3.6x non-ED/PP baseline),,,Escherichia coli,Edd OE
T094,Eda,overexpression,,,,WT,Lycopene_Titer,increased,weak,,,,,,zwf overexpression: +20% neurosporene; edd overexpression: -20% neurosporene; eda overexpression: +12% neurosporene; pgi deletion: +25% neurosporene; pfk_A deletion: +25%; pfk_AB deletion: +25%; final ED/PPP strain reached 17.8 mg/g DCW lycopene (3.6x non-ED/PP baseline),,,Escherichia coli,Eda OE
T095,PfkA,knockout,,,,WT,Lycopene_Titer,increased,weak,,,,,,zwf overexpression: +20% neurosporene; edd overexpression: -20% neurosporene; eda overexpression: +12% neurosporene; pgi deletion: +25% neurosporene; pfk_A deletion: +25%; pfk_AB deletion: +25%; final ED/PPP strain reached 17.8 mg/g DCW lycopene (3.6x non-ED/PP baseline),,,Escherichia coli,PfkA not in network (mechanism similar to Pgi KO but not encoded to avoid false analog)
T096,PfkA_PfkB,double_knockout,,,,WT,Lycopene_Titer,increased,moderate,,,,,,zwf overexpression: +20% neurosporene; edd overexpression: -20% neurosporene; eda overexpression: +12% neurosporene; pgi deletion: +25% neurosporene; pfk_A deletion: +25%; pfk_AB deletion: +25%; final ED/PPP strain reached 17.8 mg/g DCW lycopene (3.6x non-ED/PP baseline),,,Escherichia coli,PfkA+PfkB double KO -- neither in network
T097,Gnd,knockout,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,zwf overexpression: +20% neurosporene; edd overexpression: -20% neurosporene; eda overexpression: +12% neurosporene; pgi deletion: +25% neurosporene; pfk_A deletion: +25%; pfk_AB deletion: +25%; final ED/PPP strain reached 17.8 mg/g DCW lycopene (3.6x non-ED/PP baseline),,,Escherichia coli,Gnd (6-phosphogluconate dehydrogenase) not in network
T098,ED_pathway_engineered_PTXIGK,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,zwf overexpression: +20% neurosporene; edd overexpression: -20% neurosporene; eda overexpression: +12% neurosporene; pgi deletion: +25% neurosporene; pfk_A deletion: +25%; pfk_AB deletion: +25%; final ED/PPP strain reached 17.8 mg/g DCW lycopene (3.6x non-ED/PP baseline),,,Escherichia coli,Engineered ED-pathway strain: Δpgi + ZWF OE + EDA OE + EDD deletion (final strain 3.6x). PfkA/PfkB contributions not in network.
T099,MVK_V13D_S148I_V301E_triple,overexpression,,,,WT,Lycopene_Titer,increased,strong,,,,,,the mutant MK increased 2.4-fold lycopene compared with wild-type MK; engineered strain reached 1.43 g/L and 19.83 mg/g DCW vs 0.72 g/L and 8.32 mg/g for wild-type,,,Escherichia coli,MVK V13D/S148I/V301E triple point mutant (higher specific activity) -> encoded as MVK OE
T100,KatE,overexpression,,,,WT,Lycopene_Titer,increased,moderate,,,,,,overexpression of katE increased measurable lycopene in MG1655* and reduced the 8-fold difference to less than 2-fold,,,Escherichia coli,KatE OE
T101,KatE_OE_Menadione,combined,,,,mutant,Lycopene_Titer,increased,moderate,,,,,,KatE overexpression mitigates the menadione-induced lycopene loss,,,Escherichia coli,KatE OE under menadione oxidative stress; baseline = menadione treatment alone
T102,Almgs_PlsB_PlsC,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"The strain LYC101-37Almgs(pPlsb-plsc) reached 358.9 mg/L lycopene with 36.4 mg/g DCW at 96 h, 1.32-fold higher than parent",,,Escherichia coli,Almgs+PlsB+PlsC membrane engineering -> MEMBRANE_STORAGE OE
T103,PlsB_PlsC_DgkA,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,"PlsB + PlsC + DgkA reached 30.5 mg/g DCW, comparable to (slightly lower than) PlsB + PlsC alone",,,Escherichia coli,PlsB+PlsC+DgkA membrane engineering -> MEMBRANE_STORAGE OE
T104,LM22_downstream_MVA_RBS_tuned,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"The shake flask culture of the selected high-yield strain resulted in a lycopene yield of 219.7 mg/g DCW, which was 4.6 times that of the reference strain",,,Escherichia coli,LM22 downstream MVA RBS-tuned: MVK+PMK+MVD+IDI; PMK not in network
T105,MVA_midstream_T7_strong_promoter,overexpression,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,Lycopene accumulation increased correspondingly as the promoter of the midstream module changed from pT7 to pTrc with decreasing strength,,,Escherichia coli,"MVA midstream T7-strong OE; known framework limitation (plasmid burden not modelled, so prediction will not capture the decreased outcome)"
T106,MVA_Esaccharolyticus_Scerevisiae_pSCS3,combined,,,,WT,Lycopene_Titer,increased,strong,,,,,,"pSCS3-pLYC produced 77 mg/l lycopene (8.6-fold higher than control, 97% higher than pSNA); pSCS1-pLYC fed-batch: 1.32 g/L (76% improvement over pSNA)",,,Escherichia coli,E.saccharolyticus+S.cerevisiae MVA cassette (pSCS3); ortholog identity not captured; PMK not in network
T107,MVA_Efaecalis_Spneumoniae_pSNA,combined,,,,WT,Lycopene_Titer,increased,moderate,,,,,,"pSCS3-pLYC produced 77 mg/l lycopene (8.6-fold higher than control, 97% higher than pSNA); pSCS1-pLYC fed-batch: 1.32 g/L (76% improvement over pSNA)",,,Escherichia coli,E.faecalis+S.pneumoniae MVA cassette (pSNA); same encoding as T106
T108,Ppc,knockout,,,,WT,Lycopene_Titer,decreased,moderate,,,,,,Deletion of ppc removes the anaplerotic OAA branch; in lycopene production backgrounds this commonly decreases growth rate and lycopene titer,,,Escherichia coli,Ppc KO
