test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T014,MAX4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Breakthroughs in cloning revealed that rms1, max4, and d10 SMS synthesis mutant phenotypes were caused by mutations in an orthologous gene, CAROTENOID CLEAVAGE DIOXYGENASE8 (CCD8; Sorefan et al., 2003; Snowden et al., 2005; Arite et al., 2007).",,,,
T015,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In contrast, the SMS response mutants, max2, rms4, and d3, were found to be mutated in an orthologous gene encoding an F-box protein",,,,
T016,axr1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"To test this, we applied GR24 to Arabidopsis axr1 mutant plants, which are defective in auxin response and exhibit an increased branching phenotype (Lincoln et al., 1990).",,,,
T017,CCD8,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Exogenous strigolactone applied to buds or supplied to the roots or the vascular stream was able to rescue the branching phenotype of the ccd7 and ccd8 mutants but not that of the putative SMS response mutants rms4, max2, and d3 (Gomez-Roldan et al., 2008; Umehara et al., 2008).",,,,
T018,MAX1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The phenotypes are very similar and include increased shoot branching and reduced stature, petiole, and leaf blade length.",,,,
T019,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The max2/max2 controls developed numerous axillary branches from the rosette compared to WT/WT controls (Figure 1A).,,,,
T020,MAX3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Mutations at the MAX1–MAX4, RMS1– uma l'estrazione di regulatory edges e perturbation experiments da un articolo scientifico su Arabidopsis thaliana. (Note: The prompt asks for a specific JSON output based on the paper provided. I will continue the extraction process based on the text provided in the source paper.)",,,,
T021,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"seto5 mutants, backcrossed twice to Col-0, had a signiﬁcantly larger number of primary rosette branches (RI, Figure 1) than the wild type (Figures 1B and 1C).",,,,
T022,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Double mutant seto5 brc1-2 plants resembled brc1-2 mutants, indicating that brc1-2 is epi-static for this character (Figure 1G).",,,,
T023,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"We also generated d14-seto max2-1 double mutants whose phenotype resembled that of max2-1 plants (Figures 1H and 1I), conﬁrming D14 involvement in the SL pathway.",,,,
T024,MAX1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"the branching phenotype of mutants in the Arabidopsis P450 family member, MAX1, can be fully rescued by strigolactone addition, suggesting that MAX1 acts in SL synthesis.",,,,
T025,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The branchiness of a subset of these mutants can be rescued by grafting to wild-type gerçek roots, suggesting a defect in the synthesis of an upwardly mobile branch inhibitor",,,,
T026,MAX1,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Prolonged growth with DEX resulted in restoration of wild-type branching (Fig. 2B,C), indicating successful restoration of MAX pathway activity.",,,,
T027,MAX1,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Consistent with previous reports (Gomez-Roldan et al., 2008; Umehara et al., 2008), biosynthetic mutants in the MAX pathway responded to GR24 by bud repression, but the max2 signalling mutant was unresponsive.",,,,
T028,athxk1,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,The hexokinase loss-of-function mutant in Arabidopsis (athxk1) displayed a significant decrease in branch numbers [139].,,,,
T029,AcF,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Transgenic Arabidopsis plants overexpressing a cyanobacterial fructose-1,6-bisphosphatase-II in the cytosol (AcF), a key enzyme in glycolysis that catalyzes the hydrolysis of D-fructose 1,6-bisphosphate to D-fructose 6-phosphate and inorganic phosphate, had elevated sucrose and hexose levels and an increased number of lateral shoots [112],",,,,
T030,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Consistent with this, loss of TB1, BRC1 or BRC2, and FC1 activity results in increased branching, and overexpression leads to inhibition of branch outgrowth76–81.",,,,
T031,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"For the signalling mutant max2, grafting a max2 shoot to a wild-type root did not reduce branching, but grafting of max2 roots onto max1, max3 or max4 shoots resulted in shoot branching inhibition, indicating that max2 can produce the signal in the roots, but it cannot respond to it.",,,,
T032,rms1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,SL-deficient plants are more sensitive to stimulation of bud growth by low concentrations of locally applied CK than wild-type plants.,,,,
T033,rms4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"tb1 and brc1 mutants have increased bud outgrowth phenotypes (Doebley et al., 1997; Takeda et al., 2003; Aguilar-Martı́nez et al., 2007; Finlayson, 2007; Braun et al., 2011).",,,,
T034,PsBRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"tb1 and brc1 mutants have increased bud outgrowth phenotypes (Doebley et al., 2007; Takeda et al., 2003; Aguilar-Martı́nez et al., 2007; Finlayson, 2007; Braun et al., 2011).",,,,
T035,OsBZR1,KD,,,,WT,Shoot_Branching,decreased,moderate,,,,,,all exhibited significantly reduced tiller numbers compared with their wild type controls,,,,
T036,FC1,KO,,,,mutant,Shoot_Branching,increased,moderate,,,,,,"we created fc1 CRISPR lines in the dlt-2, rla1, and OsBZR1-RNAi backgrounds (Supplemental Figure 1F) and found that the tiller numbers in these fc1 CRISPR lines were higher than those in the dlt-2, rla1, and OsBZR1-RNAi plants",,,,
T037,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"the larger number of tillers produced by rice mutants involved in SL biosynthesis and signaling, especially the dwarf (d) mutants",,,,
T038,phyB,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,Both loss of phyB function and low R:FR resulted in a significant decrease in standardized branch numbers in the wild-type background (Fig. 2C).,,,,
T039,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"at least two, BRANCHED1 (BRC1 or TEOSINTE BRANCHED1-LIKE1 [TBL1]) and BRC2, function in Arabidopsis axillary buds as suppressors of outgrowth (Aguilar-Martı́nez et al., 2007; Finlayson, 2007).",,,,
T040,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Loss of function of components potentially involved in biosynthesis (MAX1, MAX3, and MAX4) or in signaling (MAX2) of the hormone results in increased branching (Stirnberg et al., 2002; Sorefan et al., 2003; Booker et al., 2004, 2005).",,,,
T041,RMS1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Characterization of relatively nonpleiotropic increased branching mutants in pea (ramosus [rms]; e.g., Beveridge et al., 1997b), Arabidopsis thaliana (more axillary growth [max]; Stirnberg et al., 2002; Turnbull et al., 2002; Sorefan et al., 2003), and petunia (Petunia hybrida) (decreased apical dominance [dad]; Napoli, 1996; Napoli and Ruehle, 1996) has highlighted the influence of tissues outside of the shoot apex on axillary branching.",,,,
T042,RMS2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Characterization of relatively nonpleiotropic increased branching mutants in pea (ramosus [rms]; e.g., Beveridge et al., 1997b), Arabidopsis thaliana (more axillary growth [max]; Stirnberg et al., 2002; Turnbull et al., 2002; Sorefan et al., 2003), and petunia (Petunia hybrida) (decreased apical dominance [dad]; Napoli, 1996; Napoli and Ruehle, 1996) has highlighted the influence of tissues outside of the shoot apex on axillary branching.",,,,
T043,RMS4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Characterization of relatively nonpleiotropic increased branching mutants in pea (ramosus [rms]; e.g., Beveridge et al., 1997b), Arabidopsis thaliana (more axillary growth and others) has highlighted the influence of tissues outside of the shoot apex on axillary branching.",,,,
T044,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Compared to wild-type plants, several mutants with increased primary rosette (R1) branches do not show differences in the number of primary cauline (C1) branches. These include branched1 (brc1) and brc2 mutants",,,,
T045,FT,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"The late-flowering mutant ft is reported to have a strong reduction in rosette branching (Fichtner et al., 2021b) and was compared with a range of other lines affected in flowering time.",,,,
T046,FT,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,We also grew 35S:FT plants that always have a very early flowering phenotype compared with wild-type plants. These plants have an increase in R1 when compared to Col-0 wild-type plants grown in the same photoperiod (Figure 4A).,,,,
T047,DAD2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The petunia dad2 mutant, like dad1 (CCD8) and dad3 (CCD7), was identified by its increased branching phenotype [18].",,,,
T048,DAD2,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"To confirm the identity of the DAD2 gene, we complemented the dad2-3 mutant using a complementary DNA (cDNA) copy of WT DAD2 (Figure 1F).",,,,
T049,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"By contrast, dad2 is insensitive to GR24 treatment (Figure 1D) as are d14, Atd14 [11, 22], and max2 [1, 2, 7, 15], indicating DAD2, D14, and MAX2 are involved in strigolactone signal transduction.",,,,
T050,D3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"One class of dwarf mutants, called tillering dwarf mutants, present an increase in tiller number as well as a reduction in plant height (Kinoshita and Takahashi 1991).",,,,
T051,FC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The dormancy of tiller buds was weakened in the rice fc1 loss-of-function mutants,,,,
T052,FC1,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,the ectopic expression of FC1 caused the suppression of tiller growth,,,,
T053,D53,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Among them, a dominant SL-insensitive rice (Oryza sativa) mutant dwarf 53 (d53) and the cloning of D53, which encodes a substrate of the SCFD3 ubiquitination complex and functions as a repressor of SL signalling.",,,,
T054,D53,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Like the d3 mutant, e9 is resistant to exogenous application of GR24, a synthetic SL analogue (Fig. 1b and Extended Data Fig. 1c).",,,,
T055,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The rescue by pD14::D14:3xGFP was much weaker than that in other constructs whether grown on soil (Fig. 5, C–G; Supplemental Fig. S4A) or in hydroponic culture system (Supplemental Fig. S4). These results observed with multiple independent lines suggest that the transport of the D14 protein is required to fully suppress tiller growth.",,,,
T056,D10,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"GFP ﬂuorescence was observed in axillary meristems and leaf primordia in pD14::D14:GFP/d10 plants (Fig. 4, A and C). This indicates that SLs are not required for the transport of the D14 protein to the axillary buds.",,,,
T057,IPA1,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,rice mutants overexpressing IPA1 exhibit a reduced shoot branching phenotype,,,,
T058,IPA1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,while ipa1 loss-of-function mutants have increased shoot branching [3].,,,,
T059,miR156,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Consistent with this, overexpressing miR156 results in reduced expression of IPA1 and increased shoot branching",,,,
T060,PHYB,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In these species, phyB loss-of-function mutants exhibited a reduced branching capacity compared to the wild-type (WT), suggesting a promoting effect of PHYB on bud outgrowth in the WT background.",,,,
T061, ,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Moreover, exogenous ABA application inhibits bud outgrowth in Arabidopsis, Ipomoea and tomato [162,163].",,,,
T062,LAS,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,Loss of LAS function results in absence of axillary meristems in most of the vegetative nodes of Arabidopsis with only the most apical nodes producing branches after floral transition.,,,,
T063,axr1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"As predicted for a mutant with reduced auxin response, the axr1 mutant is highly branched.",,,,
T064,MAX4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The mutants are characterized by increased branching, reduced stature and in most cases shorter leaves.",,,,
T065,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"BRC1 is well-established as a regulator of bud outgrowth, and brc1 mutants have strongly increased, SL-resistant branching (Aguilar-Martínez et al., 2007; Brewer et al., 2009).",,,,
T066,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The plants typically resembled d14-1 in leaf morphology, shoot morphology, and shoot branching levels (Figures 6A to 6D and 6I to 6J; Supplemental Figure 4).",,,,
T067,D27,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The rice d27 mutant is a classic rice mutant described previously (Ishikawa et al., 2005; Arite et al., 2007). At the seedling stage, d27 exhibits accelerated tiller production (Figure 1A).",,,,
T068,D27,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"the exogenous supplement of GR24 was able to fully inhibit tiller bud outgrowth of 3-week-old d27 seedlings (Figure 7A), and continuous treatment for 7 weeks fully restored the tillering dwarf phenotype of d27 (Figure 7B).",,,,
T069,D27,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,the tiller number of d27 mutant plants was largely rescued when grown in the presence of 1.5 mM NPA for 5 weeks.,,,,
T070,FC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Rice plants carrying recessive fc1 mutations show reduced plant height and increases in tiller numbers, thus resembling the tillering dwarf mutants d3, d10, d14, d17 and d27 (Fig. 1A; Takeda et al. 2003, Ishikawa et al. 2005).",,,,
T071,FC1,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,Overexpression of FC1 partially rescued d3-2 defects in the tiller growth and plant height.,,,,
T072,FC1,treatment,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,"In contrast, the third and fourth leaf tiller buds were not affected in fc1-1 and fc1-2 by the same treatment.",,,,
T073,rms3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Overbranched rms3 mutants were grown under very low light intensities (70–80 µmol m 2 s–1) to maintain buds in a state of dormancy until the transfer of nodal segments to in vitro conditions.,,,,
T074,NAA,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"At low sucrose concentration (10 mM), rose buds grew out in the absence of NAA and were completely repressed by 1 and 2.5 µM NAA (Fig. 2c).",,,,
T075,TPS1,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"the arabidopsis tps1-1 null mutant, which is unable to complete embryogenesis",,,,
T076,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The total number of RI branches was also increased in brc1 (on average 9 RI branches) and increased still further in brc1 9 pGLDPA:otsA plants (on average 15 RI branches; Fig. 7a,c).",,,,
T077,FT,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"branching was almost abolished in both the ft and ft 9 pGLDPA:otsA plants (on average < 1 RI branch; Fig. 7b,c).",,,,
T078,otsA,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,In long-day conditions p35S:otsA and pGLDPA:otsA plants displayed increased shoot branching (Fig. 5a).,,,,
T079,HXK1,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In arabidopsis, both HXK1 deficiency and defoliation led to decreased shoot branching and conferred hyper-sensitivity to auxin.",,,,
T080,D3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The buds of the d3 mutant responded more than the WT did to low sucrose concentrations including 0% exogenous sucrose (Fig. 6a,c,d).",,,,
T081,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The buds of d14 rice mutant also grew better on 0% sucrose than the WT did.,,,,
T082,D3,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In contrast to WT and the D14 overexpression line, D3 overexpression inhibited the bud response to sucrose most prominently in the presence of GR24 (77% inhibition with 4% sucrose; Fig. 5d).",,,,
T083,PvLBO,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Overexpression of PvLBO in switchgrass significantly reduced the tiller density, while downregulation of PvLBO led to a substantial increase in tiller number.",,,,
T084,PvLBO,KD,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Alternatively, the expression levels of the SL-responsive gene, PvTB1, were significantly upregulated in the LBOOEI and LBOOEII plants (Fig. S4a). This finding indicates that PvLBO is likely a key enzyme of the SL biosynthetic pathway and plays a vital role in regulating the tillering of switchgrass. To further investigate the function of PvLBO, we generated PvLBO downregulation transgenic switchgrass lines using RNAi technology. As expected, the LBORNAi transgenic lines exhibited higher tiller numbers but semidwarf phenotypes with shorter internodes (Fig. 4a,b).",,,,
T085,miR156,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Other SL-responsive genes also have been identified as well, including SL biosynthetic genes, MAX3, MAX4 and SMXL2, SMXL6, SMXL7, SMXL8, and anthocyanin biosynthetic activator genes, PRODUCTION OF ANTHOCYANIN PIGMENT 1 (PAP1) and MYB113 in Arabidopsis (Wang et al., 2020); and the bud outgrowth repressor gene, TEOSINTE BRANCHED 1 (TB1) and cytokinin oxidase/dehydrogenase gene, CYTOKININ OXIDASE/DEHYDROGENASE 9 (CKX9) in rice (Lu et al., 2013; Duan et al., 2019). Strigolactones have been shown to regulate plant branching, leaf shape and senescence, and root development (Braun et al., 2012; Waldie et al., 2014). Strigolactones can also regulate plant tolerance to drought, salt and phosphate starvation stresses as well as the biosynthesis of anthocyanin and the flavonols (Mayzlish-Gati et al., 2012; Waters et al., 2017; Wang et al., 2020). Aside from phytohormones, microRNA (miRNA) is another multi-function factor involved in plant growth and development, and biotic and abiotic stress responses in plants. Among them, miR156 is one of the conserved master regulators of plant vegetative phase transitions by suppressing its target SQUAMOSA PROMOTER BINDING PROTEIN LIKE (SPL) genes (Wu & Poethig, 2006). Overexpression of miR156 or the repression of its target SPLs in different plant species can result in severe decrease of apical dominance and produce obvious morphological changes, including increased tiller and leaf numbers, altered inflorescence architecture, accumulated anthocyanin, and reduced lignin content (Chuck et al., 2007; Wang et al., 2008; Miura et al., 2010; Gou et al., 2011; Fu et al., 2012).",,,,
T086,MAX4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Loss of function at any of these loci produces more branching shoots compared with wild-type (WT) (Fig. 1).,,,,
T087,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Loss of function at any of these loci produces more branching shoots compared with wild-type (WT) (Fig. 1).,,,,
T088,MAX4,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"if auxin transport levels are reduced back to WT, either chemically with pharmacological transport inhibitors or genetically in the pin1 mutant background, the characteristic bushy phenotype is restored to WT.",,,,
T089,AtCXE20,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,AtCXE20 overexpression also resulted in increased branching in two independent single copy events (Figure 1D).,,,,
T090,MAX1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Native expression of the AtCXE20 gene in Arabidopsis was observed in all tissues examined, including roots, stems, leaves, flowers, and siliques (Marshall et al., 2003). MAX1 encodes a cytochrome P450 that functions in SL synthesis, and MAX2 encodes an F-box protein that functions in SL signaling (Al-Babili and Bouwmeester, 2015). The effect of AtCXE20 overexpression on sensitivity to ethylene was also examined (Figure 1E). Treatment with increasing concentrations of the ethylene biosynthetic precursor 1-aminocyclopropane-1-carboxylic acid (ACC) resulted in more extreme decreases in hypocotyl growth in wild type Arabidopsis compared with transgenic, suggesting that AtCXE20 overexpression decreased the sensitivity to ethylene.",,,,
T091,VInv,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"The number of sucrose-induced branches was substantially reduced, but they were not abolished in vinv-mutant lines compared to the WT, suggesting a role for VInv in the sucrose-induced branching (Figure 4A).",,,,
T092,VInv,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"VInv knockout lines showed reduced branching (Figure 9, A and B) and elongation (Figure 9, C and D) response to BAP, with differences becoming significant after 15 d.",,,,
T093,null,treatment,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Supplying etiolated stems with the synthetic CK 6-benzylaminopurine (BAP) led to a dose-dependent increase in branching and bud elongation, similar to the effect of sucrose feeding (Figure 6).",,,,
T094,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"This idea is based on increased branching in brc1 mutants, the effects of bud-regulating hormones on BRC1 expression, and a general correlation between BRC1 expression and bud growth inhibition.",,,,
T095,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The smxl678 max2-1 quadruple mutant had branching levels similar to wild type, with the highly branched phenotype of max2 being completely suppressed (Fig. 7A).",,,,
T096,BRC1,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In contrast to its wild relative teosinte, maize is unbranched. This is due to constitutive overexpression of TB1 in maize, which inhibits the activity of axillary buds, but also influences floral transition in branches (Hubbard et al., 2002).",,,,
T097,DAD1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The dad1-1 mutant allele was inactivated by insertion of an unusual transposon (Dad-one transposon), and the dad1-3 allele is a revertant allele of dad1-1. Consistent with its role in producing a graft-transmissible compound that can alter branching, the Dad1/PhCCD8 gene is expressed in root and shoot tissue.",,,,
T098,DAD1,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Overexpression of Dad1/PhCCD8 in the dad1-1 mutant complemented the mutant phenotype, and RNA interference in the wild type resulted in an increased branching phenotype.",,,,
T099,DAD1,KD,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Overexpression of Dad1/PhCCD8 in the dad1-1 mutant complemented the mutant phenotype, and RNA interference in the wild type resulted in an increased branching phenotype.",,,,
T100,IPA1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"the ipa1-10 and ipa1-11 loss-of-function mutants exhibited high tillering and dwarf phenotypes (Figure 1A-1C), indicating that IPA1 is a negative regulator of rice tillering.",,,,
T101,D53,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In the d53 plant, the gain-of-function mutant D53 protein is resistant to ubiquitination and degradation. This blocks SL signaling and results in dwarf plants with high tiller- ing phenotypes, which could not be rescued by exoge- nously applied SL [38, 39].",,,,
T102,IPA1,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In contrast, both ipa1-3D and ipa1-4D homozygous plants have high levels of IPA1 mRNA accumulation and low tillering (Figure 1A-1C).",,,,
T103,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The increased branching phenotype of max2 was reduced by smxl678-ami in most transgenic lines, but not by smxl45-ami, implicating SMXL6, SMXL7, or SMXL8 in branching control.",,,,
T104,SMXL7,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"However, both smxl7-3 max2 and smxl7-4 max2 had signiﬁcantly reduced branch numbers and increased height compared with max2 (Figure 2).",,,,
T105,"SMXL6,7,8",KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"The increased branching phenotype of max2 was reduced by smxl678-ami in most transgenic lines, but not by smxl45-ami, implicating SMXL6, SMXL7, or SMXL8 in branching control.",,,,
T106,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"One of several phenotypes of max2 mutants, the highly branched shoot, is identical to mutants at three other MAX loci.",,,,
T107,MAX2,OE,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,"For 35S::M2 in the wild-type background, we obtained 30 independent primary transformants. None of these were noticeably different from the wild type.",,,,
T108,MAX2,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,Thirty-nine of 42 35S::M2 (max2) primary transformants had a wild-type phenotype.,,,,
T109,OsNCED1,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Tiller number was decreased in the transgenic lines overexpressing OsNCED1, the gene that encodes ABA biosynthesis enzyme.",,,,
T110,d10-2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"By contrast, the axillary buds of the first and second leaves grow vigorously in dwarf10-2 (d10-2) plants (Figure 1a).",,,,
T111,d14-1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The effect was dramatic, however, in both the SL deficient d10-1 mutants and in the SL signaling d14-1 mutants, in which the growth of tiller buds was suppressed to a level comparable with that of WT plants.",,,,
T112,PsSMXL7,KO,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Two lines, dor3-1 obtained on an rms3-4 background (Figure 1 and Figure S1 in the online Supporting Information) and dor3-2 obtained on an rms4-3 background (Figures S2 and S3), almost fully restored the increased branching phenotype of rms3-4 and rms4-3 to that observed in the WT.",,,,
T113,PsBRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The role of BRC1 in shoot branching is exemplified by the increased branching phenotype displayed by brc1 mutants in pea (Braun et al., 2012), Arabidopsis (Aguilar-Martınez et al., 2007; Finlayson, 2007), rice (Minakuchi et al., 2010), maize (Hubbard et al., 2002; Kebrom and Brutnell, 2015) and potato (Nicolas et al., 2015).",,,,
T114,MAX3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The MAX genes are required for selective repression of axillary shoots and max mutants exhibit bushier shoots than do wild-type plants,,,,
T115,MAX4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The MAX genes are required for selective repression of axillary shoots and max mutants exhibit bushier shoots than do wild-type plants,,,,
T116,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The MAX genes are required for selective repression of axillary shoots and max mutants exhibit bushier shoots than do wild-type plants,,,,
T117,MAX4,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Our data show that the enhanced branching phenotype of max3 and max4 mutants (defective in CCD7 and CCD8, respectively; Fig. 1a) is rescued by supplementing the hydroponic culture media with 5 mM GR24",,,,
T118,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,whereas max2 and max4 mutants were highly branched,,,,
