test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T038,IKU2,knockout,,,,,,decreased,strong,,,,,,iku2-3 seed weight 10.08 mg/1000 vs WT 20.25 mg/1000,,,Arabidopsis thaliana,
T039,IKU2,overexpression,,,,,,increased,moderate,,,,,,overexpression of IKU2 led to increase in seed size,,,Arabidopsis thaliana,
T040,MINI3 IKU2,double_knockout,,,,,,decreased,strong,,,,,,mini3-1/iku2-3 seed weight 10.58 mg/1000,,,Arabidopsis thaliana,
T041,IKU1,knockout,,,,,,decreased,strong,,,,,,iku1-1 small seeds; MINI3 and IKU2 expression reduced,,,Arabidopsis thaliana,
T042,IKU1 IKU2 MINI3,triple_knockout,,,,,,decreased,strong,,,,,,all three act in same pathway; triple mutant severely reduced seed size,,,Arabidopsis thaliana,
T043,RAV1,overexpression,,,,,,decreased,strong,,,,,,RAV1OE produces ~40% reduction in seed size; >45% malformed,,,Arabidopsis thaliana,
T044,RAV1,knockout,,,,,,unchanged,,,,,,,rav1 mutant seed phenotype similar to wild-type,,,Arabidopsis thaliana,
T045,LAC2,knockout,,,,,,increased,slight,,,,,,lac2 mutants produce slightly larger seeds,,,Arabidopsis thaliana,
T046,LAC2,overexpression,,,,,,decreased,slight,,,,,,pFWA::LAC2 slightly reduced seeds vs WT,,,Arabidopsis thaliana,
T047,MINI3 LAC2,rescue_experiment,,,,,,increased,moderate,,,,,,mini3 lac2 partially rescued larger than mini3 alone,,,Arabidopsis thaliana,
T048,AIF2,overexpression,,,,,,decreased,moderate,,,,,,SHB1/IKU1/MINI3 suppressed in AIF2ox; decreased seed number/size,,,Arabidopsis thaliana,
T049,MEA,heterozygous,,,,,,increased,strong,,,,,,mea/+ produces autonomous/enlarged seeds,,,Arabidopsis thaliana,
T050,FIE,heterozygous,,,,,,increased,strong,,,,,,FIEcos plants produced seeds larger than WT,,,Arabidopsis thaliana,
T051,FIS2,heterozygous,,,,,,increased,strong,,,,,,fis2 mutant autonomous endosperm; enlarged when viable,,,Arabidopsis thaliana,
T052,MSI1,heterozygous,,,,,,increased,strong,,,,,,msi1 produces autonomous endosperm/enlarged seeds,,,Arabidopsis thaliana,
T053,AHK2 AHK3 CRE1,triple_knockout,,,,,,increased,strong,,,,,,cre1 ahk2 ahk3 produces seeds larger than WT,,,Arabidopsis thaliana,
T054,CKX3 CKX5,double_knockout,,,,,,increased,strong,,,,,,ckx3 ckx5 seed yield increased 55%; siliques up to 110 seeds vs 65 WT,,,Arabidopsis thaliana,
T055,CKX3 CKX5 AHP6,triple_knockout,,,,,,increased,strong,,,,,,ckx3 ckx5 ahp6 triple mutants had 23% more siliques vs ckx3 ckx5,,,Arabidopsis thaliana,
T056,YUC10,knockout,,,,,,decreased,moderate,,,,,,YUC10 loss reduces endosperm auxin and seed coat development,,,Arabidopsis thaliana,
T057,YUC10 YUC11,double_knockout,,,,,,decreased,strong,,,,,,double yuc10 yuc11 compromises post-fertilization auxin production,,,Arabidopsis thaliana,
T058,AGL62,heterozygous,,,,,,decreased,strong,,,,,,agl62 shows seed abortion ~3-4 DAP; seed coat fails to develop,,,Arabidopsis thaliana,
T059,DET2,knockout,,,,,,decreased,moderate,,,,,,det2 seeds 17% lighter than wild-type,,,Arabidopsis thaliana,
T060,DWF4,knockout,,,,,,decreased,moderate,,,,,,dwf4 seeds 17% lighter than wild-type,,,Arabidopsis thaliana,
T061,BRI1,knockout,,,,,,decreased,moderate,,,,,,bri1-5 seeds ~10% lighter than wild-type,,,Arabidopsis thaliana,
T062,BZR1,gain_of_function,,,,,,unchanged,,,,,,,bzr1-1D seeds not bigger or heavier than wild type,,,Arabidopsis thaliana,
T063,AP2 DET2,double_knockout,,,,,,increased,strong,,,,,,ap2 suppressed small-seed phenotype of det2; ap2-6 dramatically heavier,,,Arabidopsis thaliana,
T064,ARF2 DET2,double_knockout,,,,,,increased,strong,,,,,,arf2-8 det2 notably larger like arf2-8 alone,,,Arabidopsis thaliana,
T065,MINI3 DET2,rescue_experiment,,,,,,increased,moderate,,,,,,MINI3 overexpression in det2 resulted in obviously heavier seeds,,,Arabidopsis thaliana,
T066,BIN2,gain_of_function,,,,,,decreased,moderate,,,,,,bin2-1 constitutively phosphorylates BZR1/BES1; BR signaling impaired,,,Arabidopsis thaliana,
T067,AXR1,knockout,,,,,,unchanged,,,,,,,axr1-12/+ axl-1 seeds develop normal seed coat (auxin signaling not required in endosperm),,,Arabidopsis thaliana,
T068,YUC6,gain_of_function,,,,,,increased,moderate,,,,,,yuc6-2D 50% autonomous seed coat development,,,Arabidopsis thaliana,
T069,ABI5,knockout,,,,,,increased,moderate,,,,,,abi5 mutant exhibits larger seeds; seed size increase 10-15%,,,Arabidopsis thaliana,
T070,ABA2,knockout,,,,,,increased,strong,,,,,,aba2 seed size increase 25-30%; delayed cellularization; upregulated SHB1 MINI3 IKU2,,,Arabidopsis thaliana,
T071,ABCG17 ABCG18,double_knockout,,,,,,increased,moderate,,,,,,"mir17,18 significantly larger seeds; increased width and length",,,Arabidopsis thaliana,
T072,ABI3,knockout,,,,,,decreased,strong,,,,,,abi3 mutants show seed maturation defects and reduced storage protein accumulation,,,Arabidopsis thaliana,
T073,FUS3,knockout,,,,,,decreased,moderate,,,,,,fus3 mutants heterochronic development; altered storage protein accumulation,,,Arabidopsis thaliana,
T074,LEC1,knockout,,,,,,decreased,strong,,,,,,lec1 mutants lose cotyledon identity and late embryogenesis defects,,,Arabidopsis thaliana,
T075,LEC2,knockout,,,,,,decreased,moderate,,,,,,lec2 dramatic decrease in ABI3/FUS3 expression; maturation defects,,,Arabidopsis thaliana,
T076,WRI1,knockout,,,,,,decreased,strong,,,,,,wri1-1 mutant 80% reduced seed oil content; reduced filling,,,Arabidopsis thaliana,
T077,WRI1,overexpression,,,,,,increased,moderate,,,,,,WRI1 overexpression enhances oil biosynthesis and seed weight,,,Arabidopsis thaliana,
T078,AGG3,knockout,,,,,,decreased,strong,,,,,,agg3 mutants showed reduced seed/organ size,,,Arabidopsis thaliana,
T079,AGG3,overexpression,,,,,,increased,strong,,,,,,overexpression of AGG3 significantly increased seed and organ size,,,Arabidopsis thaliana,
T080,AGB1,knockout,,,,,,decreased,moderate,,,,,,agb1 mutants show growth/developmental defects; AGG3 function requires AGB1,,,Arabidopsis thaliana,
T081,GPA1,knockout,,,,,,decreased,moderate,,,,,,gpa1 mutants show growth/developmental defects; AGG3 function requires GPA1,,,Arabidopsis thaliana,
T082,KIX8 KIX9,double_knockout,,,,,,increased,strong,,,,,,kix8-1 kix9-1 larger seeds and heavier weight,,,Arabidopsis thaliana,
T083,PPD1 PPD2,double_knockout,,,,,,increased,strong,,,,,,ppd1 ppd2 mutants show larger seeds; GIF1 upregulated,,,Arabidopsis thaliana,
T084,MYC3 MYC4,double_knockout,,,,,,increased,strong,,,,,,myc3 myc4 large seeds; proliferation increased,,,Arabidopsis thaliana,
T085,GIF1,knockout,,,,,,decreased,strong,,,,,,gif1 mutants small light seeds; reduced proliferation in integuments,,,Arabidopsis thaliana,
T086,GIF1,overexpression,,,,,,increased,strong,,,,,,"35S:GIF1 produces larger, heavier seeds",,,Arabidopsis thaliana,
T087,GIF1 MYC3 MYC4,triple_knockout,,,,,,decreased,strong,,,,,,gif1 myc3 myc4 reverts to gif1 small-seed phenotype; GIF1 epistatic,,,Arabidopsis thaliana,
T088,SAP,overexpression,,,,,,increased,strong,,,,,,35S:SAP plants produce larger seeds; GIF1 elevated,,,Arabidopsis thaliana,
T089,miR396,overexpression,,,,,,decreased,moderate,,,,,,Up-regulating miR396 resulted in smaller fruit or seed size,,,Arabidopsis thaliana,
T090,GRF1,overexpression,,,,,,increased,moderate,,,,,,overexpression of GRF1 larger leaves and increased seed weight and size,,,Arabidopsis thaliana,
T091,GRF2,overexpression,,,,,,increased,moderate,,,,,,overexpression of GRF2 increases seed weight and seed size,,,Arabidopsis thaliana,
T092,TPS1,knockout,,,,,,decreased,strong,,,,,,"tps1-1 mutants show embryos failing to complete embryogenesis, arrested at torpedo stage",,,Arabidopsis thaliana,
T093,TOP1Î±,knockout,,,,,,increased,moderate,,,,,,top1Î±-10 produces large seeds due to ectopic TTG2; parental dosage-dependent,,,Arabidopsis thaliana,
T094,UPF1,knockout,,,,,,increased,moderate,,,,,,upf1-1 produces large seeds maternally through ectopic antipodal TTG2,,,Arabidopsis thaliana,
T095,MEE45,knockout,,,,,,decreased,moderate,,,,,,MEE45 controls seed size maternally; loss reduces seed size via reduced ANT induction,,,Arabidopsis thaliana,
T096,SEEDSTICK,knockout,,,,,,decreased,moderate,,,,,,stk mutants show reduced seed size due to loss of E2Fa activation,,,Arabidopsis thaliana,
T097,SEEDSTICK TT16,double_knockout,,,,,,decreased,strong,,,,,,stk tt16 ovules lack sub-dermal integument cell layers almost completely,,,Arabidopsis thaliana,
T098,WT,control,,,,,,unchanged,,,,,,,Col-0 wild type seeds baseline 1000-seed weight 20.25 mg,,,Arabidopsis thaliana,
T099,BR_treatment,exogenous_treatment,,,,,,increased,moderate,,,,,,BR treatment increases seed size by activating IKU pathway and BZR1 targets,,,Arabidopsis thaliana,
T100,GA_treatment,exogenous_treatment,,,,,,increased,moderate,,,,,,Ovules treated with GA3 significantly larger than mock-treated,,,Arabidopsis thaliana,
T101,Brassinazole,chemical_treatment,,,,,,decreased,moderate,,,,,,brassinazole phenocopies det2 BR-deficient smaller seeds,,,Arabidopsis thaliana,
T102,"2,4-D_treatment",chemical_treatment,,,,,,increased,moderate,,,,,,"2,4-D treated ovules significantly larger; 30-40% show seed coat development without fertilization",,,Arabidopsis thaliana,
T103,DA1 UBP15,rescue_experiment,,,,,,increased,strong,,,,,,Seed/organ size phenotypes of gUBP15-GFP strongly enhanced by da1-1,,,Arabidopsis thaliana,
T104,DA1 DA2 EOD1,triple_knockout,,,,,,increased,strong,,,,,,triple mutants show extreme seed size enhancement beyond doubles,,,Arabidopsis thaliana,
T105,DA1 DAR1 DAR2,triple_knockout,,,,,,increased,moderate,,,,,,size of triple mutant seeds comparable with da1-1 da2-1 double mutant,,,Arabidopsis thaliana,
T106,MEA FIE,double_mutant,,,,,,increased,strong,,,,,,PRC2 double heterozygous show enhanced large seed phenotype,,,Arabidopsis thaliana,
T107,WEI8 TAR1 TAR2,triple_knockout,,,,,,decreased,strong,,,,,,wei8 tar1 tar2/+ shows 20-30% seed abortion; ~2.5% seed coat failure,,,Arabidopsis thaliana,
T108,DD25_IaaH,overexpression,,,,,,decreased,strong,,,,,,DD25::IaaH aborting seeds resembling paternal-excess 3x seeds; cellularization fails at 7 DAP,,,Arabidopsis thaliana,
T109,ga1-3,knockout,,,,,,increased,moderate,,,,,,"GA-deficient mutants have stabilized DELLA, increased seed size",,,Arabidopsis thaliana,
T110,TTG2,heterozygous,,,,,,decreased,slight,,,,,,ttg2-6 produces small seeds; epistatic to top1Î±-10 and upf1-1,,,Arabidopsis thaliana,
T111,VAL1 VAL2,double_knockout,,,,,,increased,strong,,,,,,"val1 val2 seedlings show derepression of LEC1, ABI3, LAFL network; persistent embryonic traits",,,Arabidopsis thaliana,
T112,PKL,knockout,,,,,,increased,slight,,,,,,pkl mutants show derepression of LAFL target genes and embryonic traits in seedlings,,,Arabidopsis thaliana,
T113,ARF2 GRF5,double_knockout,,,,,,increased,moderate,,,,,,arf2 grf5 double mutants showed lanceolate leaves with cell number similar to grf5,,,Arabidopsis thaliana,
T114,TCP14 TCP15,double_knockout,,,,,,decreased,moderate,,,,,,tcp14 tcp15 double mutants show decreased expression of cell cycle genes; reduced proliferation,,,Arabidopsis thaliana,
T115,DA1 DAR1 DAR2,triple_knockout,,,,,,increased,strong,,,,,,triple mutant shows elevated TCP14/15 protein; dramatically elevated RBR and CYCA2;3; larger organs,,,Arabidopsis thaliana,
T116,SEUSS ANT,double_knockout,,,,,,decreased,strong,,,,,,seu ant double mutants lack ovules completely; no seed production,,,Arabidopsis thaliana,
T117,SEUSS,knockout,,,,,,decreased,moderate,,,,,,seu mutants show reduced ovule initiation; fewer seeds,,,Arabidopsis thaliana,
T118,ABI4,knockout,,,,,,unchanged,,,,,,,abi4 seeds are desiccation tolerant and only slightly resistant to ABA; mild phenotype,,,Arabidopsis thaliana,
T119,miR396a miR396b,double_knockout,,,,,,increased,moderate,,,,,,loss of miR396 phenocopies GRF overexpression; increased cell proliferation and organ/seed size,,,Arabidopsis thaliana,
T120,BPC1,knockout,,,,,,decreased,slight,,,,,,bpc1 reduces STK regulatory activity; impaired ovule development,,,Arabidopsis thaliana,
T121,6-BA_CK_treatment,chemical_treatment,,,,,,increased,moderate,,,,,,6-BA (cytokinin) significantly reduced GFP-DA1 protein abundance,,,Arabidopsis thaliana,
T122,ULT1,knockout,,,,,,decreased,moderate,,,,,,ULT1 protects TCP14/15 from DA1 cleavage via H3K4me3; ult1 reduces organ size,,,Arabidopsis thaliana,
