network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Shoot Branching,E035,FT,BRC1,-1,,False,0,
Shoot Branching,E036,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E037,Strigolactone,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E038,Auxin,Strigolactone,1,,False,0,
Shoot Branching,E039,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E040,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E041,MAX2,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E042,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E043,MAX1,Shoot_Branching,-1,,False,0,
Shoot Branching,E044,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E045,MAX3,Shoot_Branching,-1,,False,0,
Shoot Branching,E046,MAX4,Shoot_Branching,-1,,False,0,
Shoot Branching,E047,Auxin,Shoot_Branching,-1,,False,0,
Shoot Branching,E048,Cytokinin,Shoot_Branching,1,,False,0,
Shoot Branching,E049,Strigolactone,Shoot_Branching,-1,,False,0,
Shoot Branching,E050,D14,Shoot_Branching,-1,,False,0,
Shoot Branching,E051,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E052,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E053,Strigolactone,D14,-1,,False,0,
Shoot Branching,E054,MAX2,D14,-1,,False,0,
Shoot Branching,E055,Strigolactone,BRC1,1,,False,0,
Shoot Branching,E056,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E057,Auxin,Shoot_Branching,-1,,False,0,
Shoot Branching,E058,MAX1,Strigolactones,1,,False,0,
Shoot Branching,E059,Strigolactones,Auxin_Transport,-1,,False,0,
Shoot Branching,E060,Strigolactones,PIN1,-1,,False,0,
Shoot Branching,E061,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E062,STM,Shoot_Branching,1,,False,0,
Shoot Branching,E063,Tre6P,Bud_Outgrowth,1,,False,0,
Shoot Branching,E064,Hexokinase,Shoot_Branching,1,,False,0,
Shoot Branching,E065,RhBRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E066,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E067,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E068,Sucrose,Bud_Outgrowth,1,,False,0,
Shoot Branching,E069,SUT,Bud_Outgrowth,1,,False,0,
Shoot Branching,E070,Auxin,Shoot_Branching,-1,,False,0,
Shoot Branching,E071,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E072,Cytokinins,Shoot_Branching,1,,False,0,
Shoot Branching,E073,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E074,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E075,Auxin,MAX3,1,,False,0,
Shoot Branching,E076,Auxin,MAX4,1,,False,0,
Shoot Branching,E077,Strigolactone,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E078,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E079,Strigolactone,PsBRC1,1,,False,0,
Shoot Branching,E080,Cytokinin,PsBRC1,-1,,False,0,
Shoot Branching,E081,PsBRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E082,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E083,Auxin,PsIPT1,-1,,False,0,
Shoot Branching,E084,BRs,Tillering,1,,False,0,
Shoot Branching,E085,SLs,Tillering,-1,,False,0,
Shoot Branching,E086,FC1,Tillering,-1,,False,0,
Shoot Branching,E087,D53,FC1,-1,,False,0,
Shoot Branching,E088,OsBZR1,FC1,-1,,False,0,
Shoot Branching,E089,D53_OsBZR1,FC1,-1,,False,0,
Shoot Branching,E090,phyB,Shoot_Branching,1,,False,0,
Shoot Branching,E091,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E092,BRC2,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E093,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E094,phyB,ATHB-2,-1,,False,0,
Shoot Branching,E095,phyB,BRC2,-1,,False,0,
Shoot Branching,E096,phyB,WUS,1,,False,0,
Shoot Branching,E097,IAA,RMS1,1,,False,0,
Shoot Branching,E098,RMS1,Branching_Inhibitor,1,,False,0,
Shoot Branching,E099,Branching_Inhibitor,Shoot_Branching,-1,,False,0,
Shoot Branching,E100,RMS2,RMS1,1,,False,0,
Shoot Branching,E101,RMS4,RMS1,-1,,False,0,
Shoot Branching,E102,IAA,Shoot_Branching,-1,,False,0,
Shoot Branching,E103,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E104,Strigolactones,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E105,Cytokinins,Bud_Outgrowth,1,,False,0,
Shoot Branching,E106,FT,Rosette_Branching,1,,False,0,
Shoot Branching,E107,Tre6P,Bud_Outgrowth,1,,False,0,
Shoot Branching,E108,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E109,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E110,DAD2,Shoot_Branching,-1,,False,0,
Shoot Branching,E111,DAD2,PhMAX2A,1,,False,0,
Shoot Branching,E112,GR24,Shoot_Branching,-1,,False,0,
Shoot Branching,E113,D3,Tiller_Bud_Activity,-1,,False,0,
Shoot Branching,E114,Auxin,Bud_Activity,-1,,False,0,
Shoot Branching,E115,Cytokinin,Bud_Activity,1,,False,0,
Shoot Branching,E116,FC1,Tiller_Growth,-1,,False,0,
Shoot Branching,E117,TB1,Axillary_Bud_Growth,-1,,False,0,
Shoot Branching,E118,MAX2,Bud_Growth,-1,,False,0,
Shoot Branching,E119,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E120,D53,SL_Signalling,-1,,False,0,
Shoot Branching,E121,Strigolactones,D53,-1,,False,0,
Shoot Branching,E122,D14,D53,-1,,False,0,
Shoot Branching,E123,D3,D53,-1,,False,0,
Shoot Branching,E124,D53,Tillering,-1,,False,0,
Shoot Branching,E125,D14,Shoot_Branching,-1,,False,0,
Shoot Branching,E126,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E127,D53,Shoot_Branching,1,,False,0,
Shoot Branching,E128,Strigolactones,D53,-1,,False,0,
Shoot Branching,E129,D3,D53,-1,,False,0,
Shoot Branching,E130,RMS3,Shoot_Branching,-1,,False,0,
Shoot Branching,E131,Sucrose,Shoot_Branching,1,,False,0,
Shoot Branching,E132,Far-red_Light,Shoot_Branching,-1,,False,0,
Shoot Branching,E133,SL,Shoot_Branching,-1,,False,0,
Shoot Branching,E134,IPA1,Shoot_Branching,-1,,False,0,
Shoot Branching,E135,D53,IPA1,-1,,False,0,
Shoot Branching,E136,SL,D53,-1,,False,0,
Shoot Branching,E137,IPA1,TB1,1,,False,0,
Shoot Branching,E138,miR156,IPA1,-1,,False,0,
Shoot Branching,E139,TABS,Shoot_Branching,-1,,False,0,
Shoot Branching,E140,TB1,Shoot_Branching,-1,,False,0,
Shoot Branching,E141,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E142,D53,Shoot_Branching,1,,False,0,
Shoot Branching,E143,PHYB,Bud_Outgrowth,1,,False,0,
Shoot Branching,E144,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E145,MAX2,BRC1,1,,False,0,
Shoot Branching,E146,Cytokinins,BRC1,-1,,False,0,
Shoot Branching,E147,Light,Bud_Outgrowth,1,,False,0,
Shoot Branching,E148,ABA,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E149,Auxin,Shoot_Branching,-1,,False,0,
Shoot Branching,E150,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E151,Auxin,Cytokinin,-1,,False,0,
Shoot Branching,E152,MAX4,Shoot_Branching,-1,,False,0,
Shoot Branching,E153,LAS,Axillary_Meristem_Initiation,1,,False,0,
Shoot Branching,E154,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E155,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E156,SMXL7,PIN1,1,,False,0,
Shoot Branching,E157,D14,SMXL7,-1,,False,0,
Shoot Branching,E158,MAX2,SMXL7,-1,,False,0,
Shoot Branching,E159,D27,Tiller_Bud_Outgrowth,-1,,False,0,
Shoot Branching,E160,Strigolactones,Tiller_Bud_Outgrowth,-1,,False,0,
Shoot Branching,E161,Auxin,Tiller_Bud_Outgrowth,-1,,False,0,
Shoot Branching,E162,Cytokinin,Tiller_Bud_Outgrowth,1,,False,0,
Shoot Branching,E163,D27,Strigolactones,1,,False,0,
Shoot Branching,E164,FC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E165,Strigolactones,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E166,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E167,Auxin,Cytokinin,-1,,False,0,
Shoot Branching,E168,Auxin,Strigolactones,1,,False,0,
Shoot Branching,E169,Cytokinin,FC1,-1,,False,0,
Shoot Branching,E170,Strigolactones,FC1,1,,False,0,
Shoot Branching,E171,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E172,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E173,Sucrose,Bud_Outgrowth,1,,False,0,
Shoot Branching,E174,Strigolactones,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E175,Cytokinins,Bud_Outgrowth,1,,False,0,
Shoot Branching,E176,Auxin,Cytokinins,-1,,False,0,
Shoot Branching,E177,Auxin,Strigolactones,1,,False,0,
Shoot Branching,E178,Sucrose,Strigolactones,-1,,False,0,
Shoot Branching,E179,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E180,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E181,Tre6P,Bud_Outgrowth,1,,False,0,
Shoot Branching,E182,Tre6P,CO,1,,False,0,
Shoot Branching,E183,CO,FT,1,,False,0,
Shoot Branching,E184,FT,Shoot_Branching,1,,False,0,
Shoot Branching,E185,FT,BRC1,-1,,False,0,
Shoot Branching,E186,Sucrose,Shoot_Branching,1,,False,0,
Shoot Branching,E187,HXK1,Shoot_Branching,1,,False,0,
Shoot Branching,E188,Auxin,Shoot_Branching,-1,,False,0,
Shoot Branching,E189,Cytokinin,Shoot_Branching,1,,False,0,
Shoot Branching,E190,Strigolactone,Shoot_Branching,-1,,False,0,
Shoot Branching,E191,HXK1,MAX2,-1,,False,0,
Shoot Branching,E192,HXK1,IPT3,1,,False,0,
Shoot Branching,E193,Sucrose,Tillering,1,,False,0,
Shoot Branching,E194,Strigolactones,Tillering,-1,,False,0,
Shoot Branching,E195,D53,TB1,-1,,False,0,
Shoot Branching,E196,TB1,Tillering,-1,,False,0,
Shoot Branching,E197,Sucrose,D3,-1,,False,0,
Shoot Branching,E198,Sucrose,D53,1,,False,0,
Shoot Branching,E199,Strigolactones,D53,-1,,False,0,
Shoot Branching,E200,miR156,PvSPL2,-1,,False,0,
Shoot Branching,E201,PvSPL2,PvLBO,1,,False,0,
Shoot Branching,E202,PvLBO,Tillering,-1,,False,0,
Shoot Branching,E203,Strigolactones,Tillering,-1,,False,0,
Shoot Branching,E204,PvSPL2,Tillering,-1,,False,0,
Shoot Branching,E205,PvD53,PvSPL2,-1,,False,0,
Shoot Branching,E206,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E207,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E208,Auxin,Cytokinin,-1,,False,0,
Shoot Branching,E209,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E210,MAX4,Shoot_Branching,-1,,False,0,
Shoot Branching,E211,AXR1,Shoot_Branching,-1,,False,0,
Shoot Branching,E212,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E213,AtCXE20,Strigolactones,-1,,False,0,
Shoot Branching,E214,AtCXE20,Shoot_Branching,1,,False,0,
Shoot Branching,E215,Strigolactones,Senescence,1,,False,0,
Shoot Branching,E216,source_type,target_type,-1,,False,0,
Shoot Branching,E217,Sucrose,Shoot_Branching,1,,False,0,
Shoot Branching,E218,Cytokinin,Shoot_Branching,1,,False,0,
Shoot Branching,E219,Sucrose,Cytokinin,1,,False,0,
Shoot Branching,E220,Cytokinin,VInv,1,,False,0,
Shoot Branching,E221,VInv,Shoot_Branching,1,,False,0,
Shoot Branching,E222,Sucrose,VInv,1,,False,0,
Shoot Branching,E223,BRC1,Bud_Growth,-1,,False,0,
Shoot Branching,E224,Auxin,BRC1,-1,,False,0,
Shoot Branching,E225,Strigolactone,BRC1,1,,False,0,
Shoot Branching,E226,SMXL678,BRC1,-1,,False,0,
Shoot Branching,E227,Cytokinin,BRC1,-1,,False,0,
Shoot Branching,E228,Strigolactone,Shoot_Branching,-1,,False,0,
Shoot Branching,E229,DAD1,Shoot_Branching,-1,,False,0,
Shoot Branching,E230,DAD1,Leaf_Senescence,1,,False,0,
Shoot Branching,E231,DAD1,Root_Growth,1,,False,0,
Shoot Branching,E232,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E233,D53,IPA1,-1,,False,0,
Shoot Branching,E234,IPA1,D53,1,,False,0,
Shoot Branching,E235,IPA1,Tillering,-1,,False,0,
Shoot Branching,E236,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E237,miR156,IPA1,-1,,False,0,
Shoot Branching,E238,IPA1,OsTB1,-1,,False,0,
Shoot Branching,E239,SMXL6,Shoot_Branching,1,,False,0,
Shoot Branching,E240,SMXL7,Shoot_Branching,1,,False,0,
Shoot Branching,E241,SMXL8,Shoot_Branching,1,,False,0,
Shoot Branching,E242,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E243,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E244,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E245,SMAX1,Shoot_Branching,1,,False,0,
Shoot Branching,E246,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E247,MAX1,Shoot_Branching,-1,,False,0,
Shoot Branching,E248,Strigolactone,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E249,ABA,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E250,OsNCED1,ABA,1,,False,0,
Shoot Branching,E251,OsNCED1,Tillering,-1,,False,0,
Shoot Branching,E252,Strigolactone,OsNCED1,1,,False,0,
Shoot Branching,E253,ABA,OsEL2,1,,False,0,
Shoot Branching,E254,OsEL2,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E255,PsSMXL7,Shoot_Branching,1,,False,0,
Shoot Branching,E256,PsBRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E257,Strigolactone,PsSMXL7,-1,,False,0,
Shoot Branching,E258,Cytokinin,PsSMXL7,1,,False,0,
Shoot Branching,E259,PsSMXL7,PsBRC1,-1,,False,0,
Shoot Branching,E260,Auxin,Shoot_Branching,1,,False,0,
Shoot Branching,E261,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E262,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E263,MAX3,Shoot_Branching,-1,,False,0,
Shoot Branching,E264,MAX4,Shoot_Branching,-1,,False,0,
Shoot Branching,E265,D10,Shoot_Branching,-1,,False,0,
Shoot Branching,E266,D17,Shoot_Branching,-1,,False,0,
Shoot Branching,E267,GR24,Shoot_Branching,-1,,False,0,
Shoot Branching,E268,Strigolactone,Shoot_Branching,-1,,False,0,
Shoot Branching,E269,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E270,Strigolactone,BRC1,1,,False,0,
Shoot Branching,E271,Strigolactone,C_A_T,-1,,False,0,
Shoot Branching,E272,PIN347,Shoot_Branching,1,,False,0,
Shoot Branching,E273,ABCB19,Shoot_Branching,1,,False,0,
Shoot Branching,E274,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E275,SMXL6,Shoot_Branching,1,,False,0,
Shoot Branching,E276,SMXL6,BRC1,-1,,False,0,
Shoot Branching,E277,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E278,MAX2,SMXL6,-1,,False,0,
Shoot Branching,E279,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E280,FHY3,BRC1,-1,,False,0,
Shoot Branching,E281,FHY3,SMXL6,1,,False,0,
Shoot Branching,E282,SPL9,BRC1,1,,False,0,
Shoot Branching,E283,SMXL6,SPL9,-1,,False,0,
Shoot Branching,E284,FHY3,Shoot_Branching,1,,False,0,
Shoot Branching,E285,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E286,AtCXE15,Strigolactones,-1,,False,0,
Shoot Branching,E287,AtCXE15,Shoot_Branching,1,,False,0,
Shoot Branching,E288,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E289,Strigolactones,BRC1,1,,False,0,
Shoot Branching,E290,AtCXE15,BRC1,-1,,False,0,
Shoot Branching,E291,Strigolactone,Shoot_Branching,-1,,False,0,
Shoot Branching,E292,D14,Shoot_Branching,-1,,False,0,
Shoot Branching,E293,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E294,D14,MAX2,1,,False,0,
Shoot Branching,E295,D14,MAX2,1,,False,0,
Shoot Branching,E296,MAX2,SMXL6,-1,,False,0,
Shoot Branching,E297,source_type,target_type,1,,False,0,
Shoot Branching,E298,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E299,D53,Shoot_Branching,-1,,False,0,
Shoot Branching,E300,Strigolactones,D53,-1,,False,0,
Shoot Branching,E301,D14,D53,-1,,False,0,
Shoot Branching,E302,D3,D53,-1,,False,0,
Shoot Branching,E303,FC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E304,MAX1,Shoot_Branching,-1,,False,0,
Shoot Branching,E305,MAX3,Shoot_Branching,-1,,False,0,
Shoot Branching,E306, poziro,Shoot_Branching,-1,,False,0,
Shoot Branching,E307,Auxin,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E308,MAX_Pathway,PIN1,-1,,False,0,
Shoot Branching,E309,PIN1,Auxin_Transport,1,,False,0,
Shoot Branching,E310,Auxin_Transport,Shoot_Branching,-1,,False,0,
Shoot Branching,E311,Strigolactone,Shoot_Branching,-1,,False,0,
Shoot Branching,E312,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E313,PIN1,Shoot_Branching,1,,False,0,
Shoot Branching,E314,SMXL6,Shoot_Branching,-1,,False,0,
Shoot Branching,E315,D14,Shoot_Branching,-1,,False,0,
Shoot Branching,E316,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E317,Auxin,Cytokinin,-1,,False,0,
Shoot Branching,E318,Cytokinin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E319,Strigolactone,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E320,Sucrose,Cytokinin,1,,False,0,
Shoot Branching,E321,Strigolactone,Cytokinin,-1,,False,0,
Shoot Branching,E322,Auxin,Gibberellin,1,,False,0,
Shoot Branching,E323,Gibberellin,Bud_Outgrowth,1,,False,0,
Shoot Branching,E324,BRC1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E325,MAX1,Shoot_Branching,-1,,False,0,
Shoot Branching,E326,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E327,MAX3,Shoot_Branching,-1,,False,0,
Shoot Branching,E328,MAX4,Shoot_Branching,-1,,False,0,
Shoot Branching,E329,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E330,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E331,RMS3,Shoot_Branching,-1,,False,0,
Shoot Branching,E332,MAX2,Shoot_Branching,-1,,False,0,
Shoot Branching,E333,D14,Shoot_Branching,-1,,False,0,
Shoot Branching,E334,GR24,Shoot_Branching,-1,,False,0,
Shoot Branching,E335,GC242,Shoot_Branching,-1,,False,0,
Shoot Branching,E336,PhCCD7,Shoot_Branching,-1,,False,0,
Shoot Branching,E337,PhCCD8,Shoot_Branching,-1,,False,0,
Shoot Branching,E338,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E339,Auxin,PhCCD7,1,,False,0,
Shoot Branching,E340,Auxin,PhCCD8,1,,False,0,
Shoot Branching,E341,Strigolactone,OsCKX9,1,,False,0,
Shoot Branching,E342,OsCKX9,Cytokinin,-1,,False,0,
Shoot Branching,E343,Cytokinin,OsRR5,1,,False,0,
Shoot Branching,E344,Strigolactone,OsRR5,-1,,False,0,
Shoot Branching,E345,D53,OsCKX9,-1,,False,0,
Shoot Branching,E346,OsCKX9,Tillering,-1,,False,0,
Shoot Branching,E347,Tre6P,Shoot_Branching,1,,False,0,
Shoot Branching,E348,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E349,Tre6P,target_type,-1,,False,0,
Shoot Branching,E350,FT,Shoot_Branching,1,,False,0,
Shoot Branching,E351, ,Shoot_Branching,1,,False,0,
Shoot Branching,E352,Tre6P,FT,1,,False,0,
Shoot Branching,E353,BRC1,HB21,1,,False,0,
Shoot Branching,E354,BRC1,HB40,1,,False,0,
Shoot Branching,E355,BRC1,HB53,1,,False,0,
Shoot Branching,E356,BRC1,NCED3,1,,False,0,
Shoot Branching,E357,HB21,NCED3,1,,False,0,
Shoot Branching,E358,HB40,NCED3,1,,False,0,
Shoot Branching,E359,BRC1,Bud_Dormancy,1,,False,0,
Shoot Branching,E360,Abscisic_Acid,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E361,PHYB,SbTB1,-1,,False,0,
Shoot Branching,E362,SbTB1,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E363,PHYB,Bud_Outgrowth,1,,False,0,
Shoot Branching,E364,Far_Red_Light,Bud_Outgrowth,-1,,False,0,
Shoot Branching,E365,Far_Red_Light,SbTB1,1,,False,0,
Shoot Branching,E366,Auxin,SbDRM1,-1,,False,0,
Shoot Branching,E367,S1-bZIPs,Apical_Growth_Dominance,1,,False,0,
Shoot Branching,E368,S1-bZIPs,Shoot_Branching,-1,,False,0,
Shoot Branching,E369,S1-bZIPs,SWEET15,1,,False,0,
Shoot Branching,E370,S1-bZIPs,GAT1_2.1,1,,False,0,
Shoot Branching,E371,GAT1_2.1,Shoot_Branching,-1,,False,0,
Shoot Branching,E372,SWEET15,Shoot_Branching,-1,,False,0,
Shoot Branching,E373,CLAMT,Shoot_Branching,-1,,False,0,
Shoot Branching,E374,MeCLA,Shoot_Branching,-1,,False,0,
Shoot Branching,E375,CLAMT,MeCLA,1,,False,0,
Shoot Branching,E376,MAX1,CLA,1,,False,0,
Shoot Branching,E377,LBO,MeCLA,-1,,False,0,
Shoot Branching,E378,MeCLA,AtD14,1,,False,0,
Shoot Branching,E379,DAD1,Shoot_Branching,-1,,False,0,
Shoot Branching,E380,DAD2,Shoot_Branching,-1,,False,0,
Shoot Branching,E381,DAD3,Shoot_branching,-1,,False,0,
Shoot Branching,E382,DAD1,DAD2,1,,False,0,
Shoot Branching,E383,DAD3,DAD2,1,,False,0,
Shoot Branching,E384,Strigolactones,Shoot_Branching,-1,,False,0,
Shoot Branching,E385,Auxin,D27,1,,False,0,
Shoot Branching,E386,BRC1,Shoot_Branching,-1,,False,0,
Shoot Branching,E387,Auxin,Shoot_Branching,-1,,False,0,
Shoot Branching,E388,Cytokinins,Shoot_Branching,1,,False,0,
Shoot Branching,E389,miR156,Shoot_Branching,1,,False,0,
Shoot Branching,E390,Sucrose,Shoot_Branching,1,,False,0,
