network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Hypocotyl Length,E029,BES1,Hypocotyl_Length,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E030,BIN2,BES1,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E031,BIN2,BZR1,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E032,BIN2,HSFA1d,-1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E033,BIN2,Hypocotyl_Length,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E034,BIN2,PIF3,-1,HIGH,False,1,10.1073/pnas.1700850114
Hypocotyl Length,E035,BIN2,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E036,BR,BRI1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E037,BR,Hypocotyl_Length,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E038,BRI1,BAK1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E039,BRI1,BSK1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E040,BSK1,BSU1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E041,BSU1,BIN2,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E042,BZR1,ARF6,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E043,BZR1,DWF4,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E044,BZR1,Hypocotyl_Length,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E045,BZR1,PIF4,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E046,BZR1,PRE1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E047,CCA1,Hypocotyl_Length,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E048,CCA1,PRR7,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E049,CCA1,PRR9,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E050,CCA1,TOC1,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E051,COG1,PIF4,1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E052,COG1,PIF5,1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E053,COP1,BBX21,-1,HIGH,False,1,10.1073/pnas.1607687113
Hypocotyl Length,E054,COP1,BIN2,-1,HIGH,False,1,10.1073/pnas.1700850114
Hypocotyl Length,E055,COP1,HFR1,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E056,COP1,HSFA1d,1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E057,COP1,HY5,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E058,COP1,HYH,-1,HIGH,False,1,10.1111/nph.17332
Hypocotyl Length,E059,COP1,Hypocotyl_Length,1,HIGH,False,1,10.1073/pnas.1700850114
Hypocotyl Length,E060,COP1,LAF1,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E061,CPD,BR,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E062,CRY1,COP1,-1,HIGH,False,1,10.1016/B978-0-12-801922-1.00007-5
Hypocotyl Length,E063,CRY1,Hypocotyl_Length,-1,HIGH,False,1,10.1016/B978-0-12-801922-1.00007-5
Hypocotyl Length,E064,CRY1,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E065,CRY1,PIF7,-1,HIGH,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E066,CRY2,COP1,-1,HIGH,False,1,10.1016/B978-0-12-801922-1.00007-5
Hypocotyl Length,E067,CRY2,Hypocotyl_Length,-1,HIGH,False,1,10.1016/B978-0-12-801922-1.00007-5
Hypocotyl Length,E068,CTR1,EIN2,-1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E069,CTR1,Hypocotyl_Length,1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E070,DELLA,ARF6,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E071,DELLA,BZR1,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E072,DELLA,Hypocotyl_Length,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E073,DELLA,PIF3,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E074,DELLA,PIF4,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E075,DET1,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.114.130666
Hypocotyl Length,E076,DET1,PIF1,1,HIGH,False,1,10.1105/tpc.114.130666
Hypocotyl Length,E077,DET1,PIF3,1,HIGH,False,1,10.1105/tpc.114.130666
Hypocotyl Length,E078,DET1,PIF4,1,HIGH,False,1,10.1105/tpc.114.130666
Hypocotyl Length,E079,DET1,PIF5,1,HIGH,False,1,10.1105/tpc.114.130666
Hypocotyl Length,E080,DET2,BR,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E081,DWF4,BR,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E082,EBF1,EIL1,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E083,EBF1,EIN3,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E084,EBF2,EIL1,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E085,EBF2,EIN3,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E086,EIN2,EIL1,1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E087,EIN2,EIN3,1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E088,EIN2,Hypocotyl_Length,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E089,EIN3,APD7,1,MEDIUM,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E090,EIN3,EBF2,1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E091,EIN3,ERF1,1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E092,EIN3,Hypocotyl_Length,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E093,EIN3,PIF3,1,MEDIUM,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E094,ELF3,ELF3_complex,1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E095,ELF3,ELF4,1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E096,ELF3,GI,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E097,ELF3,Hypocotyl_Length,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E098,ELF3,LUX,1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E099,ELF3,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E100,ELF3,PIF5,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E101,ELF3_complex,PIF4,-1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E102,ELF3_complex,PIF5,-1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E103,ELF4,ELF3_complex,1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E104,ELF4,Hypocotyl_Length,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E105,ELF4,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E106,ETR1,CTR1,1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E107,Ethylene,ETR1,-1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E108,Ethylene,Hypocotyl_Length,-1,HIGH,False,1,10.1105/tpc.110.076588
Hypocotyl Length,E109,FCA,PIF4,-1,MEDIUM,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E110,GA1,GA4,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E111,GA20ox1,GA4,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E112,GA2ox1,GA4,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E113,GA3ox1,GA4,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E114,GA4,GID1,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E115,GA4_hormone,Hypocotyl_Length,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E116,GAI,DELLA,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E117,GI,Hypocotyl_Length,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E118,GI,PIF4,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E119,GI,TOC1,1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E120,GID1,DELLA,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E121,GRF4,BZR1,-1,HIGH,False,1,10.1126/sciadv.ade2493
Hypocotyl Length,E122,HBI1,Hypocotyl_Length,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E123,HFR1,Hypocotyl_Length,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E124,HFR1,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E125,HMR,PIF4,1,HIGH,False,1,10.1038/s41467-021-22313-x
Hypocotyl Length,E126,HSFA1a,PIF4,1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E127,HSFA1b,PIF4,1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E128,HSFA1d,Hypocotyl_Length,1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E129,HSFA1d,PIF4,1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E130,HSFA2,PIF4,1,MEDIUM,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E131,HY5,GI,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E132,HY5,Hypocotyl_Length,-1,HIGH,False,1,10.1111/nph.17332
Hypocotyl Length,E133,HYH,Hypocotyl_Length,-1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E134,IBH1,HBI1,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E135,IBH1,Hypocotyl_Length,-1,HIGH,False,1,10.7554/eLife.03031
Hypocotyl Length,E136,LHY,PRR7,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E137,LHY,PRR9,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E138,LHY,TOC1,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E139,LUX,ELF3_complex,1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E140,LUX,Hypocotyl_Length,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E141,LUX,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E142,Light,CRY1,1,HIGH,False,1,10.1016/B978-0-12-801922-1.00007-5
Hypocotyl Length,E143,Light,CRY2,1,HIGH,False,1,10.1016/B978-0-12-801922-1.00007-5
Hypocotyl Length,E144,Light,DELLA,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E145,Light,GA4,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E146,Light,PIF7_phosphorylation,-1,HIGH,False,1,10.7554/eLife.31636
Hypocotyl Length,E147,Light,UVR8,1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E148,Light,phyA,1,HIGH,False,1,10.1105/tpc.17.00913
Hypocotyl Length,E149,Light,phyB,1,HIGH,False,1,10.1105/tpc.17.00913
Hypocotyl Length,E150,MKK5,MPK3,1,HIGH,False,1,10.1126/sciadv.ade2493
Hypocotyl Length,E151,MKK5,MPK6,1,HIGH,False,1,10.1126/sciadv.ade2493
Hypocotyl Length,E152,MPK3,GRF4,-1,HIGH,False,1,10.1126/sciadv.ade2493
Hypocotyl Length,E153,MPK6,GRF4,-1,HIGH,False,1,10.1126/sciadv.ade2493
Hypocotyl Length,E154,PAR1,BEE2,-1,HIGH,False,1,10.7554/eLife.03031
Hypocotyl Length,E155,PAR1,HBI1,-1,HIGH,False,1,10.7554/eLife.03031
Hypocotyl Length,E156,PAR1,Hypocotyl_Length,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E157,PAR1,PIF4,-1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E158,PHYB,PIF7,-1,HIGH,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E159,PIF1,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.114.130666
Hypocotyl Length,E160,PIF3,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.107.052142
Hypocotyl Length,E161,PIF3,phyB,-1,HIGH,False,1,10.1105/tpc.107.052142
Hypocotyl Length,E162,PIF4,ACS6,1,MEDIUM,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E163,PIF4,ARF6,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E164,PIF4,BAK1,1,MEDIUM,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E165,PIF4,CYP79B2,1,MEDIUM,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E166,PIF4,DWF4,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E167,PIF4,EIN3,1,MEDIUM,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E168,PIF4,GI,1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E169,PIF4,Hypocotyl_Length,1,HIGH,False,2,10.1111/tpj.14556; 10.14348/molcells.2016.0126
Hypocotyl Length,E170,PIF4,IAA19,1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E171,PIF4,IAA29,1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E172,PIF4,PIF7,1,MEDIUM,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E173,PIF4,PRE1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E174,PIF4,TAA1,1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E175,PIF4,XTR7,1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E176,PIF4,YUC8,1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E177,PIF4,phyB,-1,HIGH,False,1,10.1105/tpc.107.052142
Hypocotyl Length,E178,PIF5,Hypocotyl_Length,1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E179,PIF5,XTR7,1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E180,PIF7,Hypocotyl_Length,1,HIGH,False,2,10.1038/s41467-022-32585-6; 10.1105/tpc.107.052142
Hypocotyl Length,E181,PIF7,IAA19,1,HIGH,False,1,10.7554/eLife.31636
Hypocotyl Length,E182,PIF7,IAA29,1,HIGH,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E183,PIF7,YUC8,1,HIGH,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E184,PIF7,phyB,-1,MEDIUM,False,1,10.1105/tpc.107.052142
Hypocotyl Length,E185,PP2A,BES1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E186,PP2A,BZR1,1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E187,PP2C-D,AHA1,-1,HIGH,False,1,10.7554/eLife.19048
Hypocotyl Length,E188,PRE1,Hypocotyl_Length,1,HIGH,False,1,10.7554/eLife.03031
Hypocotyl Length,E189,PRE1,IBH1,-1,HIGH,False,1,10.1016/j.pbi.2014.07.012
Hypocotyl Length,E190,PRR5,CCA1,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E191,PRR5,Hypocotyl_Length,-1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E192,PRR5,TOC1,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E193,PRR7,CCA1,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E194,PRR7,Hypocotyl_Length,-1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E195,PRR9,CCA1,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E196,PRR9,Hypocotyl_Length,-1,HIGH,False,1,10.1038/nature10182
Hypocotyl Length,E197,RCB,HMR,1,HIGH,False,1,10.1038/s41467-021-22313-x
Hypocotyl Length,E198,RCB,PIF4,1,HIGH,False,1,10.1038/s41467-021-22313-x
Hypocotyl Length,E199,RGA,ARF6,-1,HIGH,False,1,10.7554/eLife.03031
Hypocotyl Length,E200,RGA,DELLA,1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E201,RGL1,DELLA,1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E202,RGL2,DELLA,1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E203,RGL3,DELLA,1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E204,SAUR19,AHA1,1,HIGH,False,1,10.7554/eLife.19048
Hypocotyl Length,E205,SAUR19,PP2C-D,-1,HIGH,False,1,10.7554/eLife.19048
Hypocotyl Length,E206,SDIR1,EBF1,-1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E207,SDIR1,EBF2,-1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E208,SLY1,DELLA,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E209,SPA1,BIN2,-1,HIGH,False,1,10.1073/pnas.1700850114
Hypocotyl Length,E210,SPA1,COP1,1,HIGH,False,1,10.1111/nph.17332
Hypocotyl Length,E211,SPA1,HY5,-1,HIGH,False,1,10.1111/nph.17332
Hypocotyl Length,E212,SPA1,Hypocotyl_Length,1,HIGH,False,1,10.1111/nph.17332
Hypocotyl Length,E213,TAA1,Auxin,1,HIGH,False,1,10.1105/tpc.114.127993
Hypocotyl Length,E214,TIR1,Aux/IAA,-1,HIGH,False,1,10.7554/eLife.19048
Hypocotyl Length,E215,TOC1,CCA1,-1,HIGH,False,1,10.1199/tab.0103
Hypocotyl Length,E216,TOC1,Hypocotyl_Length,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E217,TOC1,PIF4,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E218,TOC1,PRR9,-1,MEDIUM,False,1,10.1199/tab.0103
Hypocotyl Length,E219,Temperature,ELF3,-1,HIGH,False,1,10.1126/sciadv.abf4427
Hypocotyl Length,E220,Temperature,HSFA1d,1,HIGH,False,1,10.1126/sciadv.adh1738
Hypocotyl Length,E221,Temperature,HY5,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Hypocotyl Length,E222,Temperature,PIF4,1,HIGH,False,1,10.14348/molcells.2016.0126
Hypocotyl Length,E223,Temperature,SDIR1,1,HIGH,False,1,10.1007/s42994-021-00063-0
Hypocotyl Length,E224,Temperature,XBAT31,1,HIGH,False,1,10.1126/sciadv.abf4427
Hypocotyl Length,E225,UVR8,COP1,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E226,UVR8,HY5,1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E227,UVR8,Hypocotyl_Length,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E228,UVR8,PIF4,-1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E229,UVR8,PIF5,-1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E230,XBAT31,ELF3,-1,HIGH,False,1,10.1126/sciadv.abf4427
Hypocotyl Length,E231,XBAT31,Hypocotyl_Length,1,HIGH,False,1,10.1126/sciadv.abf4427
Hypocotyl Length,E232,XTR7,Hypocotyl_Length,1,MEDIUM,False,1,10.1111/tpj.14556
Hypocotyl Length,E233,YUC1,Auxin,1,HIGH,False,1,10.1105/tpc.114.127993
Hypocotyl Length,E234,YUC8,Auxin,1,HIGH,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E235,YUC9,Auxin,1,HIGH,False,1,10.1038/s41467-022-32585-6
Hypocotyl Length,E236,phyA,COP1,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E237,phyA,Hypocotyl_Length,-1,HIGH,False,1,10.1105/tpc.17.00913
Hypocotyl Length,E238,phyB,COP1,-1,HIGH,False,1,10.1038/emboj.2009.4
Hypocotyl Length,E239,phyB,Hypocotyl_Length,-1,HIGH,False,1,10.1105/tpc.17.00913
Hypocotyl Length,E240,phyB,PIF1,-1,HIGH,False,1,10.1105/tpc.17.00913
Hypocotyl Length,E241,phyB,PIF3,-1,HIGH,False,1,10.1111/j.1365-313X.2012.05114.x
Hypocotyl Length,E242,phyB,PIF4,-1,HIGH,False,1,10.1105/tpc.107.052142
Hypocotyl Length,E243,phyB,PIF5,-1,HIGH,False,1,10.1111/tpj.14556
Hypocotyl Length,E244,phyB,PIF7,-1,HIGH,False,1,10.1105/tpc.107.052142
Hypocotyl Length,E245,Light,RUP1,1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E246,Light,RUP2,1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E247,RUP1,UVR8,-1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E248,RUP2,UVR8,-1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E249,HY5,RUP1,1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E250,HY5,RUP2,1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E251,RUP1,Hypocotyl_Length,1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E252,RUP2,Hypocotyl_Length,1,HIGH,False,1,10.1073/pnas.0914532107
Hypocotyl Length,E253,GA4_hormone,GID1A,1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E254,GA4_hormone,GID1B,1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E255,GA4_hormone,GID1C,1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E256,GID1A,RGA,-1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E257,GID1B,RGA,-1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E258,GID1C,RGA,-1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E259,GID1A,GAI,-1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E260,GID1A,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E261,GID1B,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E262,GID1C,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.106.047415
Hypocotyl Length,E263,TCP5,PIF4,1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E264,TCP13,PIF4,1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E265,TCP17,PIF4,1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E266,TCP17,YUC8,1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E267,TCP17,IAA19,1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E268,CRY1,TCP17,-1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E269,TCP17,Hypocotyl_Length,1,HIGH,False,1,10.1016/j.isci.2019.04.002
Hypocotyl Length,E270,phyB,BAS1,1,MEDIUM,False,1,10.1534/g3.112.004580
Hypocotyl Length,E271,SOB7,BR,-1,HIGH,False,1,10.1534/g3.112.004580
Hypocotyl Length,E272,BAS1,Hypocotyl_Length,-1,HIGH,False,1,10.1534/g3.112.004580
Hypocotyl Length,E273,SOB7,Hypocotyl_Length,-1,HIGH,False,1,10.1534/g3.112.004580
Hypocotyl Length,E274,BBX11,HY5,1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E275,HY5,BBX11,1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E276,BBX21,BBX11,1,HIGH,False,1,10.1016/j.xplc.2020.100045
