source,source_type,target,target_type,effect,edge_type,confidence,mechanism,doi,paper_title,authors,year,journal,evidence_sentence,verification,species_validated
miR172,REGULATORY_RNA,AP2,GENE,repression,post_transcriptional,HIGH,miR172 downregulates AP2 by translational repression (predominantly) rather than RNA cleavage,,,,,,miR172 downregulates these target genes by a translational mechanism rather than by RNA cleavage,,
miR172,REGULATORY_RNA,TOE1,GENE,repression,post_transcriptional,HIGH,miR172 downregulates TOE1 by translational repression; overexpression of miR172 suppresses TOE1 overexpression phenotype,,,,,,overexpression of miR172a-2 can suppress the effects of TOE1 overexpression; miR172 downregulates TOE1 by translational mechanism,,
miR172,REGULATORY_RNA,TOE2,GENE,repression,post_transcriptional,HIGH,miR172 downregulates TOE2 by post-transcriptional repression,,,,,,"MIR172A/B/D target AP2, TOE1, TOE2, SMZ, SNZ by post-transcriptional miRNA-mediated mRNA degradation",,
miR172,REGULATORY_RNA,TOE3,GENE,repression,post_transcriptional,HIGH,miR172 downregulates TOE3 by post-transcriptional repression,,,,,,"miR172 targets TOE3 (At5g67180) along with AP2, TOE1, TOE2 for translational repression",,
miR172,REGULATORY_RNA,SMZ,GENE,repression,post_transcriptional,HIGH,miR172 targets SMZ (SCHLAFMUTZE) mRNA for degradation; SMZ is a potent repressor of flowering via FT repression,,,,,,"miR172 targets SCHLAFMUTZE (SMZ), a potent repressor of flowering",,
miR172,REGULATORY_RNA,SNZ,GENE,repression,post_transcriptional,HIGH,miR172 targets SNZ (SCHNARCHZAPFEN) mRNA for degradation; SNZ is an AP2-like floral repressor,,,,,,MIR172A/B/D repress SNZ by post-transcriptional miRNA-mediated mRNA degradation,,
AP2,GENE,FT,GENE,repression,transcriptional,HIGH,AP2 represses FT transcription; miR172 promotes flowering by relieving AP2 repression of FT,,,,,,"FT mRNA levels were between 49% and 79% of Col-0 levels in mir172b mutants and between 27% and 31% of Col-0 levels in mir172abcde quintuple mutants, indicating AP2-like genes repress FT",,
TOE1,GENE,FT,GENE,repression,transcriptional,HIGH,"TOE1 directly binds to the FT promoter near the CO-binding site, competing with CO to repress FT transcription",,,,,,TOE1 binds to the FT promoter near the CO-binding site; TOE1 interacts with the activation domain of CO and CO-like (COL) proteins and inhibits CO activity,,
TOE2,GENE,FT,GENE,repression,transcriptional,HIGH,TOE2 represses FT transcription as part of the AP2-like floral repressor family,,,,,,"toe1-1, toe1-1 toe2-1, and toe1-1 toe2-1 smz-1 mutants showed progressively earlier flowering; overexpression of TOEs caused late flowering",,
SMZ,GENE,FT,GENE,repression,transcriptional,HIGH,SMZ directly binds to the FT locus chromatin and represses its transcription; SMZ binds 434 targets by ChIP-chip,,,,,,"smz-D flc-3 plants completely failed to induce FT, even after 4 LD; SMZ directly binds FT locus by ChIP-chip",,
SPL3,GENE,LFY,GENE,activation,transcriptional,HIGH,SPL3 directly binds consensus SBP sites in the first exon/intron of LFY and activates its transcription,,,,,,SPL3 strongly binds in vivo to a region in the first exon/intron of LFY that contains three consensus SPL binding sites; strong increase in LFY levels (2.6 fold at day four and 4.4 fold at day ten) in SPL3 overexpressor,,
SPL3,GENE,FUL,GENE,activation,transcriptional,HIGH,SPL3 directly binds promoter-proximal candidate SPL binding sites of FUL and activates its transcription,,,,,,"strong SPL3 binding was observed in region 2 of FUL, which contains a cluster of promoter proximal candidate SPL binding sites; FUL expression greater than 25 fold increase in SPL3 overexpressor",,
SPL3,GENE,AP1,GENE,activation,transcriptional,HIGH,SPL3 directly binds multiple regions of the AP1 promoter and activates its transcription,,,,,,"strong in vivo SPL3 binding to regions 2, 3 and 4 of the AP1 promoter; AP1 is required for the precocious MI transition in 35S::SPL3 plants",,
SPL9,GENE,SOC1,GENE,activation,transcriptional,HIGH,SPL9 directly binds to the first intron of SOC1 containing GTAC box motifs and activates its transcription independently of FT/FD,,,,,,SPL9 is bound to the promoters of the flowering time genes MIR172B and SOC1 in vivo; SOC1 transcripts reduced approximately 50% in spl2/9/11/13/15 mutant,,
SPL9,GENE,FUL,GENE,activation,transcriptional,HIGH,SPL9 activates FUL transcription; FUL transcripts reduced approximately 50% in spl2/9/11/13/15 quintuple mutant,,,,,,"FUL transcripts reduced approximately 50% in spl2/9/11/13/15 vs Col; LFY, AP1, FUL, SOC1 transcripts all reduced approximately 50% in spl2/9/11/13/15 mutant",,
SPL9,GENE,AP1,GENE,activation,transcriptional,HIGH,SPL9 activates AP1 transcription; AP1 levels reduced approximately 50% in spl2/9/11/13/15 quintuple mutant,,,,,,AP1 transcripts reduced approximately 50% in spl2/9/11/13/15 mutant vs Col,,
SPL15,GENE,FUL,GENE,activation,transcriptional,HIGH,SPL15 directly binds to and activates FUL transcription,,,,,,SPL15 activates FUL by direct transcriptional binding; spl15-1 ful-2 double mutant bolted extremely late compared to spl15-1 in a clearly synergistic interaction (Delta 33.78 DTB; p<10-5),,
FUL,GENE,AP2,GENE,repression,transcriptional,HIGH,FUL directly binds to regulatory regions of AP2 and represses its transcription,,,,,,"FUL directly binds to regulatory regions of AP2, TOE1, and SNZ via transcriptional direct binding; ful-2 mir172a-2b-3 mutants showed synergistic genetic interaction with Delta 18.08 TLN",,
Sucrose,METABOLITE,miR156,REGULATORY_RNA,repression,metabolic_signaling,HIGH,"Sucrose (and its hydrolytic hexose products glucose/fructose) represses MIR156A and MIR156C gene transcription, reducing mature miR156 levels to promote juvenile-to-adult transition",,,,,,Glucose and fructose repressed the accumulation of miR156 by about 50%; exogenous sucrose significantly accelerates abaxial trichome production in wild-type plants,,
FCA,GENE,FLC,GENE,repression,RNA_processing,HIGH,"FCA is a nuclear RNA-binding protein that promotes proximal polyadenylation of COOLAIR (FLC antisense RNA), leading to chromatin silencing and repression of FLC sense transcription",,,,,,"FCA is a nuclear RNA-binding protein that functions in regulating alternative RNA 3' end processing; FCA and FPA function to promote proximal polyadenylation of COOLAIR, involving the activity of the histone 3-lysine 4-demethylase FLD",,
FPA,GENE,FLC,GENE,repression,RNA_processing,HIGH,"FPA (RNA-binding protein with three RRMs) promotes proximal polyadenylation of COOLAIR antisense RNA at FLC, contributing to FLC repression",,,,,,FLC message levels are increased in autonomous-pathway mutants similar to FRI-containing lines; fpa-6 mutant displays strongest delay of flowering with 46.1 rosette leaves at flowering vs 7.5 in wild-type,,
FCA,GENE,FLD,GENE,activation,protein_interaction,HIGH,FCA and FPA act partly through FLD; FCA/FPA-mediated COOLAIR processing recruits FLD for H3K4me2 demethylation at FLC chromatin,,,,,,FCA and FPA both act (at least partly) through the histone demethylase FLD; FLD is responsible for demethylation of H3K4me2 mainly in the body of the FLC gene,,
FLD,GENE,FLC,GENE,repression,chromatin_modification,HIGH,FLD encodes a histone H3K4 demethylase homologous to human LSD1; demethylates H3K4me2 at the FLC gene body to repress FLC transcription,,,,,,FLD encodes a histone demethylase that represses FLC expression; FLD is responsible for demethylation of H3K4me2 mainly in the body of the FLC gene,,
FVE,GENE,FLC,GENE,repression,chromatin_modification,HIGH,"FVE (MSI4) is a histone deacetylase complex subunit; in fve mutants FLC chromatin is enriched in acetylated histones H3 and H4, indicating FVE promotes histone deacetylation at FLC to repress its transcription",,,,,,"In the fve mutants, the FLC chromatin was enriched in acetylated histones H3 and H4, thereby indicating that FVE is required for histone deacetylation at the FLC chromatin",,
LD,GENE,FLC,GENE,repression,chromatin_modification,HIGH,LD (LUMINIDEPENDENS) is a homeodomain protein that represses FLC via histone modification (H3 deacetylation),,,,,,LD repress FLC expression via histone modification such as H3 deacetylation; most mutants for autonomous pathway genes are recessive and showed late-flowering phenotype under both long- and short-day conditions,,
FY,GENE,FLC,GENE,repression,RNA_processing,HIGH,"FY (RNA 3-prime processing factor) interacts with FCA via WW-PPLPP domain interaction to promote proximal polyadenylation site selection in FLC transcripts, repressing FLC",,,,,,The WW protein interaction domain of FCA interacts with the PPLPP domains of FY; fy-5 caused a 90% increase in FLC transcript and delayed flowering,,
FCA,GENE,miR172,REGULATORY_RNA,activation,RNA_processing,HIGH,FCA directly binds primary miR172 transcripts and promotes their processing to mature miR172 in a temperature-dependent manner (at warm temperatures ~23C),,,,,,FCA regulates miR172 accumulation at the processing step in response to changes in ambient temperature; miR172 levels were lower in the fca-9 mutant even at 23 degrees C; 35S::FCA transgenic plants showed miR172 abundance was significantly higher at 16 degrees C,,
FLC,GENE,FT,GENE,repression,transcriptional,HIGH,"FLC (MADS-box transcription factor) directly represses FT expression by binding to its promoter/regulatory regions, delaying flowering",,,,,,FLC encodes a MADS box protein that functions as a central repressor of flowering time in Arabidopsis; FLC directly represses FT and SOC1 expression,,
FLC,GENE,SOC1,GENE,repression,transcriptional,HIGH,FLC directly represses SOC1 (a flowering pathway integrator) by binding to its promoter,,,,,,"The autonomous promotion pathway is composed of FCA, FY, FLD, FPA, FVE, LD, and FLK; autonomous pathway constituents participate in repressing the main flowering inhibitor FLC which in turn directly represses FT and SOC1",,
FLC,GENE,SPL3,GENE,repression,transcriptional,MEDIUM,"FLC targets SPL15 and SPL3 promoters, repressing their transcription",,,,,,"FLC targets two SPL genes, SPL15 and SPL3; FLC directly represses SPL3 and SPL15 expression to delay flowering",,
FLC,GENE,SPL15,GENE,repression,transcriptional,MEDIUM,FLC directly binds and represses SPL15 transcription,,,,,,"FLC targets two SPL genes, SPL15 and SPL3",,
DELLA,GENE,SPL9,GENE,repression,protein_interaction,HIGH,"DELLA proteins directly bind to SPL transcription factors and interfere with their transcriptional activation of miR172 and MADS box genes; GA degrades DELLA, releasing SPL activity",,,,,,DELLA directly binds to microRNA156 (miR156)-targeted SQUAMOSA PROMOTER BINDING-LIKE (SPL) transcription factors and this interaction interferes with SPL transcriptional activation of miR172 and MADS box genes; ProSPL9:rSPL9 ProRGA:RGAd17 plants flowered earlier than ProRGA:RGAd17,,
SPL9,GENE,Plant_Height,PHENOTYPE,repression,developmental,HIGH,SPL9 promotes floral transition and shoot maturation; higher SPL9 activity leads to earlier flowering and shorter inflorescence stems. spl9 spl15 double mutant showed significantly reduced inflorescence height (6.9 cm vs 12.1 cm in wild-type) demonstrating SPL9 shortens plant height via earlier reproductive transition,,,,,,Inflorescence height was measured between the rosette and the first flower; double mutant showed significantly reduced height (6.9 cm vs 12.1 cm in wild-type); double mutant bolted and flowered somewhat later than wild-type (bolting 18.5 DAS vs 16.3 DAS),,
miR156,REGULATORY_RNA,Plant_Height,PHENOTYPE,activation,developmental,HIGH,"High miR156 keeps SPL levels low, extending the juvenile phase, delaying flowering, and allowing the plant to grow taller before reproductive transition; 35S::MIR156A plants flower 7.6 days later with more rosette leaves in LD, producing taller inflorescences",,,,,,35S::MIR156A: LD flowering: 35.4 days vs Col 27.8 days (+7.6 days delay); juvenile leaves 26.4 vs Col 5.0 (+21.4 leaves); prolonged juvenile phase with significantly delayed flowering,,
LDL1,GENE,FLC,GENE,repression,chromatin_modification,HIGH,LDL1 (LSD1-LIKE1) is an H3K4 demethylase that represses FLC expression redundantly with FLD; ldl1 mutants flower later than wild-type,,,,,,FLC was upregulated in ldl1 and ldl1 ldl2 mutants; ldl1 mutants flowered later than wild-type Columbia (Col) in long days,,
CPS,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,"ent-copalyl diphosphate synthase (GA1) catalyzes the first committed step of GA biosynthesis, producing ent-CDP from GGPP",,,,,,"Severely GA-deficient mutants, such as ga1, ga2 and ga3 single mutants (defective in CPS, KS and KO, respectively) and the triple GA receptor mutant gid1a gid1b gid1c are extreme dwarfs with much reduced hypocotyl and root lengths",,
KS,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,"ent-kaurene synthase (GA2) catalyzes conversion of ent-CDP to ent-kaurene, the second step of GA biosynthesis",,,,,,"ga1, ga2 and ga3 single mutants (defective in CPS, KS and KO, respectively) ... are extreme dwarfs with much reduced hypocotyl and root lengths",,
KO,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,ent-kaurene oxidase (GA3) catalyzes the three-step oxidation of ent-kaurene to ent-kaurenoic acid,,,,,,"ga1, ga2 and ga3 single mutants (defective in CPS, KS and KO, respectively) ... are extreme dwarfs",,
KAO,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,ent-kaurenoic acid oxidase catalyzes three oxidation steps from ent-kaurenoic acid to GA12,,,,,,"In plants, GA biosynthesis and metabolism are catalyzed by six key enzymes, ent-copalyl diphosphate synthase (CPS), ent-kaurene synthase (KS), ent-kaurene oxidase (KO), ent-kaurenoic acid oxidase (KAO), GA 20-oxidase (GA20ox) and GA 3-oxidase (GA3ox)",,
GA20ox1,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,"GA 20-oxidase 1 catalyzes the oxidation of GA53/GA12 through GA44/GA15 and GA19/GA24 to GA20/GA9, a key late step in bioactive GA synthesis",,,,,,"The GA20ox overexpression lines display early flowering and increased stem growth phenotypes, whereas GA2ox overexpression lines show late flowering and dwarf phenotypes",,
GA20ox2,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,"GA 20-oxidase 2, acts redundantly with GA20ox1 in GA biosynthesis",,,,,,"transcript levels of GA3ox1, GA20ox1, GA20ox2 and GA20ox3 are down-regulated by applied GA",,
GA20ox3,GENE,Gibberellin,HORMONE,activation,biosynthesis,MEDIUM,"GA 20-oxidase 3, one of five GA20ox genes in Arabidopsis",,,,,,"transcript levels of GA3ox1, GA20ox1, GA20ox2 and GA20ox3 are down-regulated by applied GA",,
GA3ox1,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,GA 3-oxidase 1 (GA4) catalyzes the final step converting GA9/GA20 to bioactive GA4/GA1,,,,,,"GA3ox1 is expressed throughout all stages of plant development, and GA3ox2 is mainly expressed in germinating seeds and vegetative tissues",,
GA3ox2,GENE,Gibberellin,HORMONE,activation,biosynthesis,HIGH,GA 3-oxidase 2 produces bioactive GA; acts redundantly with GA3ox1 especially during germination,,,,,,the double homozygous mutant ga3ox1 ga3ox2 fail to germinate in the dark,,
GA2ox1,GENE,Gibberellin,HORMONE,inhibition,catabolism,HIGH,GA 2-oxidase 1 inactivates bioactive GAs by 2-beta hydroxylation; reduces GA pool,,,,,,the GA catabolism genes GA2ox1 and GA2ox2 are up-regulated by GA treatment,,
GA2ox2,GENE,Gibberellin,HORMONE,inhibition,catabolism,HIGH,GA 2-oxidase 2 inactivates bioactive GAs; part of feedback loop,,,,,,the GA catabolism genes GA2ox1 and GA2ox2 are up-regulated by GA treatment,,
Gibberellin,HORMONE,GA20ox1,GENE,repression,feedback_transcriptional,HIGH,Bioactive GA feedback-represses GA20ox1 transcription via DELLA degradation; loss of DELLA derepresses GA biosynthesis feedback,,,,,,"transcript levels of GA3ox1, GA20ox1, GA20ox2 and GA20ox3 are down-regulated by applied GA",,
Gibberellin,HORMONE,GA3ox1,GENE,repression,feedback_transcriptional,HIGH,Bioactive GA feedback-represses GA3ox1 transcription via DELLA degradation,,,,,,"transcript levels of GA3ox1, GA20ox1, GA20ox2 and GA20ox3 are down-regulated by applied GA",,
Gibberellin,HORMONE,GA2ox1,GENE,activation,feedforward_transcriptional,HIGH,"Bioactive GA upregulates GA2ox1 transcription, promoting its own catabolism (feedforward/homeostasis)",,,,,,the GA catabolism genes GA2ox1 and GA2ox2 are up-regulated by GA treatment,,
Gibberellin,HORMONE,GID1A,GENE,activation,binding,HIGH,"Bioactive GA binds the GID1A receptor, causing conformational change and recruitment of DELLA proteins",,,,,,"GID1s bind to bioactive GAs with high affinity, but not to inactive GA derivatives",,
Gibberellin,HORMONE,GID1B,GENE,activation,binding,HIGH,Bioactive GA binds GID1B receptor with high affinity,,,,,,"The triple mutant gid1a gid1b gid1c in Arabidopsis is a non-germinating extreme dwarf, whose phenotype is even more severe than the GA-deficient ga1-3 mutant",,
Gibberellin,HORMONE,GID1C,GENE,activation,binding,HIGH,Bioactive GA binds GID1C receptor; all three GID1 paralogs are redundantly required,,,,,,The triple mutant gid1a gid1b gid1c in Arabidopsis is a non-germinating extreme dwarf,,
GID1A,GENE,RGA,GENE,repression,protein_degradation,HIGH,"GA-bound GID1A physically interacts with DELLA protein RGA, promoting its recognition by SCF-SLY1 and degradation via the 26S proteasome",,,,,,"GA induces rapid degradation of this GA signaling repressor through the ubiquitin-proteasome pathway; SLY1 and GID2 appear to activate GA signaling by targeting GA signaling repressors, DELLA proteins, for ubiquitination and degradation",,
GID1A,GENE,GAI,GENE,repression,protein_degradation,HIGH,GA-GID1A complex targets GAI DELLA protein for SCF-SLY1-mediated ubiquitination and 26S proteasome degradation,,,,,,DELLA and VHYNP motifs are essential for regulating DELLA stability in response to the GA signal,,
GID1B,GENE,RGA,GENE,repression,protein_degradation,HIGH,GID1B-GA complex promotes RGA degradation,,,,,,GA induces rapid degradation of this GA signaling repressor,,
GID1C,GENE,RGA,GENE,repression,protein_degradation,HIGH,GID1C-GA complex promotes RGA degradation,,,,,,"GA de-represses its signaling pathway by binding to GID1s, which induce degradation of GA signaling repressors (DELLAs)",,
SLY1,GENE,RGA,GENE,repression,ubiquitin_ligase,HIGH,"SLY1 is the F-box subunit of an SCF E3 ubiquitin ligase that polyubiquitinates DELLA proteins including RGA, targeting them for 26S proteasome degradation",,,,,,"SLY1 and GID2 appear to activate GA signaling by targeting GA signaling repressors, DELLA proteins, for ubiquitination and degradation",,
SLY1,GENE,GAI,GENE,repression,ubiquitin_ligase,HIGH,SLY1 F-box polyubiquitinates GAI for 26S proteasome degradation in GA-dependent manner,,,,,,SLY1 encodes an F-box protein required for GA-triggered destruction of DELLA proteins including GAI and RGA,,
SPY,GENE,GAI,GENE,activation,post_translational,HIGH,"SPINDLY (SPY) is an O-GlcNAc transferase that modifies DELLA proteins, positively regulating DELLA function/stability; spy mutations partially rescue GA deficiency",,,,,,Loss-of-function spy mutations partially rescue all defects resulting from GA deficiency,,
RGA,GENE,Plant_Height,PHENOTYPE,repression,developmental,HIGH,DELLA protein RGA represses cell elongation in stem; rga loss-of-function rescues ga1-3 dwarf phenotype; RGA is the principal DELLA limiting vegetative growth,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation,,
GAI,GENE,Plant_Height,PHENOTYPE,repression,developmental,HIGH,"DELLA protein GAI represses stem elongation; dominant gai-1 allele (deletion of DELLA domain, un-degradable) causes dwarfism indistinguishable from severe ga1 mutants",,,,,,The semidominant gai mutation encodes a DELLA domain deletion that is constitutively stable and confers a severe GA-insensitive dwarf phenotype,,
RGL1,GENE,Plant_Height,PHENOTYPE,repression,developmental,MEDIUM,"DELLA protein RGL1 contributes to stem growth repression, redundantly with RGA and GAI",,,,,,"Arabidopsis has five DELLA paralogues (GAI, RGA, RGL1, RGL2, RGL3) with partly overlapping and specific functions",,
RGL2,GENE,Plant_Height,PHENOTYPE,repression,developmental,MEDIUM,DELLA protein RGL2 primarily controls seed germination but also contributes to growth repression,,,,,,RGL2 plays a major role in seed germination in the light,,
RGA,GENE,PIF3,GENE,inhibition,protein_interaction,HIGH,"DELLA protein RGA directly binds PIF3 and blocks its DNA binding, inhibiting PIF3 transcriptional activity",,,,,,"DELLA proteins directly bind to PIF3 and PIF4 and block their DNA-binding activity, repressing elongation growth",,
RGA,GENE,PIF4,GENE,inhibition,protein_interaction,HIGH,"DELLA RGA physically interacts with PIF4 and prevents it from binding target promoters, limiting PIF4-driven growth genes",,,,,,DELLA proteins directly bind to PIF4 and prevent its transcriptional activity; PIF4 overexpression partially rescues the dwarf phenotypes of ga1 and gai-1,,
GAI,GENE,PIF4,GENE,inhibition,protein_interaction,HIGH,DELLA GAI binds PIF4 to inhibit hypocotyl/stem elongation genes,,,,,,Yeast two-hybrid assays and BiFC analysis indicate that PIF3/4 interact directly with DELLAs; negative interaction between PIF3/PIF4 and DELLA integrates the effects of light and GA on hypocotyl elongation,,
RGA,GENE,BZR1,GENE,inhibition,protein_interaction,HIGH,"DELLA RGA binds BZR1 to prevent BZR1 DNA binding, integrating GA and BR signaling at target genes",,,,,,"Under low GA conditions, BES1, BZR1, PIF4, and ARF6 are inhibited by DELLAs",,
RGA,GENE,BES1,GENE,inhibition,protein_interaction,HIGH,DELLA RGA binds BES1 to inhibit its transcriptional activation of BR-responsive elongation genes,,,,,,"Under low GA conditions, BES1, BZR1, PIF4, and ARF6 are inhibited by DELLAs",,
RGA,GENE,ARF6,GENE,inhibition,protein_interaction,HIGH,"DELLA RGA binds ARF6, inhibiting auxin-driven elongation gene expression",,,,,,"Under low GA conditions, BES1, BZR1, PIF4, and ARF6 are inhibited by DELLAs",,
PIF4,GENE,Plant_Height,PHENOTYPE,activation,developmental,HIGH,PIF4 activates YUCCA/auxin biosynthesis and cell wall remodeling genes to promote hypocotyl and stem elongation at warm temperature and in shade,,,,,,PIF4 is required for the warm temperature-induced elongation of hypocotyls and petioles in Arabidopsis; pif4 mutants fail to respond to high temperature with elongation,,
PIF5,GENE,Plant_Height,PHENOTYPE,activation,developmental,HIGH,PIF5 acts redundantly with PIF4 to promote cell elongation,,,,,,"pif4, pif5 and pif4 pif5 mutants have reduced hypocotyl growth responses to low R:FR",,
PIF7,GENE,Plant_Height,PHENOTYPE,activation,developmental,HIGH,PIF7 is a master regulator of thermomorphogenesis in shade promoting elongation,,,,,,PIF7 is a master regulator of thermomorphogenesis in shade,,
phyB,GENE,PIF3,GENE,inhibition,protein_degradation,HIGH,"Light-activated (Pfr) phyB binds PIF3 and promotes its phosphorylation, ubiquitination, and 26S proteasome degradation",,,,,,"High R:FR light activates phyB (Pfr form), which physically interacts with PIFs and promotes their phosphorylation, ubiquitination, and degradation",,
phyB,GENE,PIF4,GENE,inhibition,protein_degradation,HIGH,Light-activated phyB binds PIF4 to promote its phosphorylation-dependent degradation,,,,,,"phyB directly interacts with PIF4 to promote PIF4 phosphorylation and degradation, repressing thermoresponsive growth",,
phyB,GENE,PIF5,GENE,inhibition,protein_degradation,HIGH,phyB promotes PIF5 degradation in red light,,,,,,"Phytochromes B, D, and E perceive the shift in the ratio of red to far-red (R:FR) light, allowing the accumulation of PIF4 and PIF5",,
phyB,GENE,PIF7,GENE,inhibition,protein_degradation,HIGH,phyB sequesters/phosphorylates PIF7 in high R:FR light; low R:FR releases PIF7,,,,,,PIF7 is a master regulator of thermomorphogenesis in shade; phyB interacts with PIF7,,
phyB,GENE,Plant_Height,PHENOTYPE,inhibition,developmental,HIGH,phyB inhibits stem elongation by degrading growth-promoting PIFs; phyB loss-of-function mutants show constitutive shade avoidance and are taller,,,,,,"phyB mutants have elongated hypocotyls, petioles, and inflorescence stems compared to wild type, with constitutive shade avoidance phenotype",,
Light,ENVIRONMENT,phyB,GENE,activation,photoreceptor_activation,HIGH,Red light converts phyB to active Pfr form; far-red converts back to inactive Pr,,,,,,High R:FR light activates phyB (Pfr form),,
Light,ENVIRONMENT,CRY1,GENE,activation,photoreceptor_activation,HIGH,Blue light activates cryptochrome CRY1,,,,,,"Phytochrome B (PHYB) facilitates CO protein degradation in the morning under red-light conditions, whereas PHYA enhances CO protein abundance in the afternoon under LD and far-red-light conditions",,
PIF4,GENE,YUC8,GENE,activation,transcriptional,HIGH,PIF4 directly binds the YUC8 promoter and activates transcription to drive auxin biosynthesis,,,,,,"PIF4 and PIF5 directly bind to the promoters of auxin biosynthetic genes YUC8, TAA1, and CYP79B2",,
PIF4,GENE,TAA1,GENE,activation,transcriptional,HIGH,PIF4 binds the TAA1 promoter to activate auxin biosynthesis,,,,,,"PIF4 and PIF5 directly bind to the promoters of auxin biosynthetic genes YUC8, TAA1, and CYP79B2",,
PIF4,GENE,IAA19,GENE,activation,transcriptional,HIGH,PIF4 directly activates IAA19 expression to promote elongation,,,,,,"PIF4 and PIF5 directly bind to the promoters of auxin-responsive genes IAA19, IAA29, and SAUR19-24",,
PIF4,GENE,GA20ox1,GENE,activation,transcriptional,MEDIUM,PIF4 activates GA20ox1 transcription to raise GA levels in shade and high temperature,,,,,,PIF4 controls expression of GA biosynthetic genes including GA20ox1 to promote elongation under thermomorphogenic conditions,,
YUC8,GENE,Auxin,HORMONE,activation,biosynthesis,HIGH,YUC8 (flavin monooxygenase) converts indole-3-pyruvate to IAA (auxin) in the YUC-dependent tryptophan pathway,,,,,,"YUCCA enzymes convert indole-pyruvic acid to indole-3-acetic acid (IAA, auxin), the rate-limiting step in tryptophan-derived auxin biosynthesis",,
