test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T015,,exogenous_treatment,,,,WT,Plant_Height,decreased,slight,,,,,,"Exogenous sucrose significantly accelerates abaxial trichome production in wild-type plants; sugar treatment reduced pri-MIR156A and pri-MIR156C abundance and mature miR156 levels, while SPL9 and SPL15 transcripts were markedly increased",,,Arabidopsis thaliana,Perturbation entry had empty gene field; evidence describes Sucrose treatment.
T016,LDL1,knockout,,,,WT,Plant_Height,increased,slight,,,,,,ldl1 mutants flowered later than wild-type Columbia (Col) in long days; FLC was upregulated in ldl1 and ldl1 ldl2 mutants,,,Arabidopsis thaliana,
T017,LDL1,double_knockout,,,,WT,Plant_Height,increased,moderate,,,,,,"ldl1-2 ldl2 double mutant flowered later than ldl1 single mutant; FLD, LDL1, and LDL2 act in partial redundancy to repress FLC expression",,,Arabidopsis thaliana,
T018,FCA,overexpression,,,,WT,Plant_Height,decreased,slight,,,,,,The presence of the FCA-gamma transgene overcomes FRI epistasis and plants flower earlier (21.8 +/- 0.3 leaves in FRI control vs 13.5 +/- 0.3 leaves with transgene),,,Arabidopsis thaliana,FCA in AUT_SYN composite (FCA/FPA/FLD/FVE/LD/FY/LDL1 autonomous pathway).
T019,miR172,knockout,,,,WT,Plant_Height,increased,strong,,,,,,mir172abcde plants flowered much later than Col-0; mir172abd and mir172abcde plants initially flowering from axillary shoots when grown under short photoperiods (approximately 91% of 77 plants); FT mRNA levels were between 27% and 31% of Col-0 levels in mir172abcde quintuple mutants,,,Arabidopsis thaliana,
T020,SPL9,triple_knockout,,,,WT,Plant_Height,increased,strong,,,,,,spl9/13/15 in SD: 31.5 +/- 0.8 juvenile leaves vs Col 7.0 +/- 0.2; 59.8 +/- 1.1 rosette leaves vs Col 42.7 +/- 0.7; spl9/13/15 produced 16-24 more juvenile leaves and 6-17 more rosette leaves than Col,,,Arabidopsis thaliana,
T021,CPS,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"ga1, ga2 and ga3 single mutants (defective in CPS, KS and KO, respectively) are extreme dwarfs with much reduced hypocotyl and root lengths and small rosette leaves",,,Arabidopsis thaliana,CPS is the most upstream GA biosynthesis enzyme (ent-CDP synthase; ga1 mutant); effect proxied via GA20OX KO.
T022,KS,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"ga1, ga2 and ga3 single mutants ... are extreme dwarfs",,,Arabidopsis thaliana,KS (ent-kaurene synthase; ga2 mutant); proxied via GA20OX KO.
T023,KO,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,ga3 single mutant ... is extreme dwarf,,,Arabidopsis thaliana,KO (ent-kaurene oxidase; ga3 mutant); proxied via GA20OX KO.
T024,GA20ox1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,GA20ox1 plays a more prominent role in elongation of internodes and stamen filaments,,,Arabidopsis thaliana,GA20ox1 in GA20OX composite (GA20ox1/2/3).
T025,GA20ox1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,35S::GA20ox1 transgenic Arabidopsis shows increased plant height and shoot fresh weight,,,Arabidopsis thaliana,GA20ox1 in GA20OX composite (GA20ox1/2/3).
T026,GA3ox1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,GA3ox1 is expressed throughout all stages of plant development,,,Arabidopsis thaliana,GA3ox1 in GA3OX composite (GA3ox1/2).
T027,GA3ox1,double_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,the double homozygous mutant ga3ox1 ga3ox2 fail to germinate in the dark,,,Arabidopsis thaliana,GA3ox1 in GA3OX composite (GA3ox1/2).
T028,GA2ox,overexpression,,,,WT,Plant_Height,decreased,strong,,,,,,GA2ox overexpression lines show late flowering and dwarf phenotypes,,,Arabidopsis thaliana,GA2ox in GA2OX composite (GA2ox1/2).
T029,GID1A,triple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"The triple mutant gid1a gid1b gid1c in Arabidopsis is a non-germinating extreme dwarf, whose phenotype is even more severe than the GA-deficient ga1-3 mutant",,,Arabidopsis thaliana,GID1A in GID1 composite (A/B/C).
T030,GAI,gain_of_function,,,,WT,Plant_Height,decreased,strong,,,,,,gai-1 semidominant mutation causes severe GA-insensitive dwarf phenotype with short stem,,,Arabidopsis thaliana,GAI in DELLA composite (RGA/GAI/RGL1/RGL2).
T031,RGA,knockout,,,,WT,Plant_Height,increased,slight,,,,,,rga loss-of-function rescues stem elongation of ga1-3; single rga mutant in WT background has slightly taller bolt,,,Arabidopsis thaliana,RGA in DELLA composite.
T032,RGA,double_knockout,,,,WT,Plant_Height,increased,moderate,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation,,,Arabidopsis thaliana,RGA in DELLA composite.
T033,CPS,knockout_plus_treatment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,Exogenous GA3 application to ga1-3 mutants rescues stem elongation and floral initiation,,,Arabidopsis thaliana,CPS is the most upstream GA biosynthesis enzyme (ent-CDP synthase; ga1 mutant); effect proxied via GA20OX KO.
T034,DELLA,quintuple_knockout,,,,WT,Plant_Height,increased,strong,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation; the quintuple della mutant is constitutively GA-responsive,,,Arabidopsis thaliana,DELLA whole-composite collapse.
T035,Gibberellin,exogenous_treatment,,,,WT,Plant_Height,increased,moderate,,,,,,Exogenous GA3 promotes stem elongation in WT plants,,,Arabidopsis thaliana,
T036,SPY,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,Loss-of-function spy mutations partially rescue all defects resulting from GA deficiency,,,Arabidopsis thaliana,
T037,SLY1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,sly1 mutant accumulates DELLA proteins and shows dwarfism,,,Arabidopsis thaliana,
T038,BRI1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"bri1 mutants show compact rosette, short petioles, short inflorescences",,,Arabidopsis thaliana,
T039,BIN2,gain_of_function,,,,WT,Plant_Height,decreased,strong,,,,,,"bin2-1 dominant gain-of-function is dwarf with compact rosette, phenocopying bri1 loss-of-function",,,Arabidopsis thaliana,
T040,BIN2,knockout,,,,WT,Plant_Height,increased,slight,,,,,,bin2 loss-of-function mutants or triple bin2 bil1 bil2 mutants show elongated hypocotyls and enhanced BR responses,,,Arabidopsis thaliana,
T041,BZR1,gain_of_function,,,,WT,Plant_Height,increased,moderate,,,,,,bzr1-1D gain-of-function mutation causes constitutive BR response and taller plants,,,Arabidopsis thaliana,BZR1 in BZR_BES composite (BZR1/BES1).
T042,BES1,gain_of_function,,,,WT,Plant_Height,increased,moderate,,,,,,bes1-D is a dominant gain-of-function mutation causing constitutive BR response with elongated stems,,,Arabidopsis thaliana,BES1 in BZR_BES composite.
T043,DWF4,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,dwf4 is a BR biosynthetic mutant blocked in cell elongation; compact rosette and short stem,,,Arabidopsis thaliana,DWF4 in BR_SYN composite (DWF4/DET2/CPD/CYP85A1). [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
T044,DWF4,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,Overexpression of DWF4 was noted to increase inflorescence height,,,Arabidopsis thaliana,DWF4 in BR_SYN composite (DWF4/DET2/CPD/CYP85A1).
T045,DET2,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"det2 mutants show dwarfism, short hypocotyl, and de-etiolated phenotype; rescued by brassinolide",,,Arabidopsis thaliana,DET2 in BR_SYN composite. [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
T046,CPD,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,cpd mutant is BR-deficient dwarf with compact rosette and short stem,,,Arabidopsis thaliana,CPD in BR_SYN composite. [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
T047,Brassinosteroid,exogenous_treatment,,,,WT,Plant_Height,increased,moderate,,,,,,Exogenous brassinolide (BL) promotes cell elongation and increases stem height in wild-type Arabidopsis,,,Arabidopsis thaliana,
T048,Brassinosteroid,inhibitor_PBZ,,,,WT,Plant_Height,decreased,moderate,,,,,,Brassinazole (BRZ) inhibits BR biosynthesis and phenocopies BR-deficient dwarf mutants,,,Arabidopsis thaliana,
T049,PIF4,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,pif4 mutants fail to elongate hypocotyls at warm temperature,,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
T050,PIF4,double_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,pif4 pif5 double mutants have reduced hypocotyl growth responses to low R:FR,,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
T051,PIF3,quadruple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,pif1 pif3 pif4 pif5 (pifq) quadruple mutants have short hypocotyls and constitutive photomorphogenic phenotype in darkness,,,Arabidopsis thaliana,PIF3 is not in the PIF4_5_7 composite but shares TF activity; mapped as family.
T052,PIF4,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,35S::PIF4 plants have elongated hypocotyls and partially rescue ga1 and gai-1 dwarf phenotypes,,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
T053,phyB,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,"phyB mutants have elongated hypocotyls, petioles, and inflorescence stems",,,Arabidopsis thaliana,phyB lowercase gene name renamed to PHYB in network (GENE regex compliance).
T054,CO,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,co mutants flower late in long days with more rosette leaves and larger rosette,,,Arabidopsis thaliana,
T055,CO,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,35S::CO causes early flowering with few rosette leaves,,,Arabidopsis thaliana,
T056,GI,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,gi mutants flower late in long days,,,Arabidopsis thaliana,
T057,FKF1,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,fkf1 mutants flower late in long days due to failure to degrade CDF repressors,,,Arabidopsis thaliana,
T058,ZTL,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,ztl loss-of-function stabilizes CO and slightly accelerates flowering,,,Arabidopsis thaliana,
T059,CDF1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,CDF1 overexpression represses CO and delays flowering,,,Arabidopsis thaliana,
T060,FT,knockout,,,,WT,Plant_Height,increased,strong,,,,,,ft-1 mutants flower late in long days with additional rosette leaves,,,Arabidopsis thaliana,
T061,FT,overexpression,,,,WT,Plant_Height,decreased,strong,,,,,,35S::FT causes extreme early flowering with very few leaves,,,Arabidopsis thaliana,
T062,FD,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,fd mutants flower late and cannot respond to FT,,,Arabidopsis thaliana,FD FT-partner bZIP; not in network (FLOWER_INT composite captures FD-FT target effect).
T063,SOC1,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,soc1 mutants flower late with more rosette leaves,,,Arabidopsis thaliana,SOC1 in FLOWER_INT composite (SOC1/LFY/AP1).
T064,LFY,knockout,,,,WT,Plant_Height,increased,slight,,,,,,lfy mutants show delayed flowering and produce shoots instead of flowers at early positions,,,Arabidopsis thaliana,LFY in FLOWER_INT composite.
T065,LFY,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,35S::LFY plants flower early with dramatically reduced biomass,,,Arabidopsis thaliana,LFY in FLOWER_INT composite.
T066,AP1,knockout,,,,WT,Plant_Height,increased,slight,,,,,,ap1 mutants show delayed floral commitment and additional lateral shoots,,,Arabidopsis thaliana,AP1 in FLOWER_INT composite.
T067,SVP,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,svp-41 mutants flower early with reduced leaf number,,,Arabidopsis thaliana,
T068,FLM,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,flm mutants flower early,,,Arabidopsis thaliana,
T069,FRI,overexpression,,,,WT,Plant_Height,increased,strong,,,,,,FRI-containing lines flower very late with very high FLC levels and large rosettes,,,Arabidopsis thaliana,
T070,FLC,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,flc null mutants flower early with few rosette leaves,,,Arabidopsis thaliana,
T071,VIN3,knockout,,,,WT,Plant_Height,increased,strong,,,,,,vin3 mutants fail to down-regulate FLC after vernalization and remain late-flowering even after cold,,,Arabidopsis thaliana,
T072,VRN2,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,vrn2 mutants fail to maintain FLC silencing after vernalization and reactivate FLC,,,Arabidopsis thaliana,VRN2 in PRC2 composite (VRN2/CLF/SWN/FIE).
T073,Vernalization,environmental,,,,WT,Plant_Height,decreased,strong,,,,,,Vernalization (prolonged cold) silences FLC and enables flowering in FRI FLC late-flowering accessions,,,Arabidopsis thaliana,Vernalization treatment maps to Cold_Vernalization env node.
T074,Temperature,environmental,,,,WT,Plant_Height,increased,moderate,,,,,,Plants grown at 27 degrees C have elongated hypocotyls and petioles compared to 22 degrees C,,,Arabidopsis thaliana,
T075,ARP6,knockout_arp6,,,,WT,Plant_Height,increased,moderate,,,,,,arp6 mutants phenocopy plants grown at high ambient temperature with elongated hypocotyls,,,Arabidopsis thaliana,ARP6/SEF chromatin remodeler upstream of H2A_Z; not in network.
T076,YUC8,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,YUC8 overexpression increases free IAA levels and causes hypocotyl and stem elongation,,,Arabidopsis thaliana,YUC8 in YUC_TAA composite (YUC8/TAA1).
T077,ARF6,triple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,arf6 arf7 arf8 triple mutant fails to respond to low R:FR treatment and has reduced elongation,,,Arabidopsis thaliana,ARF6 in ARF6_7_8 composite.
T078,Auxin,exogenous_treatment,,,,WT,Plant_Height,increased,slight,,,,,,Auxin treatment promotes hypocotyl and stem elongation by activating cell wall modification,,,Arabidopsis thaliana,
T079,HY5,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,hy5 mutants have elongated hypocotyls due to de-repression of growth genes,,,Arabidopsis thaliana,
T080,COP1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,cop1 mutants show constitutive photomorphogenesis with very short hypocotyls,,,Arabidopsis thaliana,
T081,TPS1,knockout,,,,WT,Plant_Height,increased,strong,,,,,,Conditional tps1 mutants (induced by dexamethasone) show extreme delay in flowering and accumulate vegetative biomass,,,Arabidopsis thaliana,
T082,TEM1,double_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,tem1 tem2 double mutants flower very early with de-repressed FT and GA3ox,,,Arabidopsis thaliana,TEMPRANILLO 1 AP2/ERF FT repressor; not added to the network (LOW-priority S205 deferred).
T083,TEM1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,TEM1 overexpression delays flowering by repressing FT and GA biosynthesis,,,Arabidopsis thaliana,TEMPRANILLO 1 AP2/ERF FT repressor; not added to the network (LOW-priority S205 deferred).
T084,BZR1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,bzr1 bes1 multiple mutants are dwarf with compact rosette,,,Arabidopsis thaliana,BZR1 in BZR_BES composite (BZR1/BES1).
T085,KIB1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,kib1 mutants accumulate active BIN2 and show BR-insensitive dwarf phenotype,,,Arabidopsis thaliana,KIB1 BIN2 E3 ligase; not in network.
T086,BKI1,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,BKI1 overexpression blocks BR signaling and causes dwarf phenotype,,,Arabidopsis thaliana,BKI1 BRI1 kinase inhibitor; not in network.
T087,PIF4,knockout_plus_treatment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,pif4 mutants fail to elongate at 27 degrees C (pif4 blocks the warm-temperature elongation response),,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
T088,phyB,knockout_plus_treatment,,,,mutant,Plant_Height,increased,strong,,,,,,phyB mutants show constitutive shade avoidance with elongated hypocotyls even in high R:FR,,,Arabidopsis thaliana,phyB lowercase gene name renamed to PHYB in network (GENE regex compliance).
T089,BRI1,rescue_experiment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,bri1 mutants cannot be rescued by exogenous BL because perception is abolished,,,Arabidopsis thaliana,
T090,DET2,rescue_experiment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,Exogenous brassinolide restores WT phenotype in det2 mutants,,,Arabidopsis thaliana,DET2 in BR_SYN composite. [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
T091,GAI,gain_of_function_plus_treatment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,gai-1 is GA-insensitive; exogenous GA fails to rescue gai-1 dwarfism,,,Arabidopsis thaliana,GAI in DELLA composite (RGA/GAI/RGL1/RGL2).
T092,CRY1,double_knockout,,,,WT,Plant_Height,increased,moderate,,,,,,cry1 cry2 double mutants flower late in long days and show elongated hypocotyls,,,Arabidopsis thaliana,Cryptochrome 1 blue-light receptor; not in network (LOW priority).
T093,phyA,knockout,,,,WT,Plant_Height,increased,slight,,,,,,phyA mutants flower slightly later in long days,,,Arabidopsis thaliana,phyA lowercase gene name renamed to PHYA in network.
T094,FCA,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,FCA-gamma transgene overcomes FRI epistasis and causes earlier flowering,,,Arabidopsis thaliana,FCA in AUT_SYN composite (FCA/FPA/FLD/FVE/LD/FY/LDL1 autonomous pathway).
T095,CCA1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,CCA1 overexpression disrupts circadian rhythm and delays flowering,,,Arabidopsis thaliana,CCA1 morning clock component; not in network (LOW priority; distinct from Evening Complex).
T096,MAX2,knockout,,,,WT,Plant_Height,increased,slight,,,,,,max2 mutants accumulate BES1 and show altered shoot branching,,,Arabidopsis thaliana,
T097,Gibberellin,exogenous_treatment,,,,WT,Plant_Height,unchanged,moderate,,,,,,Exogenous GA3 rescues the dwarf phenotype of ga1-3 to near-WT height,,,Arabidopsis thaliana,
T098,IPT3,triple_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,ipt3 ipt5 ipt7 triple mutants show CK-deficient phenotype with reduced shoot growth,,,Arabidopsis thaliana,IPT3 in IPT composite (IPT3/5/7).
T099,CKX3,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,CKX overexpression reduces cytokinin levels and produces dwarfed plants with smaller rosettes,,,Arabidopsis thaliana,
T100,AHK2,double_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,The ahk2 ahk3 double mutants exhibited a semidwarf phenotype with reduced leaf size and reduced inflorescence stem length,,,Arabidopsis thaliana,AHK2 not in network; mapped to AHK3 (representative CK receptor in AHK2/3/4 family).
T101,AHK2,triple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,the ahk2 ahk3 ahk4 triple mutant showed markedly inhibited growth and development in various tissues,,,Arabidopsis thaliana,AHK2 not in network; mapped to AHK3 (representative CK receptor in AHK2/3/4 family).
T102,ARR1,triple_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,"Multiple type-B ARR mutants affect cytokinin responses including inhibition of root elongation, lateral root formation, and hypocotyl elongation",,,Arabidopsis thaliana,
T103,Cytokinin,exogenous_treatment,,,,WT,Plant_Height,decreased,slight,,,,,,High exogenous cytokinin inhibits primary stem elongation and hypocotyl growth,,,Arabidopsis thaliana,
T104,CTR1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,ctr1 mutants exhibit constitutive ethylene response with compact rosette and short stem in light,,,Arabidopsis thaliana,
T105,EIN2,knockout,,,,WT,Plant_Height,increased,slight,,,,,,ein2 mutants are ethylene-insensitive with slightly longer stems under normal conditions,,,Arabidopsis thaliana,
T106,EIN3,knockout,,,,WT,Plant_Height,increased,slight,,,,,,ein3 mutants are ethylene-insensitive,,,Arabidopsis thaliana,
T107,ETR1,gain_of_function,,,,WT,Plant_Height,increased,slight,,,,,,etr1 mutants are ethylene-insensitive with marginally increased elongation,,,Arabidopsis thaliana, [iter-3 refinement: re-encoded as gain_of_function to match etr1-1 dominant mutant biology (Chang 1993). Constitutively-active receptor phenocopies ethylene insensitivity.]
T108,Ethylene,exogenous_treatment,,,,WT,Plant_Height,decreased,strong,,,,,,ACC or ethylene gas treatment causes triple response in the dark and reduces stem elongation in light,,,Arabidopsis thaliana,
T109,EBF1,double_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,ebf1 ebf2 double mutants accumulate EIN3 and show constitutive ethylene phenotype with severe dwarfism,,,Arabidopsis thaliana,EBF1 EIN3-degrading F-box; not in network.
T110,MAX1,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,max1 mutants are SL-deficient with increased branching and shorter main stem,,,Arabidopsis thaliana,MAX1 in SL_SYN composite (D27/MAX1/MAX3/MAX4).
T111,MAX3,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,max3-9 shows SL-deficient bushy phenotype with more branches and reduced main stem height,,,Arabidopsis thaliana,MAX3 in SL_SYN composite.
T112,MAX4,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,max4 SL-deficient mutants show increased branching and reduced main stem elongation,,,Arabidopsis thaliana,MAX4 in SL_SYN composite.
T113,D14,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,d14-1 mutant cannot perceive SL and shows increased branching with shorter main stem,,,Arabidopsis thaliana,
T114,SMXL6,triple_knockout,,,,WT,Plant_Height,increased,slight,,,,,,The smxl6 smxl7 smxl8 triple mutant completely restored max3-9 and displayed a significant decrease in secondary cauline branch number,,,Arabidopsis thaliana,SMXL6_7_8 composite not in the height network; documented as literature_gap S201.
T115,Strigolactone,exogenous_treatment,,,,WT,Plant_Height,increased,slight,,,,,,GR24 treatment rescues max3/max4 branching phenotype and restores main stem dominance,,,Arabidopsis thaliana,
T116,ABA,exogenous_treatment,,,,WT,Plant_Height,decreased,moderate,,,,,,ABA application inhibits plant growth including stem elongation,,,Arabidopsis thaliana,
T117,ABI5,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,ABI5 overexpression reduces seedling growth including hypocotyl and stem elongation,,,Arabidopsis thaliana,
T118,ABI1,gain_of_function,,,,WT,Plant_Height,increased,slight,,,,,,abi1-1 dominant mutant is ABA-insensitive with reduced ABA growth inhibition,,,Arabidopsis thaliana,
T119,PYL,quadruple_knockout,,,,WT,Plant_Height,increased,slight,,,,,,pyr1 pyl1 pyl2 pyl4 quadruple mutants are ABA-insensitive in stomatal closure and growth inhibition,,,Arabidopsis thaliana,
T120,ELF3,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,elf3 mutants have elongated hypocotyls due to derepression of PIF4 and PIF5,,,Arabidopsis thaliana,ELF3 in Evening Complex composite (ELF3/ELF4/LUX).
T121,ELF4,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,elf4 mutants have elongated hypocotyls,,,Arabidopsis thaliana,ELF4 in EC composite.
