test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T027,GA3ox1,double_knockout,,,,,,decreased,strong,,,,,,the double homozygous mutant ga3ox1 ga3ox2 fail to germinate in the dark,,,Arabidopsis thaliana,
T028,GA2ox,overexpression,,,,,,decreased,strong,,,,,,GA2ox overexpression lines show late flowering and dwarf phenotypes,,,Arabidopsis thaliana,
T029,GID1A,triple_knockout,,,,,,decreased,strong,,,,,,"The triple mutant gid1a gid1b gid1c in Arabidopsis is a non-germinating extreme dwarf, whose phenotype is even more severe than the GA-deficient ga1-3 mutant",,,Arabidopsis thaliana,
T030,GAI,gain_of_function,,,,,,decreased,strong,,,,,,gai-1 semidominant mutation causes severe GA-insensitive dwarf phenotype with short stem,,,Arabidopsis thaliana,
T031,RGA,knockout,,,,,,increased,slight,,,,,,rga loss-of-function rescues stem elongation of ga1-3; single rga mutant in WT background has slightly taller bolt,,,Arabidopsis thaliana,
T032,RGA,double_knockout,,,,,,increased,moderate,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation,,,Arabidopsis thaliana,
T033,CPS,knockout_plus_treatment,,,,,,unchanged,moderate,,,,,,Exogenous GA3 application to ga1-3 mutants rescues stem elongation and floral initiation,,,Arabidopsis thaliana,
T034,DELLA,quintuple_knockout,,,,,,increased,strong,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation; the quintuple della mutant is constitutively GA-responsive,,,Arabidopsis thaliana,
T035,Gibberellin,exogenous_treatment,,,,,,increased,moderate,,,,,,Exogenous GA3 promotes stem elongation in WT plants,,,Arabidopsis thaliana,
T036,SPY,knockout,,,,,,increased,moderate,,,,,,Loss-of-function spy mutations partially rescue all defects resulting from GA deficiency,,,Arabidopsis thaliana,
T037,SLY1,knockout,,,,,,decreased,strong,,,,,,sly1 mutant accumulates DELLA proteins and shows dwarfism,,,Arabidopsis thaliana,
T038,BRI1,knockout,,,,,,decreased,strong,,,,,,"bri1 mutants show compact rosette, short petioles, short inflorescences",,,Arabidopsis thaliana,
T039,BIN2,gain_of_function,,,,,,decreased,strong,,,,,,"bin2-1 dominant gain-of-function is dwarf with compact rosette, phenocopying bri1 loss-of-function",,,Arabidopsis thaliana,
T040,BIN2,knockout,,,,,,increased,slight,,,,,,bin2 loss-of-function mutants or triple bin2 bil1 bil2 mutants show elongated hypocotyls and enhanced BR responses,,,Arabidopsis thaliana,
T041,BZR1,gain_of_function,,,,,,increased,moderate,,,,,,bzr1-1D gain-of-function mutation causes constitutive BR response and taller plants,,,Arabidopsis thaliana,
T042,BES1,gain_of_function,,,,,,increased,moderate,,,,,,bes1-D is a dominant gain-of-function mutation causing constitutive BR response with elongated stems,,,Arabidopsis thaliana,
T043,DWF4,knockout,,,,,,decreased,strong,,,,,,dwf4 is a BR biosynthetic mutant blocked in cell elongation; compact rosette and short stem,,,Arabidopsis thaliana,
T044,DWF4,overexpression,,,,,,increased,moderate,,,,,,Overexpression of DWF4 was noted to increase inflorescence height,,,Arabidopsis thaliana,
T045,DET2,knockout,,,,,,decreased,strong,,,,,,"det2 mutants show dwarfism, short hypocotyl, and de-etiolated phenotype; rescued by brassinolide",,,Arabidopsis thaliana,
T046,CPD,knockout,,,,,,decreased,strong,,,,,,cpd mutant is BR-deficient dwarf with compact rosette and short stem,,,Arabidopsis thaliana,
T047,Brassinosteroid,exogenous_treatment,,,,,,increased,moderate,,,,,,Exogenous brassinolide (BL) promotes cell elongation and increases stem height in wild-type Arabidopsis,,,Arabidopsis thaliana,
T048,Brassinosteroid,inhibitor_PBZ,,,,,,decreased,moderate,,,,,,Brassinazole (BRZ) inhibits BR biosynthesis and phenocopies BR-deficient dwarf mutants,,,Arabidopsis thaliana,
T049,PIF4,knockout,,,,,,decreased,slight,,,,,,pif4 mutants fail to elongate hypocotyls at warm temperature,,,Arabidopsis thaliana,
T050,PIF4,double_knockout,,,,,,decreased,moderate,,,,,,pif4 pif5 double mutants have reduced hypocotyl growth responses to low R:FR,,,Arabidopsis thaliana,
T051,PIF3,quadruple_knockout,,,,,,decreased,strong,,,,,,pif1 pif3 pif4 pif5 (pifq) quadruple mutants have short hypocotyls and constitutive photomorphogenic phenotype in darkness,,,Arabidopsis thaliana,
T052,PIF4,overexpression,,,,,,increased,moderate,,,,,,35S::PIF4 plants have elongated hypocotyls and partially rescue ga1 and gai-1 dwarf phenotypes,,,Arabidopsis thaliana,
T053,phyB,knockout,,,,,,increased,moderate,,,,,,"phyB mutants have elongated hypocotyls, petioles, and inflorescence stems",,,Arabidopsis thaliana,
T054,CO,knockout,,,,,,increased,moderate,,,,,,co mutants flower late in long days with more rosette leaves and larger rosette,,,Arabidopsis thaliana,
T055,CO,overexpression,,,,,,decreased,moderate,,,,,,35S::CO causes early flowering with few rosette leaves,,,Arabidopsis thaliana,
T056,GI,knockout,,,,,,increased,moderate,,,,,,gi mutants flower late in long days,,,Arabidopsis thaliana,
T057,FKF1,knockout,,,,,,increased,moderate,,,,,,fkf1 mutants flower late in long days due to failure to degrade CDF repressors,,,Arabidopsis thaliana,
T058,ZTL,knockout,,,,,,decreased,slight,,,,,,ztl loss-of-function stabilizes CO and slightly accelerates flowering,,,Arabidopsis thaliana,
T059,CDF1,overexpression,,,,,,increased,moderate,,,,,,CDF1 overexpression represses CO and delays flowering,,,Arabidopsis thaliana,
T060,FT,knockout,,,,,,increased,strong,,,,,,ft-1 mutants flower late in long days with additional rosette leaves,,,Arabidopsis thaliana,
T061,FT,overexpression,,,,,,decreased,strong,,,,,,35S::FT causes extreme early flowering with very few leaves,,,Arabidopsis thaliana,
T062,FD,knockout,,,,,,increased,moderate,,,,,,fd mutants flower late and cannot respond to FT,,,Arabidopsis thaliana,
T063,SOC1,knockout,,,,,,increased,moderate,,,,,,soc1 mutants flower late with more rosette leaves,,,Arabidopsis thaliana,
T064,LFY,knockout,,,,,,increased,slight,,,,,,lfy mutants show delayed flowering and produce shoots instead of flowers at early positions,,,Arabidopsis thaliana,
T065,LFY,overexpression,,,,,,decreased,moderate,,,,,,35S::LFY plants flower early with dramatically reduced biomass,,,Arabidopsis thaliana,
T066,AP1,knockout,,,,,,increased,slight,,,,,,ap1 mutants show delayed floral commitment and additional lateral shoots,,,Arabidopsis thaliana,
T067,SVP,knockout,,,,,,decreased,moderate,,,,,,svp-41 mutants flower early with reduced leaf number,,,Arabidopsis thaliana,
T068,FLM,knockout,,,,,,decreased,moderate,,,,,,flm mutants flower early,,,Arabidopsis thaliana,
T069,FRI,overexpression,,,,,,increased,strong,,,,,,FRI-containing lines flower very late with very high FLC levels and large rosettes,,,Arabidopsis thaliana,
T070,FLC,knockout,,,,,,decreased,moderate,,,,,,flc null mutants flower early with few rosette leaves,,,Arabidopsis thaliana,
T071,VIN3,knockout,,,,,,increased,strong,,,,,,vin3 mutants fail to down-regulate FLC after vernalization and remain late-flowering even after cold,,,Arabidopsis thaliana,
T072,VRN2,knockout,,,,,,increased,moderate,,,,,,vrn2 mutants fail to maintain FLC silencing after vernalization and reactivate FLC,,,Arabidopsis thaliana,
T073,Vernalization,environmental,,,,,,decreased,strong,,,,,,Vernalization (prolonged cold) silences FLC and enables flowering in FRI FLC late-flowering accessions,,,Arabidopsis thaliana,
T074,Temperature,environmental,,,,,,increased,moderate,,,,,,Plants grown at 27 degrees C have elongated hypocotyls and petioles compared to 22 degrees C,,,Arabidopsis thaliana,
T075,ARP6,knockout_arp6,,,,,,increased,moderate,,,,,,arp6 mutants phenocopy plants grown at high ambient temperature with elongated hypocotyls,,,Arabidopsis thaliana,
T076,YUC8,overexpression,,,,,,increased,moderate,,,,,,YUC8 overexpression increases free IAA levels and causes hypocotyl and stem elongation,,,Arabidopsis thaliana,
T077,ARF6,triple_knockout,,,,,,decreased,strong,,,,,,arf6 arf7 arf8 triple mutant fails to respond to low R:FR treatment and has reduced elongation,,,Arabidopsis thaliana,
T078,Auxin,exogenous_treatment,,,,,,increased,slight,,,,,,Auxin treatment promotes hypocotyl and stem elongation by activating cell wall modification,,,Arabidopsis thaliana,
T079,HY5,knockout,,,,,,increased,moderate,,,,,,hy5 mutants have elongated hypocotyls due to de-repression of growth genes,,,Arabidopsis thaliana,
T080,COP1,knockout,,,,,,decreased,strong,,,,,,cop1 mutants show constitutive photomorphogenesis with very short hypocotyls,,,Arabidopsis thaliana,
T081,TPS1,knockout,,,,,,increased,strong,,,,,,Conditional tps1 mutants (induced by dexamethasone) show extreme delay in flowering and accumulate vegetative biomass,,,Arabidopsis thaliana,
T082,TEM1,double_knockout,,,,,,decreased,moderate,,,,,,tem1 tem2 double mutants flower very early with de-repressed FT and GA3ox,,,Arabidopsis thaliana,
T083,TEM1,overexpression,,,,,,increased,moderate,,,,,,TEM1 overexpression delays flowering by repressing FT and GA biosynthesis,,,Arabidopsis thaliana,
T084,BZR1,knockout,,,,,,decreased,moderate,,,,,,bzr1 bes1 multiple mutants are dwarf with compact rosette,,,Arabidopsis thaliana,
T085,KIB1,knockout,,,,,,decreased,moderate,,,,,,kib1 mutants accumulate active BIN2 and show BR-insensitive dwarf phenotype,,,Arabidopsis thaliana,
T086,BKI1,overexpression,,,,,,decreased,moderate,,,,,,BKI1 overexpression blocks BR signaling and causes dwarf phenotype,,,Arabidopsis thaliana,
T087,PIF4,knockout_plus_treatment,,,,,,unchanged,moderate,,,,,,pif4 mutants fail to elongate at 27 degrees C (pif4 blocks the warm-temperature elongation response),,,Arabidopsis thaliana,
T088,phyB,knockout_plus_treatment,,,,,,increased,strong,,,,,,phyB mutants show constitutive shade avoidance with elongated hypocotyls even in high R:FR,,,Arabidopsis thaliana,
T089,BRI1,rescue_experiment,,,,,,unchanged,moderate,,,,,,bri1 mutants cannot be rescued by exogenous BL because perception is abolished,,,Arabidopsis thaliana,
T090,DET2,rescue_experiment,,,,,,unchanged,moderate,,,,,,Exogenous brassinolide restores WT phenotype in det2 mutants,,,Arabidopsis thaliana,
T091,GAI,gain_of_function_plus_treatment,,,,,,unchanged,moderate,,,,,,gai-1 is GA-insensitive; exogenous GA fails to rescue gai-1 dwarfism,,,Arabidopsis thaliana,
T092,CRY1,double_knockout,,,,,,increased,moderate,,,,,,cry1 cry2 double mutants flower late in long days and show elongated hypocotyls,,,Arabidopsis thaliana,
T093,phyA,knockout,,,,,,increased,slight,,,,,,phyA mutants flower slightly later in long days,,,Arabidopsis thaliana,
T094,FCA,overexpression,,,,,,decreased,moderate,,,,,,FCA-gamma transgene overcomes FRI epistasis and causes earlier flowering,,,Arabidopsis thaliana,
T095,CCA1,overexpression,,,,,,increased,moderate,,,,,,CCA1 overexpression disrupts circadian rhythm and delays flowering,,,Arabidopsis thaliana,
T096,MAX2,knockout,,,,,,increased,slight,,,,,,max2 mutants accumulate BES1 and show altered shoot branching,,,Arabidopsis thaliana,
T097,Gibberellin,exogenous_treatment,,,,,,unchanged,moderate,,,,,,Exogenous GA3 rescues the dwarf phenotype of ga1-3 to near-WT height,,,Arabidopsis thaliana,
T098,IPT3,triple_knockout,,,,,,decreased,moderate,,,,,,ipt3 ipt5 ipt7 triple mutants show CK-deficient phenotype with reduced shoot growth,,,Arabidopsis thaliana,
T099,CKX3,overexpression,,,,,,decreased,moderate,,,,,,CKX overexpression reduces cytokinin levels and produces dwarfed plants with smaller rosettes,,,Arabidopsis thaliana,
T100,AHK2,double_knockout,,,,,,decreased,moderate,,,,,,The ahk2 ahk3 double mutants exhibited a semidwarf phenotype with reduced leaf size and reduced inflorescence stem length,,,Arabidopsis thaliana,
T101,AHK2,triple_knockout,,,,,,decreased,strong,,,,,,the ahk2 ahk3 ahk4 triple mutant showed markedly inhibited growth and development in various tissues,,,Arabidopsis thaliana,
T102,ARR1,triple_knockout,,,,,,decreased,moderate,,,,,,"Multiple type-B ARR mutants affect cytokinin responses including inhibition of root elongation, lateral root formation, and hypocotyl elongation",,,Arabidopsis thaliana,
T103,Cytokinin,exogenous_treatment,,,,,,decreased,slight,,,,,,High exogenous cytokinin inhibits primary stem elongation and hypocotyl growth,,,Arabidopsis thaliana,
T104,CTR1,knockout,,,,,,decreased,strong,,,,,,ctr1 mutants exhibit constitutive ethylene response with compact rosette and short stem in light,,,Arabidopsis thaliana,
T105,EIN2,knockout,,,,,,increased,slight,,,,,,ein2 mutants are ethylene-insensitive with slightly longer stems under normal conditions,,,Arabidopsis thaliana,
T106,EIN3,knockout,,,,,,increased,slight,,,,,,ein3 mutants are ethylene-insensitive,,,Arabidopsis thaliana,
T107,ETR1,knockout,,,,,,increased,slight,,,,,,etr1 mutants are ethylene-insensitive with marginally increased elongation,,,Arabidopsis thaliana,
T108,Ethylene,exogenous_treatment,,,,,,decreased,strong,,,,,,ACC or ethylene gas treatment causes triple response in the dark and reduces stem elongation in light,,,Arabidopsis thaliana,
T109,EBF1,double_knockout,,,,,,decreased,strong,,,,,,ebf1 ebf2 double mutants accumulate EIN3 and show constitutive ethylene phenotype with severe dwarfism,,,Arabidopsis thaliana,
T110,MAX1,knockout,,,,,,decreased,slight,,,,,,max1 mutants are SL-deficient with increased branching and shorter main stem,,,Arabidopsis thaliana,
T111,MAX3,knockout,,,,,,decreased,slight,,,,,,max3-9 shows SL-deficient bushy phenotype with more branches and reduced main stem height,,,Arabidopsis thaliana,
T112,MAX4,knockout,,,,,,decreased,slight,,,,,,max4 SL-deficient mutants show increased branching and reduced main stem elongation,,,Arabidopsis thaliana,
T113,D14,knockout,,,,,,decreased,slight,,,,,,d14-1 mutant cannot perceive SL and shows increased branching with shorter main stem,,,Arabidopsis thaliana,
T114,SMXL6,triple_knockout,,,,,,increased,slight,,,,,,The smxl6 smxl7 smxl8 triple mutant completely restored max3-9 and displayed a significant decrease in secondary cauline branch number,,,Arabidopsis thaliana,
T115,Strigolactone,exogenous_treatment,,,,,,increased,slight,,,,,,GR24 treatment rescues max3/max4 branching phenotype and restores main stem dominance,,,Arabidopsis thaliana,
T116,ABA,exogenous_treatment,,,,,,decreased,moderate,,,,,,ABA application inhibits plant growth including stem elongation,,,Arabidopsis thaliana,
T117,ABI5,overexpression,,,,,,decreased,moderate,,,,,,ABI5 overexpression reduces seedling growth including hypocotyl and stem elongation,,,Arabidopsis thaliana,
T118,ABI1,gain_of_function,,,,,,increased,slight,,,,,,abi1-1 dominant mutant is ABA-insensitive with reduced ABA growth inhibition,,,Arabidopsis thaliana,
T119,PYL,quadruple_knockout,,,,,,increased,slight,,,,,,pyr1 pyl1 pyl2 pyl4 quadruple mutants are ABA-insensitive in stomatal closure and growth inhibition,,,Arabidopsis thaliana,
T120,ELF3,knockout,,,,,,increased,moderate,,,,,,elf3 mutants have elongated hypocotyls due to derepression of PIF4 and PIF5,,,Arabidopsis thaliana,
T121,ELF4,knockout,,,,,,increased,moderate,,,,,,elf4 mutants have elongated hypocotyls,,,Arabidopsis thaliana,
T122,LUX,knockout,,,,,,increased,moderate,,,,,,lux mutants are early flowering with elongated hypocotyls,,,Arabidopsis thaliana,
T123,BP,knockout,,,,,,decreased,moderate,,,,,,bp mutants display compact inflorescence with short pedicels and internodes,,,Arabidopsis thaliana,
T124,STM,knockout,,,,,,decreased,strong,,,,,,stm loss-of-function mutants fail to maintain shoot apical meristem and cannot form normal shoots,,,Arabidopsis thaliana,
T125,HFR1,knockout,,,,,,increased,moderate,,,,,,hypocotyl elongation of hfr1 mutants is more significantly promoted by low R:FR,,,Arabidopsis thaliana,
T126,HFR1,overexpression,,,,,,decreased,moderate,,,,,,transgenic seedlings overexpressing HFR1 display suppressed hypocotyl elongation,,,Arabidopsis thaliana,
T127,PAR1,overexpression,,,,,,decreased,slight,,,,,,Overexpression of PAR1 or PAR2 reduces the hypocotyl-growth response to low R:FR,,,Arabidopsis thaliana,
T128,PIN1,knockout,,,,,,decreased,strong,,,,,,the pin1 mutant in Arabidopsis is characterized by a stem nearly devoid of organs; pin1 mutants showed reduced PAT,,,Arabidopsis thaliana,
T129,PIN3,knockout,,,,,,unchanged,slight,,,,,,pin3 single mutants have normal main stem but altered tropisms,,,Arabidopsis thaliana,
T130,Auxin_Transport,chemical_treatment,,,,,,decreased,strong,,,,,,The morphological phenotype of pin1 could be phenocopied by treatment with PAT inhibitors,,,Arabidopsis thaliana,
