test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T025,Abphyl2_dominant,gain_of_function,,,,,,increased,moderate,,,,,,Abphyl2 dominant meristem width 185 vs 96 Î¼m wild-type - 2-fold enlarged,,,Zea mays,
T026,Bif3,gain_of_function,,,,,,decreased,strong,,,,,,Bif3 dominant ZmWUS1 duplication produces ball-shaped ears with highly disorganized meristems,,,Zea mays,
T027,kn1,knockout,,,,,,decreased,strong,,,,,,kn1 loss-of-function plants occasionally lack shoots; null allele produces a small cob with poor kernel yield,,,Zea mays,
T028,Kn1_N,gain_of_function,,,,,,increased,slight,,,,,,Kn1-N ectopic expression induces cell proliferation; VT2 up-regulated in Kn1-N,,,Zea mays,
T029,ra1,knockout,,,,,,decreased,strong,,,,,,"The ear is usually unbranched, is highly branched in ra1 mutants, resulting in reduced fertility",,,Zea mays,
T030,ra2,knockout,,,,,,decreased,strong,,,,,,ra2 loss-of-function gives abnormal branching in ears,,,Zea mays,
T031,ra3,knockout,,,,,,decreased,strong,,,,,,"in ra3 plants the inflorescence branching pattern is disturbed, with ears producing abnormally shaped long branches at their bases",,,Zea mays,
T032,rel2,knockout,,,,,,increased,moderate,,,,,,rel2 ears showed increased kernel rows with ~16% enlarged IM,,,Zea mays,
T033,rel2;ra1,double_knockout,,,,,,decreased,strong,,,,,,rel2;ra1-RS double mutants had highly branched ears,,,Zea mays,
T034,rel2;ra2,double_knockout,,,,,,decreased,strong,,,,,,rel2;ra2 double mutant shows enhanced ear branching relative to single mutants,,,Zea mays,
T035,rel2;ra1;ra2,triple_knockout,,,,,,decreased,strong,,,,,,"massive proliferation of branches with primary, secondary, and tertiary indeterminate structures",,,Zea mays,
T036,ids1,knockout,,,,,,decreased,moderate,,,,,,ids1 mutant spikelets become indeterminate producing 3-10 florets; distichous initiation,,,Zea mays,
T037,sid1,knockout,,,,,,decreased,moderate,,,,,,sid1 single mutants show spikelet meristem defects,,,Zea mays,
T038,ids1;sid1,double_knockout,,,,,,decreased,strong,,,,,,Double mutant initiated a maximum of four rows vs seven to eight rows in wild-type female inflorescences,,,Zea mays,
T039,Ts6,gain_of_function,,,,,,increased,strong,,,,,,Increased expression of ids1/Ts6 enhanced kernel row numbers,,,Zea mays,
T040,ts4,knockout,,,,,,increased,moderate,,,,,,ts4 mutant feminized florets and increased spikelet branching with extra florets,,,Zea mays,
T041,KRN2_CRISPR,knockout_CRISPR,,,,,,increased,moderate,,,,,,Knockout of KRN2 in maize increased grain yield by ~10%,,,Zea mays,
T042,KRN4_absence_allele,loss_of_function,,,,,,increased,moderate,,,,,,H21NX531 absence allele displayed higher KRN (more than 13 rows) vs H21 (11.8 rows),,,Zea mays,
T043,ub3,knockout,,,,,,decreased,moderate,,,,,,ub3 single mutant reduces tassel branches,,,Zea mays,
T044,ub2,knockout,,,,,,decreased,slight,,,,,,ub2 single mutant modest reduction in tassel branch number,,,Zea mays,
T045,ub2;ub3,double_knockout,,,,,,increased,strong,,,,,,ub2;ub3 double mutants show doubled ear kernel row numbers,,,Zea mays,
T046,ub2;ub3;tsh4,triple_knockout,,,,,,increased,strong,,,,,,triple mutants completely lacked tassel branches; widespread derepression,,,Zea mays,
T047,tb1,knockout,,,,,,decreased,strong,,,,,,tb1 mutants revert to highly branched ancestral state with axillary branches replacing ears,,,Zea mays,
T048,tru1,knockout,,,,,,decreased,strong,,,,,,tru1 mutation causes phenotypes similar to tb1; long axillary branches replace ear primordia,,,Zea mays,
T049,gt1,knockout,,,,,,unchanged,,,,,,,gt1 has increased tillers but does not directly modify KRN in main ear,,,Zea mays,
T050,vt2,knockout,,,,,,decreased,strong,,,,,,vt2 tassels lack branches and spikelets entirely; ears show severe kernel reduction,,,Zea mays,
T051,spi1,knockout,,,,,,decreased,strong,,,,,,"spi1 ears are small, with fewer kernels",,,Zea mays,
T052,spi1;vt2,double_knockout,,,,,,decreased,strong,,,,,,spi1;vt2 doubles slightly more severe than vt2 alone,,,Zea mays,
T053,Bif1_het,heterozygous,,,,,,decreased,strong,,,,,,Tassels with reduced branches and spikelets; ears shortened with disorganized kernel rows,,,Zea mays,
T054,Bif4_het,heterozygous,,,,,,decreased,strong,,,,,,bif4 heterozygous similar defects to bif1,,,Zea mays,
T055,Bif1;Bif4,double_mutant,,,,,,decreased,strong,,,,,,Pin-like inflorescences in which organogenesis was often completely impaired,,,Zea mays,
T056,bif2,knockout,,,,,,decreased,strong,,,,,,bif2 mutants show fewer branches and spikelets,,,Zea mays,
T057,ba1,knockout,,,,,,decreased,strong,,,,,,"ba1 mutants completely lack all axillary meristems, resulting in a sterile plant",,,Zea mays,
T058,WT_plus_NPA,chemical_treatment,,,,,,decreased,strong,,,,,,NPA treatment completely abolished ability of IM to form any axillary meristem,,,Zea mays,
T059,WT_plus_IAA,chemical_treatment,,,,,,increased,slight,,,,,,Exogenous auxin treatment promotes lateral primordia initiation,,,Zea mays,
T060,WT_plus_NAA,chemical_treatment,,,,,,increased,slight,,,,,,Synthetic auxins like NAA promote axillary meristem initiation,,,Zea mays,
T061,WT_plus_TIBA,chemical_treatment,,,,,,decreased,strong,,,,,,Polar auxin transport inhibitors TIBA/NPA abolish AM formation,,,Zea mays,
T062,WT_plus_kinetin,chemical_treatment,,,,,,increased,slight,,,,,,Exogenous CK treatment to ear primordia increases meristem size,,,Zea mays,
T063,WT_plus_BA,chemical_treatment,,,,,,increased,slight,,,,,,Benzyladenine treatment to maize meristems enlarges them,,,Zea mays,
T064,KNR6_OE,overexpression,,,,,,increased,moderate,,,,,,KNR6 OE increases KNR by 2.5 per row; ear length by 1.1 cm,,,Zea mays,
T065,KNR6_RNAi,knockdown,,,,,,decreased,moderate,,,,,,RNAi lines shorter ears by 1.35 cm; fewer kernels per row by 2.85,,,Zea mays,
T066,AGAP_CRISPR,knockout_CRISPR,,,,,,decreased,moderate,,,,,,AGAP CRISPR produced shorter IM by 76 Î¼m and fewer kernels per row by 4.75,,,Zea mays,
T067,KRN5b_KO,knockout,,,,,,decreased,moderate,,,,,,KRN5b KO causes disordered kernel rows and decrease in number of kernels,,,Zea mays,
T068,KRN5b_highExpr,gain_of_function,,,,,,increased,moderate,,,,,,Higher-expression allele increased ear weight 10-12% via increasing KRN,,,Zea mays,
T069,ZmTCP30,knockout,,,,,,decreased,moderate,,,,,,Zmtcp30 mutant showed decreased tassel branches and reduced grain number,,,Zea mays,
T070,drl1,knockout,,,,,,decreased,moderate,,,,,,drl1 ears are sterile with unfused carpels,,,Zea mays,
T071,fea4_plus_ZmCLE7,rescue_experiment,,,,,,increased,strong,,,,,,fea4 parallel to CLV; fea4 mutant meristem enlargement is additive with CLE pathway loss,,,Zea mays,
T072,fea4;abph2,double_knockout,,,,,,increased,strong,,,,,,Abph2 fea4 double mutants showed additive meristem size defects (255 vs 173 um in Abph2 alone),,,Zea mays,
T073,ba2,knockout,,,,,,decreased,strong,,,,,,ba2 mutant fails to produce ears and has fewer branches and spikelets in the tassel,,,Zea mays,
T074,Zmer1,knockout,,,,,,increased,moderate,,,,,,"Zmer1 mutants have compact architecture, enlarged inflorescence meristems (IMs), and increased kernel row numbers (KRNs)",,,Zea mays,
T075,ZmEPFL_quintuple,knockout_CRISPR,,,,,,increased,strong,,,,,,CRISPR/Cas9 editing generated different distinct frameshift alleles in five EPFL genes. Statistical analysis shows that the kernel row number is significantly increased in the quintuple mutants,,,Zea mays,
T076,UB3_OE,overexpression,,,,,,decreased,moderate,,,,,,overexpression of exogenous UB3 dramatically suppressed tillering and panicle branching as a result of a greater decrease in the amount of active cytokinin,,,Zea mays,
T077,Zmer1;Zmer2,double_knockout,,,,,,increased,strong,,,,,,"ZmER receptors act redundantly, with ZmER1 playing a primary role; mutants enlarge inflorescence meristems and increase kernel row numbers",,,Zea mays,
