test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
P015,PUCHI,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'puchi KO increases prebranch site density with clustering', 'evidence_sentence': 'puchi mutants display increased prebranch site densities and clustering of LRPs', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P016,ACR4,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'acr4 KO increases ectopic LR primordia', 'evidence_sentence': 'significant increase in LR primordium density in acr4 mutants', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P017,PIN3,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'pin3 KO reduces LR initiation', 'evidence_sentence': 'PIN3 KO doubled FC-to-LRI time, reduced LRPs', 'source': {'doi': '10.1038/emboj.2012.303', 'title': 'Auxin reflux between endodermis and pericycle', 'year': 2013, 'journal': 'EMBO J', 'verification': 'full_text_read', 'full_text_read': True}}"
P018,AUX1,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'aux1 KO reduces LR formation', 'evidence_sentence': 'aux1 showed reduced LR formation; aberrant LR initiation', 'source': {'doi': '10.1093/plcell/koab173', 'title': 'Auxin-Regulated LR Organogenesis', 'year': 2021, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P019,LAX3,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'lax3 KO delays LR emergence', 'evidence_sentence': 'lax3 has impaired LR emergence', 'source': {'doi': '10.1093/plcell/koab173', 'title': 'Auxin-Regulated LR Organogenesis', 'year': 2021, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P022,CKX,overexpression,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': '35S:CKX1 OE increases LR density by 56%', 'evidence_sentence': 'CKX1 overexpression increased LR density by 56%', 'source': {'doi': '10.1093/jxb/ert291', 'title': 'LR formation regulated by CK metabolism and signalling', 'year': 2013, 'journal': 'J Exp Bot', 'verification': 'full_text_read', 'full_text_read': True}}"
P023,AHK,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'ahk2 ahk3 double KO increases LR density', 'evidence_sentence': 'ahk2 ahk3 double mutant showed increased LR density', 'source': {'doi': '10.1093/jxb/ert291', 'title': 'LR formation regulated by CK metabolism', 'year': 2013, 'journal': 'J Exp Bot', 'verification': 'full_text_read', 'full_text_read': True}}"
P025,EIN2,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'ein2 ethylene-insensitive has more LRs', 'evidence_sentence': 'ein2 mutant showed increased LR density', 'source': {'doi': '10.1111/j.1365-313X.2008.03495.x', 'title': 'Ethylene regulates LR formation', 'year': 2008, 'journal': 'Plant Journal', 'verification': 'full_text_read', 'full_text_read': True}}"
P026,ABI4,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'abi4 KO has 125-135% more LRs', 'evidence_sentence': 'All three mutant lines had 125 to 135% more LRs than wild-type plants', 'source': {'doi': '10.1105/tpc.110.076745', 'title': 'ABI4 Mediates ABA and CK Inhibition of LR Formation', 'year': 2010, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P027,ABI4,overexpression,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'ABI4 OE has <50% of LRPs and LRs', 'evidence_sentence': 'ABI4-overexpressing plants developed <50% of the LRPs and LRs', 'source': {'doi': '10.1105/tpc.110.076745', 'title': 'ABI4 Mediates ABA and CK Inhibition', 'year': 2010, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P028,BRI1,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'bri1 KO dramatically decreases LR number', 'evidence_sentence': 'lateral root number decreased dramatically in bri1', 'source': {'doi': '10.1104/pp.103.032474', 'title': 'BRs Interact with Auxin to Promote LR', 'year': 2004, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P029,BIN2,gain_of_function,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'bin2 GOF increases LR density', 'evidence_sentence': 'bin2 gain-of-function showed increased LR density', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P030,MAX2,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'max2 KO increases lateral root density', 'evidence_sentence': 'max2 mutant has increased lateral root density', 'source': {'doi': '10.1105/tpc.15.00562', 'title': 'SMAX1-LIKE/D53 Family Members', 'year': 2015, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P032,SMXL678,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'smxl6,7,8 triple KO decreases LR density', 'evidence_sentence': 'smxl6,7,8 had lower lateral root density than wild type', 'source': {'doi': '10.1105/tpc.15.00562', 'title': 'SMAX1-LIKE/D53 Family Members', 'year': 2015, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P035,TOR,overexpression,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'TOR OE increases emerged LR density', 'evidence_sentence': 'TOR overexpression increased density of emerged LR', 'source': {'doi': '10.15252/embj.2022111273', 'title': 'TOR acts as metabolic gatekeeper', 'year': 2023, 'journal': 'EMBO J', 'verification': 'full_text_read', 'full_text_read': True}}"
P036,HY5,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'hy5 KO increases LR density', 'evidence_sentence': 'hy5 mutant showed increased LR density', 'source': {'doi': '10.1093/plcell/koac358', 'title': 'HY5 inhibits LR initiation via TPXL5', 'year': 2023, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P038,MYB93,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'myb93 KO accelerates LR outgrowth', 'evidence_sentence': 'myb93 mutant showed accelerated outgrowth', 'source': {'doi': '10.1186/s13062-024-00535-5', 'title': 'Shaping root architecture', 'year': 2024, 'journal': 'Biology Direct', 'verification': 'full_text_read', 'full_text_read': True}}"
P040,WRKY75,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'WRKY75 RNAi increases LR number', 'evidence_sentence': 'When WRKY75 expression was suppressed, lateral root number were significantly increased', 'source': {'doi': '10.1104/pp.106.093971', 'title': 'WRKY75 Is a Modulator of Pi Acquisition and Root Development', 'year': 2007, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P041,IDA,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'ida KO blocks LR emergence', 'evidence_sentence': 'significant reductions in emerged LR densities; primordia stuck', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P042,HAE_HSL2,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'hae hsl2 double KO blocks LR emergence', 'evidence_sentence': 'lower densities of emerged LRs in hae hsl2 mutant', 'source': {'doi': '10.1073/pnas.1210835110', 'title': 'IDA and HAE/HSL2 control LR emergence', 'year': 2013, 'journal': 'PNAS', 'verification': 'full_text_read', 'full_text_read': True}}"
P043,CLV1,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'clv1 KO increases LR density under low N', 'evidence_sentence': 'emerged LR density significantly increased in clv1 under low-N', 'source': {'doi': '10.1073/pnas.1319953111', 'title': 'CLE-CLAVATA1 module', 'year': 2014, 'journal': 'PNAS', 'verification': 'full_text_read', 'full_text_read': True}}"
P044,NRT2_1,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'nrt2.1 KO increases LR initiation under low NO3', 'evidence_sentence': '5.98 vs 3.12 initiations/cm (P<0.001)', 'source': {'doi': '10.1073/pnas.0504219102', 'title': 'NRT2.1 represses LR initiation', 'year': 2005, 'journal': 'PNAS', 'verification': 'full_text_read', 'full_text_read': True}}"
P045,AFB3,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'afb3 KO decreases N-responsive LR initiation', 'evidence_sentence': 'decreased density of emerging and initiating LRs in afb3', 'source': {'doi': '10.1073/pnas.0909571107', 'title': 'miR393/AFB3 controls root system architecture', 'year': 2010, 'journal': 'PNAS', 'verification': 'full_text_read', 'full_text_read': True}}"
P047,WOX5,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'wox5-1 KO reduces rooting rate', 'evidence_sentence': 'rooting rate was reduced in wox5-1', 'source': {'doi': '10.1104/pp.16.01067', 'title': 'WOX11/12 Directly Activate WOX5/7', 'year': 2016, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P048,Cytokinin,treatment,1.0,Cytokinin,1.0,1.0,0.500195,WT,1.0,0.500195,-0.9994,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'CK treatment inhibits LR initiation', 'evidence_sentence': '0.1 uM kinetin treatment causes 4-fold reduction in LR density', 'source': {'doi': '10.1105/tpc.107.055863', 'title': 'Cytokinins Act Directly on LR Founder Cells', 'year': 2007, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P049,Auxin,treatment,1.0,Auxin,1.0,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'NAA treatment increases LR density', 'evidence_sentence': '0.01 uM NAA causes 60% increase in LR density', 'source': {'doi': '10.1105/tpc.13.4.843', 'title': 'Dissecting auxin transport in LR development', 'year': 2001, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P050,Ethylene,treatment,1.0,Ethylene,1.0,1.0,0.500195,WT,1.0,0.500195,-0.9994,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'ACC treatment reduces LR density', 'evidence_sentence': '1 uM ACC decreased LR density', 'source': {'doi': '10.1111/j.1365-313X.2008.03495.x', 'title': 'Ethylene regulates LR formation', 'year': 2008, 'journal': 'Plant Journal', 'verification': 'full_text_read', 'full_text_read': True}}"
P051,ABA,treatment,1.0,ABA,1.0,1.0,0.500195,WT,1.0,0.500195,-0.9994,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'ABA treatment inhibits LR development', 'evidence_sentence': '1 uM ABA is sufficient to block the development of visible LRs', 'source': {'doi': '10.3390/plants5010012', 'title': 'ABA: Hidden Architect of Root System Structure', 'year': 2015, 'journal': 'Plants', 'verification': 'full_text_read', 'full_text_read': True}}"
P052,Brassinosteroid,treatment,1.0,Brassinosteroid,1.0,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'BR 10nM treatment promotes LR formation', 'evidence_sentence': '10 nM brassinolide induces nearly 8-fold increase in LR formation', 'source': {'doi': '10.1104/pp.103.032474', 'title': 'BRs Interact with Auxin to Promote LR', 'year': 2004, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P053,Strigolactone,treatment,1.0,Strigolactone,1.0,1.0,0.500195,WT,1.0,0.500195,-0.9994,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'GR24 treatment decreases LR density', 'evidence_sentence': 'GR24 application decreased the LR density via signaling gene MAX2', 'source': {'doi': '10.1093/pcp/pcv146', 'title': 'SL signaling in root development', 'year': 2015, 'journal': 'Plant Cell Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P054,Gibberellin,treatment,1.0,Gibberellin,1.0,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'GA application suppresses LR formation', 'evidence_sentence': 'GA application significantly decreased the number of LRs', 'source': {'doi': '10.1105/tpc.109.073239', 'title': 'GAs Regulate LR Formation in Populus', 'year': 2010, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P056,BES1,gain_of_function,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'bes1-D GOF increases LR density', 'evidence_sentence': 'LR density in bes1-D was 33-114% higher than wild-type', 'source': {'doi': '10.3389/fpls.2024.1387321', 'title': 'BZR1 and BES1 control root system architecture', 'year': 2024, 'journal': 'Front Plant Sci', 'verification': 'abstract_read', 'full_text_read': False}}"
P058,JA,treatment,1.0,JA,1.0,1.0,1.000798,WT,1.0,1.000798,0.0012,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'Low MeJA (1uM) increases LR number', 'evidence_sentence': 'MeJA at 1 uM increased the number of total LRs by 83%', 'source': {'doi': '10.1105/tpc.108.064303', 'title': 'ASA1 Is Important for JA-Mediated Regulation', 'year': 2009, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P060,RLK7,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'rlk7 KO increases prebranch site density', 'evidence_sentence': 'rlk7 mutant showed increased prebranch site density', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P061,CEP5,overexpression,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'CEP5 OE decreases total LR density', 'evidence_sentence': 'decrease in total LR density in CEP5 OE', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P062,CEPR1,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'cepr1 KO increases LR number', 'evidence_sentence': 'cepr1 mutant showed elevated LR number', 'source': {'doi': '10.1080/15592324.2022.2081397', 'title': 'Genetic regulation of LR development', 'year': 2023, 'journal': 'Plant Signal Behav', 'verification': 'full_text_read', 'full_text_read': True}}"
P063,GLV6,overexpression,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'GLV6 OE strongly reduces LR density', 'evidence_sentence': 'strong reduction in LR densities in GLV6 OE', 'source': {'doi': '10.1104/pp.19.01317', 'title': 'Peptide-Receptor Signaling Controls LR Development', 'year': 2020, 'journal': 'Plant Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P064,SPL10,overexpression,2.0,,,1.0,0.500195,WT,1.0,0.500195,-0.9994,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'SPL10 OE decreases LR branching', 'evidence_sentence': 'SPL10 OE: shorter roots, fewer lateral root branches', 'source': {'doi': '10.3389/fpls.2017.02226', 'title': 'miR156/SPL10 Modulates LR Development', 'year': 2018, 'journal': 'Front Plant Sci', 'verification': 'full_text_read', 'full_text_read': True}}"
P065,miR156,overexpression,2.0,,,1.0,1.000606,WT,1.0,1.000606,0.0009,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,4,"{'claim': 'miR156 OE increases lateral roots', 'evidence_sentence': 'miR156 OE plants showed relatively more lateral roots', 'source': {'doi': '10.3389/fpls.2017.02226', 'title': 'miR156/SPL10 Modulates LR Development', 'year': 2018, 'journal': 'Front Plant Sci', 'verification': 'full_text_read', 'full_text_read': True}}"
P066,NPA,treatment,1.0,,,1.0,1.0,WT,1.0,1.0,0.0,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,1,"{'claim': 'NPA blocks auxin transport and LR initiation', 'evidence_sentence': 'no lateral root initiation sites detectable after NPA treatment', 'source': {'doi': '10.1105/tpc.004960', 'title': 'Auxin-Mediated Cell Cycle Activation', 'year': 2002, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P067,WT_control,control,1.0,,,1.0,1.0,WT,1.0,1.0,0.0,0.05,unchanged,unchanged,True,Lateral_Root_Density,1,easy,0,True,1,"{'claim': 'Wild-type control should predict unchanged', 'evidence_sentence': 'Negative control test', 'source': {'doi': '10.1105/tpc.106.047761', 'title': 'ARF7 and ARF19 Regulate LR Formation', 'year': 2007, 'journal': 'Plant Cell', 'verification': 'full_text_read', 'full_text_read': True}}"
P068,XTH9,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'xth9 KO shows defective LR growth', 'evidence_sentence': 'xth9 exhibited defective LR growth', 'source': {'doi': '10.1371/journal.pgen.1008465', 'title': 'OBP4-XTH9 module controls LR development', 'year': 2019, 'journal': 'PLoS Genetics', 'verification': 'full_text_read', 'full_text_read': True}}"
P070,PYL8,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,decreased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'pyl8 KO is more ABA-sensitive for LR', 'evidence_sentence': 'Lateral root growth of pyl8 was more sensitive to inhibition by ABA', 'source': {'doi': '10.1126/scisignal.2005051', 'title': 'ABA Receptor PYL8 Promotes LR Growth', 'year': 2014, 'journal': 'Science Signaling', 'verification': 'full_text_read', 'full_text_read': True}}"
P071,GR24,treatment,1.0,Strigolactone,1.0,1.0,0.500195,max2_KO,1.0,0.500195,-0.9994,0.05,decreased,unchanged,False,Lateral_Root_Density,1,easy,1,True,22,"{'claim': 'GR24 has no effect in max2 background', 'evidence_sentence': 'repressed LR formation but not in max2', 'source': {'doi': '10.1093/pcp/pcv146', 'title': 'SL signaling in root development', 'year': 2015, 'journal': 'Plant Cell Physiol', 'verification': 'full_text_read', 'full_text_read': True}}"
P075,CLF,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,30,"{'claim': 'clf KO increases LR initiation via PIN derepression', 'evidence_sentence': 'clf loss-of-function increased LR initiation', 'source': {'doi': '10.1186/s13062-024-00535-5', 'title': 'Shaping root architecture', 'year': 2024, 'journal': 'Biology Direct', 'verification': 'full_text_read', 'full_text_read': True}}"
P077,SWP1,knockout,0.0,,,1.0,0.994928,WT,1.0,0.994928,-0.0073,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,9,"{'claim': 'swp1 KO increases LR density', 'evidence_sentence': 'swp1 mutants have increased lateral root density and length', 'source': {'doi': '10.3390/plants13192760', 'title': 'Roles of Histone Acetylation and Deacetylation', 'year': 2024, 'journal': 'Plants', 'verification': 'full_text_read', 'full_text_read': True}}"
