network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Lignin Sg Ratio,E034,SND1,MYB20,1,HIGH,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E035,SND1,MYB21,1,HIGH,False,1,10.1371/journal.pone.0069219
Lignin Sg Ratio,E036,SND1,NAC156,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E037,SND1,NAC157,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E038,SND1,KNAT7,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E039,SND1,CCoAOMT1,1,HIGH,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E040,MYB3,PAL1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E041,MYB3,CCoAOMT1,1,HIGH,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E042,MYB3,COMT1,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E043,MYB20,PAL1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E044,MYB20,CCoAOMT1,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E045,MYB21,4CL1,1,HIGH,False,1,10.1371/journal.pone.0069219
Lignin Sg Ratio,E046,MYB21,CCoAOMT1,1,HIGH,False,1,10.1371/journal.pone.0069219
Lignin Sg Ratio,E047,MYB152,4CL1,1,HIGH,False,1,10.1038/srep05054
Lignin Sg Ratio,E048,MYB152,HCT1,1,HIGH,False,1,10.1038/srep05054
Lignin Sg Ratio,E049,MYB152,C3H1,1,HIGH,False,1,10.1038/srep05054
Lignin Sg Ratio,E050,MYB152,CCoAOMT1,1,HIGH,False,1,10.1038/srep05054
Lignin Sg Ratio,E051,MYB152,CAD1,1,HIGH,False,1,10.1038/srep05054
Lignin Sg Ratio,E052,MYB152,CCR2,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E053,MYB152,F5H1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E054,MYB152,Lignin_SG_Ratio,1,HIGH,False,1,10.1038/srep05054
Lignin Sg Ratio,E055,MYB216,PAL1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E056,MYB216,C4H1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E057,MYB216,4CL1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E058,MYB216,C3H1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E059,MYB216,CCR2,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E060,MYB216,CAD1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E061,MYB216,COMT1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E062,MYB90,F5H1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E063,MYB90,COMT1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E064,MYB161,F5H1,1,MEDIUM,False,1,10.3390/ijms22073560
Lignin Sg Ratio,E065,MYB174,CAD1,-1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E066,MYB128,CCoAOMT1,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E067,MYB74,CCoAOMT1,1,MEDIUM,False,1,10.3390/ijms22073560
Lignin Sg Ratio,E068,MYB121,CCoAOMT1,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E069,KNAT7,PAL1,1,MEDIUM,False,1,10.3389/fpls.2021.762067
Lignin Sg Ratio,E070,KNAT7,CCR2,1,MEDIUM,False,1,10.3389/fpls.2021.762067
Lignin Sg Ratio,E071,KNAT7,Lignin_SG_Ratio,1,MEDIUM,False,1,10.3389/fpls.2021.762067
Lignin Sg Ratio,E072,MYB156,PAL1,-1,HIGH,False,1,10.1038/srep41209
Lignin Sg Ratio,E073,MYB156,C4H1,-1,MEDIUM,False,1,10.1038/srep41209
Lignin Sg Ratio,E074,MYB156,4CL1,-1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E075,MYB156,HCT1,-1,MEDIUM,False,1,10.1038/srep41209
Lignin Sg Ratio,E076,MYB156,C3H1,-1,MEDIUM,False,1,10.1038/srep41209
Lignin Sg Ratio,E077,MYB156,CCoAOMT1,-1,MEDIUM,False,1,10.1038/srep41209
Lignin Sg Ratio,E078,MYB156,F5H1,-1,MEDIUM,False,1,10.1038/srep41209
Lignin Sg Ratio,E079,MYB156,LAC3,-1,MEDIUM,False,1,10.1038/srep41209
Lignin Sg Ratio,E080,UBC34,MYB156,-1,MEDIUM,False,1,10.3390/ijms22073560
Lignin Sg Ratio,E081,MYB221,COMT1,-1,HIGH,False,1,10.1038/srep12240
Lignin Sg Ratio,E082,MYB221,CCR2,-1,HIGH,False,1,10.1038/srep12240
Lignin Sg Ratio,E083,MYB221,CCoAOMT1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E084,MYB221,C4H1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E085,MYB221,HCT1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E086,MYB221,C3H1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E087,MYB221,CAD1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E088,MYB221,PAL1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E089,MYB221,4CL1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E090,MYB221,SND1,-1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E091,MYB3,MYB221,1,MEDIUM,False,1,10.1038/srep12240
Lignin Sg Ratio,E092,LTF1,4CL1,-1,HIGH,False,1,10.1016/j.molp.2019.05.008
Lignin Sg Ratio,E093,MPK6,LTF1,-1,HIGH,False,1,10.1016/j.molp.2019.05.008
Lignin Sg Ratio,E094,Wounding,MPK6,1,MEDIUM,False,1,10.1016/j.molp.2019.05.008
Lignin Sg Ratio,E095,EPSP_TF,HAT,-1,MEDIUM,False,1,10.1105/tpc.18.00168
Lignin Sg Ratio,E096,HAT,MYB20,-1,MEDIUM,False,1,10.1105/tpc.18.00168
Lignin Sg Ratio,E097,BZIP44,CCoAOMT1,-1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E098,BZIP44,CCR2,-1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E099,NF_YA11,F5H1,1,HIGH,False,1,10.1016/j.indcrop.2024.119891
Lignin Sg Ratio,E100,NF_YA11,Lignin_SG_Ratio,1,HIGH,False,1,10.1016/j.indcrop.2024.119891
Lignin Sg Ratio,E101,WBLH2,HCT1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E102,WBLH1,CSE1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E103,WBLH2,F5H1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E104,WRKY19,C4H1,-1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E105,miR397a,LAC3,-1,HIGH,False,1,10.1073/pnas.1308936110
Lignin Sg Ratio,E106,miR166,CCoAOMT1,-1,LOW,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E107,snd1_A2_IR,SND1,-1,HIGH,False,1,10.1073/pnas.1212977109
Lignin Sg Ratio,E108,vnd6_C1_IR,VND6,-1,HIGH,False,1,10.1073/pnas.1714422114
Lignin Sg Ratio,E109,VND6,CCoAOMT1,1,MEDIUM,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E110,Lignin_SG_Ratio,Wood_Decay_Resistance,1,HIGH,False,1,10.1128/AEM.03182-12
Lignin Sg Ratio,E111,Cinnamate,p_Coumarate,1,HIGH,False,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,E112,p_Coumarate,p_Coumaroyl_CoA,1,HIGH,False,1,10.1104/pp.110.159269
Lignin Sg Ratio,E113,p_Coumaroyl_CoA,p_Coumaroyl_Shikimate,1,HIGH,False,1,10.7717/peerj.10741
Lignin Sg Ratio,E114,p_Coumaroyl_Shikimate,Caffeoyl_Shikimate,1,HIGH,False,1,10.1073/pnas.0706537105
Lignin Sg Ratio,E115,Caffeoyl_CoA,Feruloyl_CoA,1,HIGH,False,1,10.1104/pp.124.2.563
Lignin Sg Ratio,E116,Feruloyl_CoA,Coniferaldehyde,1,HIGH,False,1,10.1105/tpc.107.054148
Lignin Sg Ratio,E117,Coniferaldehyde,Coniferyl_Alcohol,1,HIGH,False,1,10.1104/pp.112.4.1479
Lignin Sg Ratio,E118,Syringyl_Monolignol_Synthesis,Lignin_SG_Ratio,1,HIGH,False,1,10.1104/pp.109.137059
Lignin Sg Ratio,E119,Guaiacyl_Monolignol_Synthesis,Lignin_SG_Ratio,-1,HIGH,False,1,10.1104/pp.109.137059
Lignin Sg Ratio,E120,NAC156,CCoAOMT1,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E121,NAC157,CCoAOMT1,1,MEDIUM,False,1,10.1104/pp.111.181354
Lignin Sg Ratio,E122,Lignin_Polymerization,Wood_Decay_Resistance,1,MEDIUM,False,1,10.1128/AEM.03182-12
Lignin Sg Ratio,E123,Tension_Wood,Lignin_SG_Ratio,1,MEDIUM,False,1,10.1093/treephys/tpt013
Lignin Sg Ratio,E124,MYB74,CCR2,1,MEDIUM,False,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,E125,MYB74,C3H1,1,MEDIUM,False,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,E126,MYB74,C4H1,1,MEDIUM,False,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,E127,MYB74,F5H1,1,MEDIUM,False,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,E128,ARF2_1,SND1,-1,MEDIUM,False,1,10.3390/ijms20174141
Lignin Sg Ratio,E129,ARF2_1,MYB92,-1,MEDIUM,False,1,10.3390/ijms20174141
Lignin Sg Ratio,E130,Auxin,PLT5,1,MEDIUM,False,1,10.1038/s41477-025-01931-z
Lignin Sg Ratio,E131,PLT5,SND1,-1,HIGH,False,1,10.1038/s41477-025-01931-z
Lignin Sg Ratio,E132,Auxin,SND1,-1,MEDIUM,False,1,10.1111/ppl.12766
Lignin Sg Ratio,E133,MYB92,CCoAOMT1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E134,MYB92,CCR2,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E135,MYB92,COMT1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E136,MYB92,C3H1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E137,MYB92,PAL1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E138,MYB92,HCT1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E139,MYB92,C4H1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E140,MYB92,CAD1,1,MEDIUM,False,1,10.1093/pcp/pcv157
Lignin Sg Ratio,E141,NAC156,MYB74,1,MEDIUM,False,1,10.3389/fpls.2018.01262
