network,edge_id,source,source_type,target,target_type,sign,effect,mechanism,n_evidence,doi_list
Lignin Sg Ratio,N014,Cinnamate,METABOLITE,P_Coumarate,METABOLITE,1,activation,"Substrate flux via C4H: depletion of cinnamate (e.g., PAL1 KO) propagates to reduce p-coumarate pool",1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N015,P_Coumarate,METABOLITE,P_Coumaroyl_CoA,METABOLITE,1,activation,p-Coumarate is the 4CL substrate; depletion upstream reduces the CoA-thioester pool,1,10.1104/pp.110.159269
Lignin Sg Ratio,N016,P_Coumaroyl_CoA,METABOLITE,P_Coumaroyl_Shikimate,METABOLITE,1,activation,p-Coumaroyl-CoA substrate flux via HCT,1,10.7717/peerj.10741
Lignin Sg Ratio,N017,P_Coumaroyl_Shikimate,METABOLITE,Caffeoyl_Shikimate,METABOLITE,1,activation,Substrate flux via C3'H,1,10.1073/pnas.0706537105
Lignin Sg Ratio,N018,Caffeoyl_Shikimate,METABOLITE,Caffeic_Acid,METABOLITE,1,activation,CSE-mediated substrate flux; caffeoyl-shikimate is hydrolysed to caffeic acid,1,10.1104/pp.17.00920
Lignin Sg Ratio,N019,Caffeic_Acid,METABOLITE,Caffeoyl_CoA,METABOLITE,1,activation,4CL5 compensatory activation produces caffeoyl-CoA,1,10.1104/pp.19.01550
Lignin Sg Ratio,N020,Caffeoyl_CoA,METABOLITE,Feruloyl_CoA,METABOLITE,1,activation,CCoAOMT substrate flux,1,10.1104/pp.124.2.563
Lignin Sg Ratio,N021,Feruloyl_CoA,METABOLITE,Coniferaldehyde,METABOLITE,1,activation,CCR substrate flux,1,10.1105/tpc.107.054148
Lignin Sg Ratio,N022,Coniferaldehyde,METABOLITE,Hydroxyconiferaldehyde,METABOLITE,1,activation,F5H1 substrate flux into the S-branch,1,10.1073/pnas.96.16.8955
Lignin Sg Ratio,N023,Coniferaldehyde,METABOLITE,Coniferyl_Alcohol,METABOLITE,1,activation,CAD substrate flux for G-branch,1,10.1104/pp.112.4.1479
Lignin Sg Ratio,N024,Hydroxyconiferaldehyde,METABOLITE,Sinapaldehyde,METABOLITE,1,activation,COMT substrate flux,1,10.1073/pnas.96.16.8955
Lignin Sg Ratio,N025,Sinapaldehyde,METABOLITE,Sinapyl_Alcohol,METABOLITE,1,activation,CAD substrate flux for S-branch,1,10.1104/pp.112.4.1479
Lignin Sg Ratio,N026,F5H1,GENE,Lignin_SG_Ratio,PHENOTYPE,1,activation,F5H1 is the rate-limiting S-branch enzyme; its activity level is the dominant determinant of poplar S/G,1,10.1104/pp.109.137059
Lignin Sg Ratio,N027,Sinapyl_Alcohol,METABOLITE,Lignin_SG_Ratio,PHENOTYPE,1,activation,Sinapyl alcohol is the S monolignol feeding the S numerator of the S/G ratio,1,10.1104/pp.109.137059
Lignin Sg Ratio,N028,MYB152,GENE,Lignin_SG_Ratio,PHENOTYPE,1,activation,PtrMYB152 OE in Arabidopsis raised S/G monomer ratio from 0.31 (WT) to 0.37-0.42,1,10.1038/srep05054
Lignin Sg Ratio,N029,Tension_Wood,ENVIRONMENT,Lignin_SG_Ratio,PHENOTYPE,1,activation,Tension wood fibres in WT poplar deposit a higher proportion of syringyl units than normal or opposite wood,1,10.1093/treephys/tpt013
Lignin Sg Ratio,N030,Coniferyl_Alcohol,METABOLITE,Lignin_SG_Ratio,PHENOTYPE,-1,inhibition,Coniferyl alcohol is the G monolignol feeding the G denominator of the S/G ratio; excess G lowers the ratio,1,10.1104/pp.109.137059
Lignin Sg Ratio,N031,C3H1,GENE,Lignin_SG_Ratio,PHENOTYPE,-1,inhibition,"In poplar, C3H downregulation preferentially reduces G units at the expense of H accumulation, raising S/G ratio from ~1.7 to ~3.6 â€” encoded as C3H net-negative on S/G",1,10.1007/s12155-012-9218-y
Lignin Sg Ratio,N032,Auxin,HORMONE,SND1,GENE,-1,repression,"Auxin represses SND1 orthologs during xylem cell expansion, delaying secondary-wall deposition until after expansion",1,10.1111/ppl.12766
Lignin Sg Ratio,N033,ARF2_1,GENE,SND1,GENE,-1,repression,PtrARF2.1 represses WND2B/WND6B (SND1 paralogs); RNAi lines show upregulated WND2B/6B,1,10.3390/ijms20174141
Lignin Sg Ratio,N034,MYB221,GENE,SND1,GENE,-1,repression,PdMYB221 feedback-represses master-switch SND1 for secondary-wall homeostasis,1,10.1038/srep12240
Lignin Sg Ratio,N035,SND1,GENE,MYB3,GENE,1,activation,PtrSND1/WND2B binds SNBE sites in PtrMYB3 promoter,1,10.1104/pp.111.181354
Lignin Sg Ratio,N036,SND1,GENE,MYB20,GENE,1,activation,SND1 directly activates MYB20 (MYB46 ortholog),1,10.1104/pp.111.181354
Lignin Sg Ratio,N037,SND1,GENE,MYB21,GENE,1,activation,PtrWNDs induce PtrMYB21 expression,1,10.1371/journal.pone.0069219
Lignin Sg Ratio,N038,SND1,GENE,KNAT7,GENE,1,activation,PtrWND activates PtrKNAT7 in the second-tier cascade,1,10.1104/pp.111.181354
Lignin Sg Ratio,N039,SND1,GENE,CCOAOMT1,GENE,1,activation,PtrWND3A/6B directly activates PtrCCoAOMT1 via SNBE,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N040,SND1,GENE,NAC156,GENE,1,activation,PtrSND1 (WND2B) activates PtrNAC156 in the second-tier cascade,1,10.1104/pp.111.181354
Lignin Sg Ratio,N041,NAC156,GENE,MYB74,GENE,1,activation,"PtrNAC156 expression is co-elevated with PtoMYB74 in transgenic OE lines, consistent with second-tier regulation",1,10.3389/fpls.2018.01262
Lignin Sg Ratio,N042,NAC156,GENE,CCOAOMT1,GENE,1,activation,PtrNAC156 activates PtrCCoAOMT1 promoter,1,10.1104/pp.111.181354
Lignin Sg Ratio,N043,MYB3,GENE,PAL1,GENE,1,activation,PtrMYB3 activates PAL via SMRE,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N044,MYB3,GENE,CCOAOMT1,GENE,1,activation,PtrMYB3 activates lignin biosynthetic genes including CCoAOMT1,1,10.1104/pp.111.181354
Lignin Sg Ratio,N045,MYB3,GENE,COMT1,GENE,1,activation,PtrMYB3 activates COMT2 via SMRE,1,10.1104/pp.111.181354
Lignin Sg Ratio,N046,MYB3,GENE,MYB221,GENE,1,activation,MYB46-class MYBs activate MYB221/MYB4-class repressors as part of the homeostatic feedback,1,10.1038/srep12240
Lignin Sg Ratio,N047,MYB20,GENE,PAL1,GENE,1,activation,PtrMYB20 activates PAL,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N048,MYB21,GENE,PT4CL1,GENE,1,activation,PtrMYB21 (MYB83 ortholog) activates 4CL1 via SMRE,1,10.1371/journal.pone.0069219
Lignin Sg Ratio,N049,MYB21,GENE,CCOAOMT1,GENE,1,activation,PtrMYB21 activates CCoAOMT1 via SMRE,1,10.1371/journal.pone.0069219
Lignin Sg Ratio,N050,MYB74,GENE,CCR2,GENE,1,activation,PtoMYB74 directly activates the CCR2 promoter in transactivation assays,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,N051,MYB74,GENE,C3H1,GENE,1,activation,PtoMYB74 directly activates C3H3 (C3H1) promoter,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,N052,MYB74,GENE,C4H1,GENE,1,activation,PtoMYB74 directly activates C4H2 (C4H1) promoter,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,N053,MYB74,GENE,F5H1,GENE,1,activation,PtoMYB74 directly activates F5H2 (F5H1) promoter,1,10.3389/fpls.2018.01262
Lignin Sg Ratio,N054,ARF2_1,GENE,MYB92,GENE,-1,repression,PtrARF2.1 represses PtoMYB92; MYB92 is upregulated in PtrARF2.1-RNAi,1,10.3390/ijms20174141
Lignin Sg Ratio,N055,MYB92,GENE,CCOAOMT1,GENE,1,activation,PtoMYB92 activates CCoAOMT1,1,10.1093/pcp/pcv157
Lignin Sg Ratio,N056,MYB92,GENE,CCR2,GENE,1,activation,PtoMYB92 activates CCR2,1,10.1093/pcp/pcv157
Lignin Sg Ratio,N057,MYB92,GENE,COMT1,GENE,1,activation,PtoMYB92 activates COMT2 (COMT1),1,10.1093/pcp/pcv157
Lignin Sg Ratio,N058,MYB92,GENE,C3H1,GENE,1,activation,PtoMYB92 activates C3H3 (C3H1),1,10.1093/pcp/pcv157
Lignin Sg Ratio,N059,MYB92,GENE,PAL1,GENE,1,activation,PtoMYB92 activates PAL4 (PAL1),1,10.1093/pcp/pcv157
Lignin Sg Ratio,N060,MYB92,GENE,HCT1,GENE,1,activation,PtoMYB92 activates HCT1,1,10.1093/pcp/pcv157
Lignin Sg Ratio,N061,MYB92,GENE,C4H1,GENE,1,activation,PtoMYB92 activates C4H2 (C4H1),1,10.1093/pcp/pcv157
Lignin Sg Ratio,N062,MYB92,GENE,CAD1,GENE,1,activation,PtoMYB92 activates CAD1,1,10.1093/pcp/pcv157
Lignin Sg Ratio,N063,MYB152,GENE,PT4CL1,GENE,1,activation,PtrMYB152 upregulates 4CL1,1,10.1038/srep05054
Lignin Sg Ratio,N064,MYB152,GENE,HCT1,GENE,1,activation,PtrMYB152 upregulates HCT1,1,10.1038/srep05054
Lignin Sg Ratio,N065,MYB152,GENE,C3H1,GENE,1,activation,PtrMYB152 upregulates C3H1,1,10.1038/srep05054
Lignin Sg Ratio,N066,MYB152,GENE,CCOAOMT1,GENE,1,activation,PtrMYB152 upregulates CCoAOMT1,1,10.1038/srep05054
Lignin Sg Ratio,N067,MYB152,GENE,CAD1,GENE,1,activation,PtrMYB152 upregulates CAD,1,10.1038/srep05054
Lignin Sg Ratio,N068,MYB152,GENE,CCR2,GENE,1,activation,PtrMYB152 activates CCR2,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N069,MYB152,GENE,F5H1,GENE,1,activation,PtrMYB152 activates F5H,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N070,MYB90,GENE,F5H1,GENE,1,activation,PtrMYB090 binds and activates F5H promoter,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N071,MYB90,GENE,COMT1,GENE,1,activation,PtrMYB090 activates COMT2 (COMT1),1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N072,MYB161,GENE,F5H1,GENE,1,activation,PtrMYB161 binds and directly regulates PtrCAld5H1/2 (F5H1) promoters,1,10.3390/ijms22073560
Lignin Sg Ratio,N073,NF_YA11,GENE,F5H1,GENE,1,activation,PtNF-YA11 directly binds and activates PtF5H2 (F5H1) promoter,1,10.1016/j.indcrop.2024.119891
Lignin Sg Ratio,N074,WBLH2,GENE,HCT1,GENE,1,activation,PtrWBLH2 activates HCT1,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N075,WBLH2,GENE,F5H1,GENE,1,activation,PtrWBLH2 is upstream regulator of F5H,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N076,MYB156,GENE,PAL1,GENE,-1,repression,PtoMYB156 EAR-motif repressor downregulates PAL1,1,10.1038/srep41209
Lignin Sg Ratio,N077,MYB156,GENE,C4H1,GENE,-1,repression,PtoMYB156 OE downregulates C4H2,1,10.1038/srep41209
Lignin Sg Ratio,N078,MYB156,GENE,PT4CL1,GENE,-1,repression,PtoMYB156 represses 4CL1,1,10.3389/fpls.2020.00652
Lignin Sg Ratio,N079,MYB156,GENE,HCT1,GENE,-1,repression,PtoMYB156 OE downregulates HCT1,1,10.1038/srep41209
Lignin Sg Ratio,N080,MYB156,GENE,C3H1,GENE,-1,repression,PtoMYB156 OE downregulates C3H1,1,10.1038/srep41209
Lignin Sg Ratio,N081,MYB156,GENE,CCOAOMT1,GENE,-1,repression,PtoMYB156 OE downregulates CCoAOMT1,1,10.1038/srep41209
Lignin Sg Ratio,N082,MYB156,GENE,F5H1,GENE,-1,repression,PtoMYB156 OE downregulates F5H2,1,10.1038/srep41209
Lignin Sg Ratio,N083,MYB221,GENE,COMT1,GENE,-1,repression,PdMYB221 binds and represses PdCOMT2 promoter (EMSA),1,10.1038/srep12240
Lignin Sg Ratio,N084,MYB221,GENE,CCR2,GENE,-1,repression,PdMYB221 represses PdCCR1/CCR2 in transactivation,1,10.1038/srep12240
Lignin Sg Ratio,N085,MYB221,GENE,C4H1,GENE,-1,repression,PdMYB221 OE suppresses C4H,1,10.1038/srep12240
Lignin Sg Ratio,N086,MYB221,GENE,HCT1,GENE,-1,repression,PdMYB221 OE suppresses HCT,1,10.1038/srep12240
Lignin Sg Ratio,N087,MYB221,GENE,C3H1,GENE,-1,repression,PdMYB221 OE suppresses C3H1,1,10.1038/srep12240
Lignin Sg Ratio,N088,MYB221,GENE,CAD1,GENE,-1,repression,PdMYB221 OE suppresses CAD5 (CAD1),1,10.1038/srep12240
Lignin Sg Ratio,N089,MYB221,GENE,PAL1,GENE,-1,repression,PdMYB221 OE suppresses PAL1,1,10.1038/srep12240
Lignin Sg Ratio,N090,MYB221,GENE,PT4CL1,GENE,-1,repression,PdMYB221 OE suppresses 4CL1,1,10.1038/srep12240
Lignin Sg Ratio,N091,MYB221,GENE,CCOAOMT1,GENE,-1,repression,PdMYB221 OE suppresses 9 lignin genes including CCoAOMT1,1,10.1038/srep12240
Lignin Sg Ratio,N092,KNAT7,GENE,PAL1,GENE,1,activation,PtKNAT7 OE upregulates PAL,1,10.3389/fpls.2021.762067
Lignin Sg Ratio,N093,KNAT7,GENE,CCR2,GENE,1,activation,PtKNAT7 OE upregulates CCR,1,10.3389/fpls.2021.762067
Lignin Sg Ratio,N094,CCR2,GENE,Lignin_SG_Ratio,PHENOTYPE,1,activation,CCR2 activity level drives preferential S-unit deposition: downregulation in poplar produces an S/G ratio significantly lower than WT with S reduction larger than G reduction - a flux-level bias captured as a direct phenotype edge,2,10.1105/tpc.107.054148; 10.1038/s41467-020-18822-w
Lignin Sg Ratio,N095,PT4CL1,GENE,Lignin_SG_Ratio,PHENOTYPE,1,activation,4CL1 activity level drives preferential S-unit deposition in poplar: CRISPR-KO gives 34% S reduction vs 5% G reduction (pyMBMS); antisense lines show S/G decline from 1.8-2.3 to 1.1-1.4,2,10.1104/pp.19.01550; 10.1104/pp.110.159269
Lignin Sg Ratio,N096,MYB74,GENE,CCOAOMT1,GENE,1,activation,PtoMYB74 directly activates CCOAOMT1 promoter via transactivation assay,1,10.3389/fpls.2018.01262
