network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Tillering,E031,SLR1,MOC1,1,HIGH,True,1,10.1038/s41467-019-10667-2
Tillering,E032,Gibberellin,SLR1,-1,HIGH,True,1,10.1038/s41467-019-10667-2
Tillering,E033,Gibberellin,NGR5,-1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E034,SLR1,NGR5,1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E035,NGR5,OsTB1,-1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E036,NGR5,D14,-1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E037,Nitrogen,NGR5,1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E038,NRT1.1B,Nitrogen,1,HIGH,True,1,10.1038/ng.3337
Tillering,E039,OsTCP19,DLT,-1,HIGH,True,1,10.1038/s41586-020-03091-w
Tillering,E040,DLT,Tiller_Number,1,HIGH,True,1,10.1111/j.1365-313X.2009.03825.x
Tillering,E041,OsLBD37,OsTCP19,-1,HIGH,True,1,10.1038/s41586-020-03091-w
Tillering,E042,Nitrogen,OsLBD37,1,MEDIUM,True,1,10.1038/s41586-020-03091-w
Tillering,E043,OsCKX2,Cytokinin,-1,HIGH,True,1,10.1126/science.1113373
Tillering,E044,OsCKX4,Cytokinin,-1,MEDIUM,True,1,10.1270/jsbbs.22088
Tillering,E045,OsCKX9,Cytokinin,-1,HIGH,True,1,10.1073/pnas.1810980116
Tillering,E046,OsCKX11,Cytokinin,-1,MEDIUM,True,1,10.1038/s41477-021-01065-2
Tillering,E047,Cytokinin,Tiller_Number,1,HIGH,True,1,10.1093/jxb/erad422
Tillering,E048,Cytokinin,OsTB1,-1,HIGH,True,1,10.1093/pcp/pcq083
Tillering,E049,OsIPT,Cytokinin,1,HIGH,True,1,10.1104/pp.111.192765
Tillering,E050,Auxin,OsIPT,-1,HIGH,True,1,10.1007/s11103-007-9215-2
Tillering,E051,OsLOG,Cytokinin,1,HIGH,True,1,10.1104/pp.111.192765
Tillering,E052,Cytokinin,OsHK4,1,HIGH,True,1,10.1093/plcell/koad257
Tillering,E053,OsHK4,OsAHP,1,HIGH,True,1,10.1104/pp.111.192765
Tillering,E054,OsAHP,OsRR21,1,HIGH,True,1,10.1093/plcell/koad257
Tillering,E055,OsRR21,IPA1,1,HIGH,True,1,10.1093/plcell/koad257
Tillering,E056,Strigolactone,OsCKX9,1,HIGH,True,1,10.1073/pnas.1810980116
Tillering,E057,OsPIN1a,Tiller_Number,-1,HIGH,True,1,10.1093/pcp/pci183
Tillering,E058,OsPIN1b,Tiller_Number,-1,HIGH,True,1,10.1534/genetics.116.191999
Tillering,E059,OsPIN2,Tiller_Number,1,MEDIUM,True,1,10.1007/s10535-012-0093-3
Tillering,E060,OsPIN9,Tiller_Number,1,HIGH,True,1,10.1111/nph.17699
Tillering,E061,Ammonium,OsPIN9,1,HIGH,True,1,10.1111/nph.17699
Tillering,E062,Auxin,OsTB1,1,MEDIUM,True,1,10.1073/pnas.0704190104
Tillering,E063,Auxin,OsTIR1,0,HIGH,True,1,10.3389/fpls.2024.1516884
Tillering,E064,OsTIR1,OsIAA,-1,HIGH,True,1,10.3389/fpls.2024.1516884
Tillering,E065,OsIAA,OsARF,-1,HIGH,True,1,10.3389/fpls.2024.1516884
Tillering,E066,OsCCA1,OsTB1,1,HIGH,True,1,10.1105/tpc.20.00289
Tillering,E067,OsCCA1,D14,1,HIGH,True,1,10.1105/tpc.20.00289
Tillering,E068,OsCCA1,D10,1,MEDIUM,True,1,10.1105/tpc.20.00289
Tillering,E069,OsCCA1,IPA1,1,MEDIUM,True,1,10.1105/tpc.20.00289
Tillering,E070,OsPRR1,OsCCA1,-1,HIGH,True,1,10.1105/tpc.20.00289
Tillering,E071,OsCCA1,OsPRR1,-1,HIGH,True,1,10.1105/tpc.20.00289
Tillering,E072,Sucrose,D53,1,HIGH,True,1,10.1111/nph.17834
Tillering,E073,Sucrose,Tiller_Number,1,HIGH,True,1,10.1038/nature12954
Tillering,E074,Sucrose,OsCCA1,-1,MEDIUM,True,1,10.1105/tpc.20.00289
Tillering,E075,MOC2,Sucrose,1,HIGH,True,1,10.1186/s12284-014-0032-3
Tillering,E076,LAX1,Tiller_Number,1,HIGH,True,1,10.1105/tpc.108.065425
Tillering,E077,LAX2,Tiller_Number,1,HIGH,True,1,10.1073/pnas.1107403108
Tillering,E078,LAX1,LAX2,1,HIGH,True,1,10.1073/pnas.1107403108
Tillering,E079,TAB1,Tiller_Number,1,HIGH,True,1,10.1105/tpc.15.00074
Tillering,E080,TAB1,OSH1,1,HIGH,True,1,10.1105/tpc.15.00074
Tillering,E081,FON2,TAB1,-1,HIGH,True,1,10.1111/nph.16163
Tillering,E082,MOC3,FON1,1,MEDIUM,True,1,10.1093/jxb/erad422
Tillering,E083,FON1,Tiller_Number,1,MEDIUM,True,1,10.1093/jxb/erad422
Tillering,E084,OsBZR1,OsTB1,-1,HIGH,True,1,10.1016/j.molp.2019.12.005
Tillering,E085,Brassinosteroid,OsBZR1,1,HIGH,True,1,10.1016/j.molp.2019.12.005
Tillering,E086,Strigolactone,OsBZR1,-1,HIGH,True,1,10.1016/j.molp.2019.12.005
Tillering,E087,OsTB2,D14,-1,MEDIUM,True,1,10.1038/s41467-019-14264-1
Tillering,E088,OsTB2,OsTB1,-1,MEDIUM,True,1,10.1038/s41467-019-14264-1
Tillering,E089,OsTB1,GT1,1,MEDIUM,True,1,10.1093/jxb/erad422
Tillering,E090,GT1,NCED1,1,MEDIUM,True,1,10.1093/jxb/erad422
Tillering,E091,NCED1,ABA,1,HIGH,True,1,10.1093/jxb/erad422
Tillering,E092,ABA,Tiller_Number,-1,HIGH,True,1,10.1093/jxb/erad422
Tillering,E093,DST,OsCKX2,1,HIGH,True,1,10.1073/pnas.1300359110
Tillering,E094,OsNLP4,OsNiR,1,HIGH,True,1,10.1111/pbi.13450
Tillering,E095,Nitrogen,OsNLP4,1,HIGH,True,1,10.1111/pbi.13450
Tillering,E096,OsNiR,Tiller_Number,1,MEDIUM,True,1,10.1111/pbi.13450
Tillering,E097,Phosphate,D27,-1,HIGH,True,1,10.1093/pcp/pcq084
Tillering,E098,Phosphate,D10,-1,HIGH,True,1,10.1093/pcp/pcq084
Tillering,E099,Phosphate,D17,-1,HIGH,True,1,10.1093/pcp/pcq084
Tillering,E100,Strigolactone,Tiller_Number,-1,HIGH,False,1,10.1038/nature07271
Tillering,E101,IPA1,Tiller_Number,-1,HIGH,False,1,10.1038/ng.591
Tillering,E102,NPF7.7,Tiller_Number,1,MEDIUM,True,1,10.3389/fpls.2018.00300
Tillering,E103,OsAAP5,Cytokinin,1,MEDIUM,True,1,10.1104/pp.19.00034
Tillering,E104,GS1_2,Cytokinin,1,MEDIUM,True,1,10.1093/pcp/pcx022
Tillering,E105,SLR1,Tiller_Number,1,HIGH,False,1,10.1038/s41467-019-10667-2
Tillering,E106,Gibberellin,Tiller_Number,-1,HIGH,False,1,10.1038/416701a
Tillering,E107,OsARF12,OsCDKF_2,1,MEDIUM,True,1,10.1111/j.1469-8137.2011.03910.x
Tillering,E108,Strigolactone,PIN1,-1,MEDIUM,True,1,10.3389/fpls.2024.1516884
Tillering,E109,Decapitation,Auxin,-1,HIGH,True,1,10.1038/nature12954
Tillering,E110,Auxin,Tiller_Number,-1,HIGH,False,1,10.1038/nature07271
Tillering,E111,miR444a,Tiller_Number,-1,HIGH,False,1,10.1038/ncomms2542
Tillering,E112,Strigolactone,OsTB1,1,MEDIUM,False,1,10.1093/pcp/pcq083
Tillering,E113,Nitrogen,OsTB1,-1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E114,Nitrogen,OsTCP19,-1,HIGH,True,1,10.1038/s41586-020-03091-w
Tillering,E115,Nitrogen,D10,-1,MEDIUM,True,1,10.1016/j.plantsci.2018.02.020
Tillering,E116,Nitrogen,D17,-1,MEDIUM,True,1,10.1016/j.plantsci.2018.02.020
Tillering,E117,Nitrogen,D27,-1,MEDIUM,True,1,10.1016/j.plantsci.2018.02.020
Tillering,E118,Light,OsCCA1,1,HIGH,True,1,10.1105/tpc.20.00289
Tillering,E119,Photoperiod,OsPRR1,1,MEDIUM,True,1,10.1105/tpc.20.00289
Tillering,E120,OsTAR2,Auxin,1,HIGH,True,1,10.3389/fpls.2024.1516884
Tillering,E121,OsYUCCA,Auxin,1,HIGH,True,1,10.3389/fpls.2024.1516884
Tillering,E122,OsTB1,OsMADS57,0,HIGH,True,1,10.1038/ncomms2542
Tillering,E123,MOC1,LAX1,1,MEDIUM,True,1,10.1105/tpc.108.065425
Tillering,E124,Strigolactone,AM_Fungi,1,HIGH,False,1,10.1038/nature03608
Tillering,E125,OsPRR1,Tiller_Number,-1,MEDIUM,False,1,10.1105/tpc.20.00289
Tillering,E126,OsCCA1,Tiller_Number,-1,HIGH,False,1,10.1105/tpc.20.00289
Tillering,E127,TAD1,Tiller_Number,-1,HIGH,False,1,10.1038/ncomms1743
Tillering,E128,TE,Tiller_Number,-1,HIGH,False,1,10.1038/ncomms1716
Tillering,E129,D53,Tiller_Number,1,HIGH,False,1,10.1038/nature12870
Tillering,E130,OsCKX2,Tiller_Number,-1,HIGH,False,1,10.1126/science.1113373
Tillering,E131,OsLAX1,LAX1,0,HIGH,False,1,10.1105/tpc.003194
Tillering,E132,Sucrose,T6P,1,HIGH,True,1,10.1111/nph.18000
Tillering,E133,T6P,OsTB1,-1,MEDIUM,True,1,10.1111/nph.18000
Tillering,E134,NRT1.1B,NGR5,1,MEDIUM,True,1,10.1038/ng.3337
Tillering,E135,GID1,SLR1,-1,HIGH,True,1,10.1038/nature03449
Tillering,E136,GID1,NGR5,-1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E137,OsGA20ox2,Gibberellin,1,HIGH,True,1,10.1038/416701a
Tillering,E138,Cytokinin,OsRR_typeA,1,HIGH,True,1,10.1104/pp.111.192765
Tillering,E139,OsRR_typeA,Cytokinin,-1,MEDIUM,True,1,10.1104/pp.111.192765
Tillering,E140,D53,TPL,1,HIGH,True,1,10.1038/nature12870
Tillering,E141,TPL,IPA1,-1,MEDIUM,True,1,10.1038/nature12870
Tillering,E142,Brassinosteroid,DLT,1,MEDIUM,True,1,10.1111/j.1365-313X.2009.03825.x
Tillering,E143,D14,D3,1,HIGH,True,1,10.1038/cr.2015.122
Tillering,E144,NGR5,IPA1,-1,HIGH,True,1,10.1126/science.aaz2046
Tillering,E145,Sucrose,NGR5,1,HIGH,True,1,10.1111/nph.19921
Tillering,E146,DTN1,Sucrose,1,HIGH,True,1,10.1111/nph.19921
Tillering,E147,OsVIL2,OsTB1,-1,HIGH,True,1,10.14348/molcells.2019.0141
Tillering,E148,OsGATA8,OsTCP19,-1,HIGH,True,1,10.1038/s41588-024-01795-7
Tillering,E149,OsGATA8,OsAMT3.2,-1,HIGH,False,1,10.1038/s41588-024-01795-7
Tillering,E150,OsGATA8,Tiller_Number,1,HIGH,False,1,10.1038/s41588-024-01795-7
Tillering,E151,Os1900,Strigolactone,1,HIGH,True,1,10.1038/s41467-023-38670-8
Tillering,E152,Nitrogen,Os1900,1,HIGH,True,1,10.1038/s41467-023-38670-8
Tillering,E153,MOC1,MOC3,1,HIGH,True,1,10.1016/j.molp.2019.04.011
Tillering,E154,MOC3,Tiller_Number,1,HIGH,False,1,10.1016/j.molp.2019.04.011
Tillering,E155,T20,Strigolactone,1,HIGH,True,1,10.1016/j.molp.2020.10.001
Tillering,E156,T20,ABA,1,HIGH,True,1,10.1016/j.molp.2020.10.001
Tillering,E157,Strigolactone,OsHOX12,1,HIGH,True,1,10.1016/j.molp.2020.10.001
Tillering,E158,OsHOX12,NCED1,1,HIGH,True,1,10.1016/j.molp.2020.10.001
Tillering,E159,ABA,D10,-1,MEDIUM,True,1,10.1016/j.molp.2020.10.001
Tillering,E160,OsHK3,OsAHP,1,MEDIUM,True,1,10.1093/plcell/koad257
Tillering,E161,Cytokinin,OsHK3,1,MEDIUM,True,1,10.1104/pp.111.192765
Tillering,E162,OsTB1,OsDRM1,1,MEDIUM,True,1,10.1016/j.jplph.2023.154115
Tillering,E163,OsDRM1,Tiller_Number,-1,MEDIUM,False,1,10.1016/j.jplph.2023.154115
Tillering,E164,OsMAX1,Os1900,0,HIGH,False,1,10.1073/pnas.1314805111
