network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Flowering Time,E069,DELLA,BRM,1,HIGH,False,1,10.1093/plcell/koad166
Flowering Time,E070,DELLA,CO,-1,HIGH,False,1,10.3390/ijms22115716
Flowering Time,E071,DELLA,Flowering_Time,-1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E072,DELLA,GA20ox,1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E073,DELLA,GA2ox,-1,MEDIUM,False,1,10.1199/tab.0103
Flowering Time,E074,DELLA,GAF1,1,HIGH,False,1,10.1093/plcell/koab102
Flowering Time,E075,DELLA,LFY,-1,HIGH,False,1,10.1105/tpc.106.042317
Flowering Time,E076,DELLA,NF_YC,1,HIGH,False,1,10.1093/plcell/koad166
Flowering Time,E077,DELLA,PIF4,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E078,DELLA,SOC1,-1,HIGH,False,1,10.1104/pp.112.202614
Flowering Time,E079,DELLA,SPL15,-1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E080,DELLA,SPL9,-1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E081,EFS,FLC,1,HIGH,False,1,10.1199/tab.0171
Flowering Time,E082,EFS,VIN3,1,HIGH,False,1,10.4161/psb.5.11.13465
Flowering Time,E083,ELF3,CCA1,1,MEDIUM,False,1,10.1093/pcp/pcr118
Flowering Time,E084,ELF3,CO,-1,MEDIUM,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E085,ELF3,GI,-1,HIGH,False,2,10.1016/j.xplc.2024.100833; 10.1073/pnas.1920972117
Flowering Time,E086,ELF3,PIF4,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E087,ELF3,PIF5,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E088,ELF3,PRR7,-1,HIGH,False,1,10.1073/pnas.1920972117
Flowering Time,E089,ELF3,PRR9,-1,HIGH,False,1,10.1073/pnas.1920972117
Flowering Time,E090,ELF4,PRR9,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E091,ELF7,VIN3,1,HIGH,False,1,10.4161/psb.5.11.13465
Flowering Time,E092,FBH1,CO,1,HIGH,False,1,10.1073/pnas.1118876109
Flowering Time,E093,FBH2,CO,1,HIGH,False,1,10.1073/pnas.1118876109
Flowering Time,E094,FBH3,CO,1,HIGH,False,1,10.1104/pp.16.01327
Flowering Time,E095,FBH4,CO,1,HIGH,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E096,FCA,FCA,-1,HIGH,False,1,10.1093/emboj/cdg305
Flowering Time,E097,FCA,FLC,-1,HIGH,False,2,10.1104/pp.19.01009; 10.1534/genetics.104.036533
Flowering Time,E098,FCA,FY,1,HIGH,False,1,10.1093/emboj/cdg305
Flowering Time,E099,FCA,SVP,-1,HIGH,False,1,10.1101/gad.1518407
Flowering Time,E100,FD,AP1,1,HIGH,False,1,10.3390/ijms22115716
Flowering Time,E101,FD,Flowering_Time,1,HIGH,False,1,10.1038/s41586-025-09704-6
Flowering Time,E102,FD,SEP3,1,HIGH,False,1,10.1242/dev.204241
Flowering Time,E103,FD,SOC1,1,HIGH,False,1,10.3390/ijms22115716
Flowering Time,E104,FD,WUS,-1,MEDIUM,False,1,10.1242/dev.204241
Flowering Time,E105,FDP,SEP3,1,MEDIUM,False,1,10.1242/dev.204241
Flowering Time,E106,FES1,FLC,1,HIGH,False,1,10.1105/tpc.110.075911
Flowering Time,E107,FIE,FLC,-1,HIGH,False,1,10.1073/pnas.0606385103
Flowering Time,E108,FKF1,CDF1,-1,HIGH,False,2,10.1126/science.1146994; 10.1199/tab.0178
Flowering Time,E109,FKF1,CDF2,-1,HIGH,False,1,10.1111/tpj.12759
Flowering Time,E110,FKF1,CO,1,HIGH,False,2,10.1073/pnas.1415375111; 10.1199/tab.0178
Flowering Time,E111,FKF1,FT,1,HIGH,False,1,10.1093/jxb/ert487
Flowering Time,E112,FLC,FT,-1,HIGH,False,4,10.1016/j.xplc.2023.100552; 10.1093/plphys/kiaf225; 10.1105/tpc.108.063883; 10.1371/journal.pone.0116973
Flowering Time,E113,FLC,Flowering_Time,-1,HIGH,False,3,10.1104/pp.105.061309; 10.1104/pp.126.1.122; 10.3390/ijms22115716
Flowering Time,E114,FLC,SOC1,-1,HIGH,False,3,10.1104/pp.112.202614; 10.1105/tpc.108.063883; 10.1111/tpj.12759
Flowering Time,E115,FLD,FCA,1,HIGH,False,1,10.1104/pp.19.01009
Flowering Time,E116,FLD,FLC,-1,HIGH,False,2,10.1104/pp.19.01009; 10.1199/tab.0171
Flowering Time,E117,FLK,FLC,-1,HIGH,False,2,10.1007/s12298-017-0458-3; 10.1534/genetics.104.036533
Flowering Time,E118,FLM,FT,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E119,FLM,SVP,1,HIGH,False,1,10.1104/pp.15.00942
Flowering Time,E120,FLP1,Flowering_Time,1,HIGH,False,1,10.1101/2024.04.26.591289
Flowering Time,E121,FLX,FLC,1,HIGH,False,1,10.1105/tpc.110.075911
Flowering Time,E122,FPA,FLC,-1,HIGH,False,2,10.1105/tpc.13.6.1427; 10.1534/genetics.104.036533
Flowering Time,E123,FRI,FLC,1,HIGH,False,1,10.1199/tab.0171
Flowering Time,E124,FRL1,FLC,1,HIGH,False,1,10.1105/tpc.110.075911
Flowering Time,E125,FT,AP1,1,HIGH,False,1,10.1371/journal.pone.0116973
Flowering Time,E126,FT,FD,1,HIGH,False,2,10.1038/s41586-025-09704-6; 10.3390/ijms22115716
Flowering Time,E127,FT,FDP,1,MEDIUM,False,1,10.1242/dev.204241
Flowering Time,E128,FT,FUL,1,HIGH,False,1,10.3390/ijms22115716
Flowering Time,E129,FT,Flowering_Time,1,HIGH,False,4,10.1093/jxb/eraa057; 10.1105/tpc.108.063883; 10.3390/ijms22115716; 10.4161/psb.4.2.7558
Flowering Time,E130,FT,LFY,1,HIGH,False,1,10.1038/s41467-020-18782-1
Flowering Time,E131,FT,SOC1,1,HIGH,False,1,10.1104/pp.112.202614
Flowering Time,E132,FTIP1,FT,1,HIGH,False,1,10.1105/tpc.18.00960
Flowering Time,E133,FUL,AP1,1,MEDIUM,False,1,10.4161/psb.21552
Flowering Time,E134,FUL,Flowering_Time,1,HIGH,False,2,10.1105/tpc.112.101014; 10.4161/psb.21552
Flowering Time,E135,FVE,FLC,-1,HIGH,False,2,10.1007/s10059-011-1022-6; 10.4161/psb.27342
Flowering Time,E136,FVE,SVP,-1,HIGH,False,1,10.1101/gad.1518407
Flowering Time,E137,FY,FLC,-1,HIGH,False,1,10.1104/pp.110.167817
Flowering Time,E138,Far_Red_Light,PHYA,1,HIGH,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E139,GA20ox,Gibberellin,1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E140,GA2ox,Gibberellin,-1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E141,GA3ox,Gibberellin,1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E142,GAF1,ELF3,-1,HIGH,False,1,10.1093/plcell/koab102
Flowering Time,E143,GAF1,SVP,-1,HIGH,False,1,10.1093/plcell/koab102
Flowering Time,E144,GI,CDF1,-1,HIGH,False,1,10.1199/tab.0178
Flowering Time,E145,GI,CO,1,HIGH,False,1,10.1111/tpj.12759
Flowering Time,E146,GI,FKF1,1,HIGH,False,1,10.1126/science.1146994
Flowering Time,E147,GI,FT,1,HIGH,False,1,10.1073/pnas.1106771108
Flowering Time,E148,GI,PIF4,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Flowering Time,E149,GI,ZTL,1,HIGH,False,1,10.1038/s41467-016-0014-9
Flowering Time,E150,GID1,DELLA,-1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E151,Gibberellin,AGL24,1,HIGH,False,1,10.1073/pnas.212624599
Flowering Time,E152,Gibberellin,DELLA,-1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E153,Gibberellin,Flowering_Time,1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E154,Gibberellin,GID1,1,HIGH,False,1,10.1199/tab.0103
Flowering Time,E155,Gibberellin,LFY,1,HIGH,False,1,10.1105/tpc.106.042317
Flowering Time,E156,H2A_Z,FT,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E157,HDA15,PIF4,-1,MEDIUM,False,1,10.1007/s42994-022-00070-9
Flowering Time,E158,HDA19,PIF4,1,MEDIUM,False,1,10.1007/s42994-022-00070-9
Flowering Time,E159,HDA6,FLC,-1,HIGH,False,1,10.4161/psb.27342
Flowering Time,E160,HDA9,PIF4,1,MEDIUM,False,1,10.1007/s42994-022-00070-9
Flowering Time,E161,HOS1,CO,-1,HIGH,False,2,10.1105/tpc.15.00529; 10.1199/tab.0178
Flowering Time,E162,HOS1,FLC,1,HIGH,False,1,10.4161/psb.27342
Flowering Time,E163,HSFA1,H2A_Z,-1,MEDIUM,False,1,10.1007/s42994-022-00070-9
Flowering Time,E164,HSP90,ZTL,1,HIGH,False,1,10.1038/s41467-016-0014-9
Flowering Time,E165,HUA2,FLC,1,HIGH,False,2,10.1007/s12298-017-0458-3; 10.1093/plphys/kiaf225
Flowering Time,E166,HY5,GI,-1,HIGH,False,1,10.1016/j.xplc.2024.100833
Flowering Time,E167,KIN10,FT,-1,HIGH,False,1,10.1111/nph.18104
Flowering Time,E168,LD,FLC,-1,HIGH,False,1,10.1093/nar/gkac551
Flowering Time,E169,LFY,AP1,1,HIGH,False,1,10.1105/tpc.11.6.1007
Flowering Time,E170,LFY,CAL,1,MEDIUM,False,1,10.1105/tpc.11.6.1007
Flowering Time,E171,LFY,FD,1,MEDIUM,False,1,10.1371/journal.pone.0116973
Flowering Time,E172,LFY,Flowering_Time,1,HIGH,False,2,10.1105/tpc.106.042317; 10.1371/journal.pgen.1006263
Flowering Time,E173,LFY,TFL1,1,MEDIUM,False,1,10.1080/15592324.2017.1370164
Flowering Time,E174,LHP1,FLC,-1,HIGH,False,1,10.1199/tab.0171
Flowering Time,E175,LHP1,VIN3,-1,HIGH,False,1,10.4161/psb.5.11.13465
Flowering Time,E176,LHY,SVP,-1,HIGH,False,1,10.1105/tpc.108.061531
Flowering Time,E177,LHY,TOC1,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E178,LUX,GI,-1,HIGH,False,1,10.1073/pnas.1920972117
Flowering Time,E179,LUX,PRR9,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E180,Light,Sucrose,1,HIGH,False,1,10.1093/jxb/ern330
Flowering Time,E181,Long_Day,CO,1,HIGH,False,1,10.1104/pp.16.01327
Flowering Time,E182,MAF1,FT,-1,MEDIUM,False,1,10.4161/psb.1.5.3452
Flowering Time,E183,MAF2,Flowering_Time,-1,MEDIUM,False,1,10.1105/tpc.112.104760
Flowering Time,E184,MAF3,Flowering_Time,-1,MEDIUM,False,1,10.1105/tpc.112.104760
Flowering Time,E185,MAF4,Flowering_Time,-1,HIGH,False,1,10.1105/tpc.112.104760
Flowering Time,E186,MAF5,Flowering_Time,-1,HIGH,False,1,10.1105/tpc.112.104760
Flowering Time,E187,NFL,Gibberellin,1,HIGH,False,1,10.1242/dev.128595
Flowering Time,E188,NF_YC,SOC1,1,HIGH,False,1,10.1093/plcell/koad166
Flowering Time,E189,NTL8,COOLAIR,1,HIGH,False,1,10.1101/gad.348362.121
Flowering Time,E190,NTL8,VIN3,1,MEDIUM,False,1,10.1073/pnas.2311474121
Flowering Time,E191,NaKR1,FT,1,HIGH,False,1,10.1105/tpc.18.00960
Flowering Time,E192,PECT1,Phosphatidylcholine,-1,HIGH,False,1,10.1038/ncomms4553
Flowering Time,E193,PEP,FLC,1,HIGH,False,1,10.1007/s12298-017-0458-3
Flowering Time,E194,PHO2,FT,-1,MEDIUM,False,1,10.1007/s10059-011-1043-1
Flowering Time,E195,PHO2,TSF,-1,MEDIUM,False,1,10.1007/s10059-011-1043-1
Flowering Time,E196,PHYA,CO,1,HIGH,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E197,PHYB,CO,-1,HIGH,False,2,10.1105/tpc.15.00529; 10.3390/ijms19103196
Flowering Time,E198,PHYB,PIF4,-1,HIGH,False,2,10.1016/j.xplc.2023.100552; 10.3390/ijms19103196
Flowering Time,E199,PIE1,H2A_Z,1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E200,PIF4,FT,1,HIGH,False,2,10.1016/j.xplc.2023.100552; 10.3390/ijms19103196
Flowering Time,E201,PIF4,GI,1,HIGH,False,1,10.1016/j.xplc.2024.100833
Flowering Time,E202,PIF4,YUC8,1,HIGH,False,1,10.1007/s42994-022-00070-9
Flowering Time,E203,PIF5,FT,1,HIGH,False,1,10.1093/jxb/ert487
Flowering Time,E204,PKL,FLC,-1,MEDIUM,False,1,10.1007/s12298-017-0458-3
Flowering Time,E205,PRC2,FLC,-1,HIGH,False,1,10.1111/tpj.14817
Flowering Time,E206,PRR5,CCA1,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E207,PRR5,CO,1,MEDIUM,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E208,PRR5,LHY,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E209,PRR7,CCA1,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E210,PRR7,CO,1,MEDIUM,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E211,PRR9,CCA1,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E212,Phosphatidylcholine,FT,1,HIGH,False,1,10.1038/ncomms4553
Flowering Time,E213,QKY,FT,1,HIGH,False,1,10.1105/tpc.18.00960
Flowering Time,E214,REF6,FLC,-1,HIGH,False,1,10.1007/s12298-017-0458-3
Flowering Time,E215,REF6,PIF4,1,HIGH,False,1,10.1007/s42994-022-00070-9
Flowering Time,E216,RVE8,PRR5,1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E217,RVE8,TOC1,1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E218,Red_Light,PHYB,1,HIGH,False,1,10.1105/tpc.15.00529
Flowering Time,E219,SDG26,FLC,-1,HIGH,False,1,10.1093/nar/gkac551
Flowering Time,E220,SDG7,VIN3,-1,HIGH,False,1,10.1080/15592294.2023.2211362
Flowering Time,E221,SEP3,AP1_SEP3,1,MEDIUM,False,1,10.3390/ijms22115716
Flowering Time,E222,SLY1,DELLA,-1,HIGH,False,1,10.1104/pp.113.219451
Flowering Time,E223,SMU1,COOLAIR,1,HIGH,False,1,10.1073/pnas.2407628121
Flowering Time,E224,SMZ,FT,-1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E225,SMZ,Flowering_Time,-1,HIGH,False,1,10.3390/genes11030319
Flowering Time,E226,SNZ,Flowering_Time,-1,HIGH,False,1,10.3390/genes11030319
Flowering Time,E227,SOC1,AGL24,1,HIGH,False,1,10.4161/psb.21552
Flowering Time,E228,SOC1,AP1,1,HIGH,False,1,10.3389/fpls.2022.852047
Flowering Time,E229,SOC1,AP2,-1,HIGH,False,1,10.1038/s41467-024-51341-6
Flowering Time,E230,SOC1,CBF1,-1,HIGH,False,1,10.1105/tpc.108.063883
Flowering Time,E231,SOC1,CBF2,-1,HIGH,False,1,10.1105/tpc.108.063883
Flowering Time,E232,SOC1,CBF3,-1,HIGH,False,1,10.1105/tpc.108.063883
Flowering Time,E233,SOC1,FUL,1,HIGH,False,1,10.3389/fpls.2022.852047
Flowering Time,E234,SOC1,Flowering_Time,1,HIGH,False,4,10.1093/jxb/eraa057; 10.1104/pp.112.202614; 10.1105/tpc.108.063883; 10.1105/tpc.112.101014
Flowering Time,E235,SOC1,LFY,1,HIGH,False,1,10.1104/pp.112.202614
Flowering Time,E236,SOC1,SEP3,1,HIGH,False,1,10.1104/pp.112.202614
Flowering Time,E237,SOC1,SOC1,-1,MEDIUM,False,1,10.1104/pp.112.202614
Flowering Time,E238,SOC1,SVP,-1,HIGH,False,1,10.1073/pnas.1409567111
Flowering Time,E239,SPA1,CO,-1,HIGH,False,1,10.1104/pp.16.01327
Flowering Time,E240,SPL10,AGL79,1,HIGH,False,1,10.3389/fpls.2017.02226
Flowering Time,E241,SPL15,FUL,1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E242,SPL15,Flowering_Time,1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E243,SPL15,SOC1,1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E244,SPL15,miR172,1,HIGH,False,1,10.1371/journal.pbio.3001044
Flowering Time,E245,SPL3,AP1,1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E246,SPL3,Flowering_Time,1,HIGH,False,1,10.1242/dev.02521
Flowering Time,E247,SPL3,LFY,1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E248,SPL9,AHL15,-1,MEDIUM,False,1,10.1111/nph.18292
Flowering Time,E249,SPL9,AP1,1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E250,SPL9,FUL,1,HIGH,False,2,10.1105/tpc.112.101014; 10.1371/journal.pgen.1006263
Flowering Time,E251,SPL9,Flowering_Time,1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E252,SPL9,LFY,1,HIGH,False,2,10.1371/journal.pgen.1006263; 10.3390/ijms22115716
Flowering Time,E253,SPL9,SOC1,1,HIGH,False,1,10.1105/tpc.112.101014
Flowering Time,E254,SPL9,miR156,-1,MEDIUM,False,1,10.3390/ijms20246166
Flowering Time,E255,SPL9,miR172,1,HIGH,False,2,10.1016/j.cell.2009.06.031; 10.1105/tpc.112.101014
Flowering Time,E256,SSF,Flowering_Time,-1,MEDIUM,False,1,10.1038/s41467-020-19666-0
Flowering Time,E257,SUF4,FLC,1,HIGH,False,1,10.1105/tpc.110.075911
Flowering Time,E258,SVP,FLC,1,HIGH,False,2,10.1101/gad.1518407; 10.1105/tpc.108.063883
Flowering Time,E259,SVP,FLM,1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E260,SVP,FT,-1,HIGH,False,3,10.1016/j.xplc.2023.100552; 10.1101/gad.1518407; 10.1371/journal.pone.0116973
Flowering Time,E261,SVP,Flowering_Time,-1,HIGH,False,1,10.1073/pnas.1409567111
Flowering Time,E262,SVP,GA20ox,-1,HIGH,False,1,10.1073/pnas.1409567111
Flowering Time,E263,SVP,SOC1,-1,HIGH,False,1,10.1104/pp.112.202614
Flowering Time,E264,SWN,FLC,-1,HIGH,False,1,10.1073/pnas.0606385103
Flowering Time,E265,SWR1,FLC,1,HIGH,False,1,10.1105/tpc.110.075911
Flowering Time,E266,SYP121,FT,1,HIGH,False,1,10.1105/tpc.18.00960
Flowering Time,E267,Sucrose,FT,1,MEDIUM,False,1,10.3389/fpls.2011.00070
Flowering Time,E268,Sucrose,T6P,1,HIGH,False,1,10.1093/jxb/ert457
Flowering Time,E269,Sucrose,miR156,-1,HIGH,False,1,10.3390/ijms20246166
Flowering Time,E270,T6P,FT,1,HIGH,False,1,10.1105/tpc.19.00837
Flowering Time,E271,T6P,KIN10,-1,HIGH,False,1,10.1111/nph.18104
Flowering Time,E272,T6P,SPL3,1,HIGH,False,1,10.1007/s00425-020-03389-z
Flowering Time,E273,TEM1,FT,-1,HIGH,False,1,10.1073/pnas.1106771108
Flowering Time,E274,TEM2,FT,-1,HIGH,False,1,10.1073/pnas.1106771108
Flowering Time,E275,TFL1,AP1,-1,HIGH,False,1,10.1105/tpc.111.088641
Flowering Time,E276,TFL1,FD,1,HIGH,False,1,10.1105/tpc.111.088641
Flowering Time,E277,TFL1,FUL,-1,HIGH,False,1,10.1038/s41467-020-18782-1
Flowering Time,E278,TFL1,Flowering_Time,-1,HIGH,False,1,10.1105/tpc.111.088641
Flowering Time,E279,TFL1,LFY,-1,HIGH,False,1,10.1038/s41467-020-18782-1
Flowering Time,E280,TFL1,SEP3,-1,HIGH,False,1,10.1242/dev.202089
Flowering Time,E281,TFL1,SOC1,-1,HIGH,False,1,10.1038/s41467-020-18782-1
Flowering Time,E282,TOC1,CCA1,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E283,TOC1,CO,1,MEDIUM,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E284,TOC1,PIF4,-1,MEDIUM,False,1,10.1016/j.xplc.2024.100833
Flowering Time,E285,TOE1,FT,-1,HIGH,False,1,10.1104/pp.16.01327
Flowering Time,E286,TOE1,Flowering_Time,-1,HIGH,False,1,10.1016/j.cell.2009.06.031
Flowering Time,E287,TOE2,Flowering_Time,-1,HIGH,False,1,10.1016/j.cell.2009.06.031
Flowering Time,E288,TPPI,FT,1,MEDIUM,False,1,10.1007/s00425-020-03389-z
Flowering Time,E289,TPPI,T6P,-1,HIGH,False,1,10.1007/s00425-020-03389-z
Flowering Time,E290,TPR,GAF1,1,HIGH,False,1,10.1093/plcell/koab102
Flowering Time,E291,TPS1,FT,1,HIGH,False,1,10.1093/jxb/ert457
Flowering Time,E292,TPS1,T6P,1,HIGH,False,1,10.1105/tpc.19.00837
Flowering Time,E293,TSF,Flowering_Time,1,HIGH,False,1,10.1093/jxb/erv326
Flowering Time,E294,VAL1,FLC,-1,HIGH,False,1,10.1111/tpj.14817
Flowering Time,E295,VAL1,VIN3,1,MEDIUM,False,1,10.1101/gad.350814.123
Flowering Time,E296,VIL2,MAF4,-1,HIGH,False,1,10.1105/tpc.112.104760
