test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T011,IKU2,overexpression,2.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1422-0067/24/13/10666', 'title': 'Molecular Network for Regulation of Seed Size in Plants', 'authors': 'Multiple', 'year': 2023, 'journal': 'IJMS', 'evidence_sentence': 'Overexpression of IKU2 increases seed size, weight, and oil content'}"
T012,KLU,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1073/pnas.0907024106', 'title': 'Local maternal control of seed size by KLUH/CYP78A5', 'authors': 'Adamski NM et al.', 'year': 2009, 'journal': 'PNAS', 'evidence_sentence': 'Seeds from klu-2 mutants were 13% lighter and 16% smaller than seeds of WT'}"
T013,KLU,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1073/pnas.0907024106', 'title': 'Local maternal control of seed size by KLUH/CYP78A5', 'authors': 'Adamski NM et al.', 'year': 2009, 'journal': 'PNAS', 'evidence_sentence': 'KLU-overexpressing plants produced seeds that were 11% heavier and 10% larger'}"
T014,EOD3,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1105/tpc.109.071001', 'title': 'Maternal control of seed size by EOD3/CYP78A6', 'authors': 'Fang W et al.', 'year': 2012, 'journal': 'The Plant Journal', 'evidence_sentence': 'Overexpression of EOD3/CYP78A6 promotes both cell proliferation and cell elongation in maternal integuments, resulting in large seeds'}"
T015,SOD7,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,decreased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1105/tpc.114.130021', 'title': 'SOD7/NGAL2 and DPA4/NGAL3 Repress KLU Expression', 'authors': 'Zhang Y et al.', 'year': 2015, 'journal': 'The Plant Cell', 'evidence_sentence': 'Overexpression of SOD7 dramatically decreases seed size of wild-type plants'}"
T016,MEE45,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': 'Seeds of the mee45-1 mutant were significantly smaller and lighter than those from the WT'}"
T017,MEE45,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': 'Transgenic lines with MEE45pro:MEE45 in WT background produced seeds significantly larger and heavier'}"
T018,ANT,knockout,0.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,decreased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': 'ant-T mutant generated smaller seeds with normal seed germination and viability'}"
T019,ANT,overexpression,2.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': '35Spro:ANT transgene resulted in significantly oversized seeds when introduced in WT'}"
T020,ARF2,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.02194', 'title': 'The AUXIN RESPONSE FACTOR 2 gene links auxin signalling and the size of seeds', 'authors': 'Schruff MC et al.', 'year': 2006, 'journal': 'Development', 'evidence_sentence': 'Both mnt and arf2-8 mutant plants produced significantly heavier seeds (P<0.0005) than wild-type; 16-21% heavier'}"
T021,DET2,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape in Arabidopsis', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'det2 seeds were smaller and less elongated than wild-type; det2 seeds were 17% lighter'}"
T022,BRI1,knockout,0.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,decreased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape in Arabidopsis', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'bri1-5 seeds approximately 10% lighter than wild-type'}"
T023,AP2,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1073/pnas.0409893102', 'title': 'Control of seed mass and seed yield by APETALA2', 'authors': 'Jofuku KD et al.', 'year': 2005, 'journal': 'PNAS', 'evidence_sentence': 'all seven ap2 mutants examined produced seeds that displayed significant increases in average seed mass, ranging from 27% to 104% greater than wild-type controls'}"
T024,GAI,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'dry mature seeds of gai-1 were significantly larger; approximately 25% increase in area and 42% increase in weight'}"
T025,GAI,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'null della mutants, with exception of rga24, presented a significant decrease in seed size'}"
T027,ABI5,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1105/tpc.113.121566', 'title': 'ABI5-Mediated Transcription of SHB1 in Seed Development', 'authors': 'Cheng ZJ et al.', 'year': 2014, 'journal': 'The Plant Cell', 'evidence_sentence': 'Seed size was also increased in abi5; 10 to 15% increase'}"
T029,ER,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koac194', 'title': 'ERECTA regulates seed size via MAPK-DA1-UBP15 signaling', 'authors': 'Wu X et al.', 'year': 2022, 'journal': 'The Plant Cell', 'evidence_sentence': 'Seeds from er mutants were smaller than those of control plants'}"
T030,ER,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koac194', 'title': 'ERECTA regulates seed size via MAPK-DA1-UBP15 signaling', 'authors': 'Wu X et al.', 'year': 2022, 'journal': 'The Plant Cell', 'evidence_sentence': 'Those from ER-overexpressing plants were larger'}"
T036,TTG2,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1104/pp.105.070201', 'title': 'TRANSPARENT TESTA GLABRA2 Encodes a WRKY TF', 'authors': 'Johnson CS et al.', 'year': 2002, 'journal': 'The Plant Cell', 'evidence_sentence': 'ttg2 mutants exhibit reduced cell length in the seed coat that results in small and rounded seeds'}"
T040,DA2,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,decreased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1105/tpc.113.115063', 'title': 'DA1 Interacts with DA2 to Regulate Seed and Organ Size', 'authors': 'Xia T et al.', 'year': 2013, 'journal': 'The Plant Cell', 'evidence_sentence': 'Overexpression of DA2 caused decreases in seed size'}"
T041,DWF4,knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape in Arabidopsis', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'dwf4 seeds were 17% lighter; BR-deficient mutant'}"
T042,GID1A,knockout,0.5,,,0.0,-0.000566,WT,0.0,0.999434,-0.0008,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'gid1a seeds were larger; consistent with reduced GA sensitivity in ovules where GID1a is expressed'}"
T043,GID1B,knockout,0.5,,,0.0,-0.000566,WT,0.0,0.999434,-0.0008,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'gid1b seeds were larger; GID1b is expressed in ovules'}"
T048,JAZ6,knockout,0.9,,,0.0,-0.000113,WT,0.0,0.999887,-0.0002,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1422-0067/24/13/10666', 'title': 'Molecular Network for Regulation of Seed Size in Plants', 'authors': 'Multiple', 'year': 2023, 'journal': 'IJMS', 'evidence_sentence': 'jaz6 mutant shows decreased seed size (length/width)'}"
T050,DA1_DA2,double_knockout,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.113.115063', 'title': 'DA1 Interacts with DA2 to Regulate Seed and Organ Size', 'authors': 'Xia T et al.', 'year': 2013, 'journal': 'The Plant Cell', 'evidence_sentence': 'da2-1 mutation synergistically enhanced the seed size and weight phenotypes of da1-1'}"
T051,UBP15_DA1,double_knockout,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,decreased,True,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.114.122663', 'title': 'DA1 Regulates Seed Size by Modulating UBP15/SOD2', 'authors': 'Du L et al.', 'year': 2014, 'journal': 'The Plant Cell', 'evidence_sentence': 'ubp15-1 is epistatic to da1-1; average size and weight of ubp15-1 da1-1 seeds were indistinguishable from ubp15-1 single mutant'}"
T052,SHB1_IKU2,double_mutant,2.0,,,0.0,0.002262,WT,0.0,1.002262,0.0033,1e-05,increased,decreased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.108.064972', 'title': 'SHB1 Associates with MINI3 and IKU2 Promoters', 'authors': 'Zhou Y et al.', 'year': 2009, 'journal': 'The Plant Cell', 'evidence_sentence': 'A mutation in IKU2 diminished the large seed phenotype of shb1-D'}"
T054,MEE45_ANT,double_knockout,0.0,,,0.0,0.0,WT,0.0,1.0,0.0,1e-05,unchanged,decreased,False,Seed_Size,2,medium,1,True,1,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': 'Seed size and weight did not differ from those of the ant-T mutant'}"
T055,AP2_DET2,double_mutant,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'ap2-5 and ap2-6 mutations suppressed small-seed phenotype of det2'}"
T056,ARF2_DET2,double_mutant,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'arf2-8 det2 double mutants displayed dramatically enlarged seeds'}"
T057,ER_DA1,double_mutant,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1093/plcell/koac194', 'title': 'ERECTA regulates seed size via MAPK-DA1-UBP15 signaling', 'authors': 'Wu X et al.', 'year': 2022, 'journal': 'The Plant Cell', 'evidence_sentence': 'da1-1 mutation restored the reduced size of er105 mutant seeds'}"
T059,DA1_EOD1,double_knockout,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.108.060871', 'title': 'Control of final seed and organ size by DA1 gene family', 'authors': 'Li Y et al.', 'year': 2008, 'journal': 'Genes & Development', 'evidence_sentence': 'eod1 mutations synergistically enhanced the seed size phenotype of da1-1'}"
T060,KLU_pINO,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1073/pnas.0907024106', 'title': 'Local maternal control of seed size by KLUH/CYP78A5', 'authors': 'Adamski NM et al.', 'year': 2009, 'journal': 'PNAS', 'evidence_sentence': 'The pINO::KLU transgene caused a strong increase in seed size and weight (30% and 44%)'}"
T062,FIE,knockdown,0.5,,,0.0,0.000566,WT,0.0,1.000566,0.0008,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1073/pnas.1305175110', 'title': 'Integration of epigenetic and genetic controls of seed size by cytokinin', 'authors': 'Li J et al.', 'year': 2013, 'journal': 'PNAS', 'evidence_sentence': 'FIEcos plants produced seeds larger than WT; CKX2 ectopically overexpressed'}"
T063,RGA,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'rga delta17 gain-of-function della mutant seeds were significantly larger than those of the wild type'}"
T064,RGL2,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'rgl2 delta17 gain-of-function seeds were significantly larger'}"
T065,PBZ_treatment,treatment,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'Seeds of plants treated with PBZ were larger than those of any of the gain-of-function mutants'}"
T066,SOD7_DPA4,double_knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,increased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1105/tpc.114.130021', 'title': 'SOD7 and DPA4 Repress KLU Expression', 'authors': 'Zhang Y et al.', 'year': 2015, 'journal': 'The Plant Cell', 'evidence_sentence': 'the simultaneous disruption of SOD7 and its closest homolog DPA4/NGAL3 causes large seeds'}"
T067,YUC1_4_10,triple_knockout,0.0,,,0.0,-0.001131,WT,0.0,0.998869,-0.0016,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': 'yuc1 yuc4 yuc10 seeds significantly smaller than the WT'}"
T069,SHB1_MINI3,double_mutant,2.0,,,0.0,0.002262,WT,0.0,1.002262,0.0033,1e-05,increased,decreased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.108.064972', 'title': 'SHB1 Associates with MINI3 and IKU2 Promoters', 'authors': 'Zhou Y et al.', 'year': 2009, 'journal': 'The Plant Cell', 'evidence_sentence': 'mini3-2 mutation also significantly suppressed the large seed phenotype of shb1-D'}"
T071,UBP15_EOD1,double_knockout,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,decreased,True,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.114.122663', 'title': 'DA1 Regulates Seed Size by Modulating UBP15/SOD2', 'authors': 'Du L et al.', 'year': 2014, 'journal': 'The Plant Cell', 'evidence_sentence': 'genetic interaction between ubp15-1 and eod1-2 was essentially additive for both seed and petal size'}"
T072,GW2,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,decreased,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1105/tpc.113.115063', 'title': 'DA1 Interacts with DA2', 'authors': 'Xia T et al.', 'year': 2013, 'journal': 'The Plant Cell', 'evidence_sentence': 'Transgenic plants overexpressing GW2 produced smaller seeds'}"
T073,IKU2_CKX2_OE,rescue,0.0,,,0.0,0.002262,mutant,0.002262,1.0,0.0,1e-05,unchanged,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1073/pnas.1305175110', 'title': 'Integration of epigenetic and genetic controls of seed size by cytokinin', 'authors': 'Li J et al.', 'year': 2013, 'journal': 'PNAS', 'evidence_sentence': 'Overexpressing CKX2 driven by At2g30810 promoter caused significant seed enlargement in iku2 background'}"
T074,KLU_ARF2,double_mutant,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1073/pnas.0907024106', 'title': 'Local maternal control of seed size by KLUH/CYP78A5', 'authors': 'Adamski NM et al.', 'year': 2009, 'journal': 'PNAS', 'evidence_sentence': 'seeds from double mutants with klu had an intermediate size between those of the respective single mutants, suggesting KLU acts independently of ARF2'}"
T075,KLU_AP2,double_mutant,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,increased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1073/pnas.0907024106', 'title': 'Local maternal control of seed size by KLUH/CYP78A5', 'authors': 'Adamski NM et al.', 'year': 2009, 'journal': 'PNAS', 'evidence_sentence': 'seeds from double mutants with klu had an intermediate size, suggesting KLU acts independently of AP2'}"
T076,BZR1,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,unchanged,False,Seed_Size,1,easy,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'bzr1-1D seeds not bigger/heavier than wild-type due to feedback inhibition of BR biosynthesis'}"
T077,SHB1_BRI1,double_mutant,2.0,,,0.0,0.002262,WT,0.0,1.002262,0.0033,1e-05,increased,decreased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'shb1-d can partially restore seed weight and size of bri1-5'}"
T078,MINI3_DET2,rescue,2.0,,,0.0,-0.002262,mutant,-0.002262,1.0,0.0,1e-05,unchanged,decreased,False,Seed_Size,2,medium,1,True,2,"{'doi': '10.1104/pp.113.217703', 'title': 'Brassinosteroid Regulates Seed Size and Shape', 'authors': 'Jiang WB et al.', 'year': 2013, 'journal': 'Plant Physiology', 'evidence_sentence': 'Overexpression of MINI3 in det2 resulted in obviously heavier seeds (partial rescue)'}"
T080,CKX2,overexpression,2.0,,,0.0,0.001131,WT,0.0,1.001131,0.0016,1e-05,increased,increased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1073/pnas.1305175110', 'title': 'Integration of epigenetic and genetic controls of seed size by cytokinin', 'authors': 'Li J et al.', 'year': 2013, 'journal': 'PNAS', 'evidence_sentence': 'Overexpressing CKX2 caused significant seed enlargement'}"
T081,INO_YUC4_MEE45,rescue,0.0,,,0.0,0.0,mutant,0.0,1.0,0.0,1e-05,unchanged,increased,False,Seed_Size,2,medium,1,True,1,"{'doi': '10.1093/plcell/koab084', 'title': 'MEE45 controls seed size by inducing AINTEGUMENTA', 'authors': 'Li YJ et al.', 'year': 2021, 'journal': 'The Plant Cell', 'evidence_sentence': 'INOpro:YUC4 transgene caused strong increase of seed size in mee45-1 mutant, even producing oversized seeds'}"
T084,RGL1,knockout,0.9,,,0.0,-0.000113,WT,0.0,0.999887,-0.0002,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'null della mutants presented a significant decrease in seed size'}"
T085,RGL2,knockout,0.9,,,0.0,-0.000113,WT,0.0,0.999887,-0.0002,1e-05,decreased,decreased,True,Seed_Size,1,easy,1,True,2,"{'doi': '10.1242/dev.201853', 'title': 'DELLA proteins positively regulate seed size in Arabidopsis', 'authors': 'Gomez MD et al.', 'year': 2023, 'journal': 'Development', 'evidence_sentence': 'null della mutants presented a significant decrease in seed size'}"
T086,UBP15_DA2,double_knockout,0.0,,,0.0,-0.002262,WT,0.0,0.997738,-0.0033,1e-05,decreased,decreased,True,Seed_Size,2,medium,1,True,2,"{'doi': '10.1105/tpc.114.122663', 'title': 'DA1 Regulates Seed Size by Modulating UBP15/SOD2', 'authors': 'Du L et al.', 'year': 2014, 'journal': 'The Plant Cell', 'evidence_sentence': 'seed and petal size phenotypes of ubp15-1 da2-1 were additive'}"
