test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
FT_T037,ELF4,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,"Loss-of-function mutations in elf3, elf4, or lux give rise to arrhythmic circadian outputs... Derepression of key regulators of thermomorphogenesis, such as PHYTOCHROME INTERACTING FACTOR 4 (PIF4), results in phenotypes including elongated hypocotyls and early flowering",,,Arabidopsis thaliana,
FT_T038,ELF7,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,Induced levels of VIN3 by vernalization are significantly lower in elf7 and efs mutants,,,Arabidopsis thaliana,
FT_T039,ESD4,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,esd4 mutation: early flowering (decreased FLC) in short days.,,,Arabidopsis thaliana,
FT_T040,FBH1,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,35S:FBH1 and 35S:FBH2 overexpressors showed a distinct early flowering phenotype regardless of photoperiod,,,Arabidopsis thaliana,
FT_T041,FBH1,quadruple_knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,fbh quadruple mutants... larger than 50% reduction of CO expression in the first 6 h of the dark periods,,,Arabidopsis thaliana,
FT_T042,FBH2,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,35S:FBH1 and 35S:FBH2 overexpressors showed a distinct early flowering phenotype regardless of photoperiod,,,Arabidopsis thaliana,
FT_T043,FCA,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,FCA/FLD/FLK mutations: elevated FLC,,,Arabidopsis thaliana,
FT_T044,FCA,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fca mutant = late flowering (autonomous pathway loss).,,,Arabidopsis thaliana,
FT_T045,FD,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fd mutant: Late flowering; disrupted FT-FD interaction pathway,,,Arabidopsis thaliana,
FT_T046,FD,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fd-3 fdp-CRP2: Variable sepal/petal numbers; enlarged floral meristems,,,Arabidopsis thaliana,
FT_T047,FDP,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,fd-3 fdp-CRP2: Variable sepal/petal numbers,,,Arabidopsis thaliana,
FT_T048,FES1,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,fes1: Early flowering,,,Arabidopsis thaliana,
FT_T049,FIE,knockdown,,,,WT,Flowering_Time,decreased,strong,,,,,,siFIE plants: Late-flowering; weak vernalization response; impaired FLC repression,,,Arabidopsis thaliana,
FT_T050,FKF1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fkf1 mutants show drastically reduced FT expression and late flowering in long days,,,Arabidopsis thaliana,
FT_T051,FKF1_GI,combined,,,,WT,Flowering_Time,unchanged,moderate,,,,,,35S::FKF1 35S::GI: Flowers at same time in both day lengths; loses day-length discrimination,,,Arabidopsis thaliana,
FT_T052,FLC,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,FLC loss-of-function: Early flowering; reduced vernalization response,,,Arabidopsis thaliana,
FT_T053,FLC,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,null flc mutants are early flowering.,,,Arabidopsis thaliana,
FT_T054,FLC,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,Functional FRI + FLC: Late flowering; winter-annual habit,,,Arabidopsis thaliana,
FT_T055,FLC,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,High levels of FLC transcript are sufficient to produce very late flowering.,,,Arabidopsis thaliana,
FT_T056,FLD,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,fld: FLC elevated; Flowering delayed,,,Arabidopsis thaliana,
FT_T057,FLD,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fld T-DNA insertion flowering time markedly delayed in LD and SD.,,,Arabidopsis thaliana,
FT_T058,FLK,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,FLK disruption causes late flowering in all conditions.,,,Arabidopsis thaliana,
FT_T059,FLM,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,flm: Much earlier flowering in short days,,,Arabidopsis thaliana,
FT_T060,FLM,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,FLM-beta overexpression delayed flowering,,,Arabidopsis thaliana,
FT_T061,FLP1,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,flp1 mutant LD+FR: Late flowering,,,Arabidopsis thaliana,
FT_T062,FLP1,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,pSUC2:FLP1 lines displayed strong early flowering phenotypes under all growth conditions,,,Arabidopsis thaliana,
FT_T063,FLX,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,flx: Early flowering,,,Arabidopsis thaliana,
FT_T064,FPA,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,FCA/FLD/FLK mutations: elevated FLC,,,Arabidopsis thaliana,
FT_T065,FPA,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fpa-2 Late flowering (~18 leaves LD; ~49 short day); fpa-6 severely late (~46 leaves LD).,,,Arabidopsis thaliana,
FT_T066,FPA,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,Overexpression of FPA in Arabidopsis causes early flowering in noninductive short days and creates plants that exhibit a more day-neutral flowering behavior.,,,Arabidopsis thaliana,
FT_T067,FRI,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,FRI loss-of-function: Early flowering (FLN <20),,,Arabidopsis thaliana,
FT_T068,FRI,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,Dominant alleles of FRI confer a vernalization requirement causing plants to overwinter vegetatively,,,Arabidopsis thaliana,
FT_T069,FRL1,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,frl1: Early flowering,,,Arabidopsis thaliana,
FT_T070,FT,gain_of_function,,,,WT,Flowering_Time,increased,strong,,,,,,ft tsf/35S::FT (grafted): Dramatic early flowering (8.2 leaves),,,Arabidopsis thaliana,
FT_T071,FT,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,"CO binds to a proximal CO response element (CORE) in the promoter of FT, and interacts with the NF-Y-FE complex",,,Arabidopsis thaliana,
FT_T072,FT,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,FLC...acts as a negative regulator of flowering,,,Arabidopsis thaliana,
FT_T073,FT,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,ft knockout: Severe late flowering; abolished FT signaling,,,Arabidopsis thaliana,
FT_T074,FT,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,ft-1 recipient stocks (late-flowering mutants),,,Arabidopsis thaliana,
FT_T075,FT,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,35S::FT scions: produced much greater reduction (more than 20 leaves),,,Arabidopsis thaliana,
FT_T076,FTIP1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,ftip1-1: Late flowering,,,Arabidopsis thaliana,
FT_T077,FT_AP2,double_knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,"ap2-12 suppressed late-flowering mutations (soc1-2, ft-10, co-9)",,,Arabidopsis thaliana,
FT_T078,FUL,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,soc1 ful double mutant: Severely delayed flowering,,,Arabidopsis thaliana,
FT_T079,FVE,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,fve mutants: Cold effects on FLC regulation disappear,,,Arabidopsis thaliana,
FT_T080,FVE,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,fve null (acg1) shows late flowering with delayed floral transition.,,,Arabidopsis thaliana,
FT_T081,FY,knockdown,,,,WT,Flowering_Time,decreased,strong,,,,,,fy-5 hypomorph in Col background causes 90% FLC increase and late flowering; null mutations in fy are lethal.,,,Arabidopsis thaliana,
FT_T082,GA1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,"ga1-3 (GA-deficient): fails to flower under SD [short-day conditions], indicating that GA is required for flower initiation",,,Arabidopsis thaliana,
FT_T083,GA20ox,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,Overexpression of GA20ox: early flowering and increased stem growth phenotypes,,,Arabidopsis thaliana,
FT_T084,GA20ox2,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,svp-41 ga20ox2-1 showed 35.5% delayed flowering under short days relative to svp-41 alone,,,Arabidopsis thaliana,
FT_T085,GA2ox,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,Overexpression of GA2ox: late flowering and dwarf phenotypes,,,Arabidopsis thaliana,
FT_T086,GAF1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,gaf1 idd1 double mutant: extremely delayed flowering phenotype under SD conditions,,,Arabidopsis thaliana,
FT_T087,GAF1,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,GAF1 overexpressor: early flowering phenotype under SD conditions,,,Arabidopsis thaliana,
FT_T088,GAI,gain_of_function,,,,WT,Flowering_Time,decreased,strong,,,,,,"The gain-of-function gai-1 mutant has a GA-unresponsive dwarf phenotype, severely delayed flowering",,,Arabidopsis thaliana,
FT_T089,GI,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,gi-2 (loss-of-function) LD/SD ~60 leaves at bolting (late-flowering),,,Arabidopsis thaliana,
FT_T090,GI,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,gi-2 (loss-of-function) LD/SD ~60 leaves at bolting (late-flowering),,,Arabidopsis thaliana,
FT_T091,GI,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,GI-OE (35S promoter) LD/SD ~12 leaves (early flowering),,,Arabidopsis thaliana,
FT_T092,GI,overexpression,,,,WT,Flowering_Time,decreased,moderate,,,,,,p35S::GI: suppressed hypocotyl elongation at 27degC,,,Arabidopsis thaliana,
FT_T093,GID1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,gid1a gid1b gid1c triple mutant flowers at 38.7 d even later than ga1-3 (30.8 d),,,Arabidopsis thaliana,
FT_T094,Gibberellin,exogenous_treatment,,,,WT,Flowering_Time,increased,moderate,,,,,,GA3 treatment (50 Î¼M) accelerated flowering with 33% reduction in leaf number under short days in WT.,,,Arabidopsis thaliana,
FT_T095,Gibberellin,treatment,,,,WT,Flowering_Time,increased,moderate,,,,,,GA3 (50 micro-M) WT SD: Early (33% fewer leaves),,,Arabidopsis thaliana,
FT_T096,H2A_Z,triple_knockout,,,,WT,Flowering_Time,increased,strong,,,,,,hta8 hta9 hta11 triple mutants - Early flowering,,,Arabidopsis thaliana,
FT_T097,HDA15,knockout,,,,WT,Flowering_Time,increased,weak,,,,,,hda15-1 mutants display longer hypocotyl phenotypes,,,Arabidopsis thaliana,
FT_T098,HDA5,knockout,,,,WT,Flowering_Time,decreased,weak,,,,,,hda5 loss-of-function late flowering.,,,Arabidopsis thaliana,
FT_T099,HDA6,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,HDA6 role: Dissociation from FLC chromatin enhances transcription,,,Arabidopsis thaliana,
FT_T100,HDA6,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,hda6 loss-of-function causes late flowering via FLC chromatin binding.,,,Arabidopsis thaliana,
FT_T101,HDA9,knockout,,,,WT,Flowering_Time,decreased,weak,,,,,,hda9 and hda19 mutants show shorter hypocotyl at 27 degC,,,Arabidopsis thaliana,
FT_T102,HOS1,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,hos1 mutation... higher CO accumulation under RL compared to wild-type controls,,,Arabidopsis thaliana,
FT_T103,HOS1,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,hos1 mutants: Early flowering; downregulated FLC expression,,,Arabidopsis thaliana,
FT_T104,HOS1,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,"hos1: decrease in FLC transcription, which increases FT",,,Arabidopsis thaliana,
FT_T105,HUA2,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,hua2-4 tps1-2 GVG::TPS1: Restored flowering,,,Arabidopsis thaliana,
FT_T106,KIN10,loss_of_function,,,,WT,Flowering_Time,increased,moderate,,,,,,kin10 Suppressor Alleles: Restore both embryogenesis AND flowering to tps1-2,,,Arabidopsis thaliana,
FT_T107,LD,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,ld T-DNA insertion markedly delayed flowering in LD and SD.,,,Arabidopsis thaliana,
FT_T108,LFY,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,LFY loss-of-function: Partial flower-to-inflorescence transformations,,,Arabidopsis thaliana,
FT_T109,LFY,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,LFY expression from a constitutive promoter induces flowering in a ga1-3 mutant background,,,Arabidopsis thaliana,
FT_T110,LHP1,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,"In lhp1 mutants, vernalization-mediated repression of FLC is not stable",,,Arabidopsis thaliana,
FT_T111,LHY,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,lhy-7 and lhy-20 mutants displayed accelerated flowering under both long days (LDs) and short days (SDs),,,Arabidopsis thaliana,
FT_T112,LUX,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,"Loss-of-function mutations in elf3, elf4, or lux give rise to arrhythmic circadian outputs... elongated hypocotyls and early flowering",,,Arabidopsis thaliana,
FT_T113,MAF4,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,"maf4, maf5: Premature flowering after 20 days cold (vs. 30 days wild-type)",,,Arabidopsis thaliana,
FT_T114,MAF5,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,"maf4, maf5: Premature flowering after 20 days cold",,,Arabidopsis thaliana,
FT_T115,MIR172A;MIR172B,double_mutant,,,,WT,Flowering_Time,decreased,moderate,,,,,,mir172ab double mutant demonstrated delayed trichome development and late flowering.,,,Arabidopsis thaliana,
FT_T116,NFL,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,nfl mutant: Fails to flower under short-day (8h:16h light:dark) conditions despite producing ~100 rosette leaves,,,Arabidopsis thaliana,
FT_T117,NF_YC,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,nf-ycT triple mutant: Late flowering (loss of positive regulation),,,Arabidopsis thaliana,
FT_T118,NTL8,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,reduced FLC-Venus signals in the ntl8-D3 mutant in warm conditions,,,Arabidopsis thaliana,
FT_T119,PECT1,knockdown,,,,WT,Flowering_Time,increased,moderate,,,,,,"pFD::amiPECT1: Reduced PECT1, elevated PC - Early flowering",,,Arabidopsis thaliana,
FT_T120,PECT1,overexpression,,,,WT,Flowering_Time,decreased,moderate,,,,,,"pFD::PECT1: Overexpressed PECT1, reduced PC - Late flowering",,,Arabidopsis thaliana,
FT_T121,PEP,overexpression,,,,WT,Flowering_Time,decreased,strong,,,,,,PEP overexpression resulted in high FLC transcript levels and delayed flowering.,,,Arabidopsis thaliana,
FT_T122,PHO2,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,pho2 at 23degC: 9.3 leaves (early),,,Arabidopsis thaliana,
FT_T123,PHYA,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,phyA mutant largely lacks the FT morning peak shows late flowering,,,Arabidopsis thaliana,
FT_T124,PHYB,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,phyB mutation: Shows impaired degradation of CO under RL conditions,,,Arabidopsis thaliana,
FT_T125,PHYB,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,phyB: Early flowering (temperature-sensitive),,,Arabidopsis thaliana,
FT_T126,PIE1,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,"SWR1 complex mutants (pie1, arp6, swc6): Early flowering, temperature-insensitive",,,Arabidopsis thaliana,
FT_T127,PIF4,double_knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,pif4-2 pif5-3 Control: ~8 more leaves than WT - DELAYED,,,Arabidopsis thaliana,
FT_T128,PIF4,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,pif4-2: ~1.5x more leaves at flowering - DELAYED,,,Arabidopsis thaliana,
FT_T129,PIF4,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,p35S::PIF4: Increased GI transcription,,,Arabidopsis thaliana,
FT_T130,PIF5,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,pif5-3: ~1.5x more leaves at flowering - DELAYED,,,Arabidopsis thaliana,
FT_T131,PP2A-Bgamma,knockdown,,,,WT,Flowering_Time,decreased,moderate,,,,,,The knockdown lines of PP2A-b'Î³ displayed a late flowering phenotype in Arabidopsis.,,,Arabidopsis thaliana,
FT_T132,PRMT10,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,Disruption of PRMT10 resulted in late flowering through the upregulation of FLC transcript levels.,,,Arabidopsis thaliana,
FT_T133,PRMT5,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,PRMT5 and PRMT10 play an important role by activating other repressors of FLC; PRMT10 disruption resulted in late flowering through upregulation of FLC transcript.,,,Arabidopsis thaliana,
FT_T134,QKY,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,qky-14: Late flowering,,,Arabidopsis thaliana,
FT_T135,REF6,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,REF6 loss-of-function causes late flowering.,,,Arabidopsis thaliana,
FT_T136,REF6,knockout,,,,WT,Flowering_Time,decreased,moderate,,,,,,ref6 mutants show attenuated hypocotyl elongation at 28 degC,,,Arabidopsis thaliana,
FT_T137,RGA,gain_of_function,,,,WT,Flowering_Time,decreased,strong,,,,,,ProRGA:RGAd17 (GA-insensitive) produced more than 20 leaves at bolting vs ~12 in WT under long-day.,,,Arabidopsis thaliana,
FT_T138,RGA,gain_of_function,,,,WT,Flowering_Time,decreased,strong,,,,,,ProFD:RGAd17 severely blocked the floral transition; 6/40 plants never flowered in SD.,,,Arabidopsis thaliana,
FT_T139,RGA,gain_of_function,,,,WT,Flowering_Time,decreased,strong,,,,,,"ProRGA:RGAd17 plants developed small dark green leaves, and delayed flowering; phenocopies GA-deficient mutant",,,Arabidopsis thaliana,
FT_T140,SDG26,knockout,,,,WT,Flowering_Time,decreased,weak,,,,,,sdg26 T-DNA insertion weakly delayed flowering in LD and SD compared to fld/ld.,,,Arabidopsis thaliana,
FT_T141,SDG26;APRF1,double_mutant,,,,WT,Flowering_Time,decreased,strong,,,,,,sdg26 aprf1 double mutant: further delayed vs single mutants.,,,Arabidopsis thaliana,
FT_T142,SDG7,knockout,,,,WT,Flowering_Time,increased,strong,,,,,,sdg7 mutant: early flowering without vernalization; increased H3K27me3 on FLC,,,Arabidopsis thaliana,
FT_T143,SLY1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,sly1 recessive mutants are GA-unresponsive dwarfs,,,Arabidopsis thaliana,
FT_T144,SOC1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,soc1-2: Enhanced CBF/COR gene induction,,,Arabidopsis thaliana,
FT_T145,SOC1,knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,soc1-2 mutant: 19.0 +/- 0.5 leaves versus 12 +/- 0.5 for wild-type controls; Significantly delayed flowering under long-day conditions,,,Arabidopsis thaliana,
FT_T146,SOC1,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,35S:SOC1 agl24 shows intermediate phenotype; 35S:AGL24 soc1 partially rescues soc1 lateness (implies SOC1 OE accelerates),,,Arabidopsis thaliana,
FT_T147,SOC1_AGL24,double_knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,soc1/agl24 double mutant: Most severe late-flowering phenotype with additive effects,,,Arabidopsis thaliana,
FT_T148,SOC1_AP2,double_knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,soc1-2 ap2-12 double mutant flowered only 1 leaf later than wild-type (ap2 suppresses soc1 lateness),,,Arabidopsis thaliana,
FT_T149,SOC1_FUL_AGL24,triple_knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,soc1 ful agl24 triple mutant: Mutations in agl24 can delay flowering by around 9 rosette leaves,,,Arabidopsis thaliana,
FT_T150,SPA1,knockout,,,,WT,Flowering_Time,increased,moderate,,,,,,spa1... Enhanced early-flowering when combined with spa3 and spa4 lesions,,,Arabidopsis thaliana,
FT_T151,SPL10,overexpression,,,,WT,Flowering_Time,increased,moderate,,,,,,SPL10OE: earlier flowering; fewer smaller leaves.,,,Arabidopsis thaliana,
FT_T152,SPL2;SPL9;SPL11;SPL13;SPL15,quadruple_knockout,,,,WT,Flowering_Time,decreased,strong,,,,,,spl2/9/11/13/15 mutants 34.7Â±0.4 days to flower (vs Col 28.0Â±0.3); reduced LFY/AP1/FUL/SOC1 ~50%.,,,Arabidopsis thaliana,
FT_T153,SPL3,overexpression,,,,WT,Flowering_Time,increased,strong,,,,,,"35S::SPL3m flowered early, had a significantly reduced number of juvenile, adult and cauline leaves.",,,Arabidopsis thaliana,
FT_T154,SPL9,knockout,,,,WT,Flowering_Time,decreased,weak,,,,,,spl9-4 delays abaxial trichomes 2.8 plastochrons; rounder leaves.,,,Arabidopsis thaliana,
