test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T046,EIN2,knockout,0.0,Ethylene,1.0,0.0,0.00625,mutant,0.0125,0.99375,-0.009,1e-05,decreased,unchanged,False,Hypocotyl_Length,2,medium,2,True,6,10.1105/tpc.110.076588
T047,EIN3,knockout,0.0,Ethylene,1.0,0.0,0.01875,mutant,0.025,0.99375,-0.009,1e-05,decreased,unchanged,False,Hypocotyl_Length,2,medium,1,True,6,10.1105/tpc.110.076588
T048,EIN3,overexpression,2.0,,,0.0,-0.025,WT,0.0,0.975,-0.0365,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,4,10.1105/tpc.110.076588
T049,EIN3_EIL1,double_knockout,0.0,Ethylene,1.0,0.0,0.01875,mutant,0.025,0.99375,-0.009,1e-05,decreased,unchanged,False,Hypocotyl_Length,2,medium,1,True,6,10.1007/s42994-021-00063-0
T050,ELF3,knockout,0.0,,,0.0,0.004602,WT,0.0,1.004602,0.0066,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.14348/molcells.2016.0126
T051,ELF3,knockout,0.0,,,0.0,0.004602,WT,0.0,1.004602,0.0066,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1038/nature10182
T052,ELF3_PIF4_PIF5,triple_knockout,0.0,,,0.0,-0.053947,WT,0.0,0.946053,-0.08,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,8,10.1038/nature10182
T053,ELF4,knockout,0.5,,,0.0,0.002301,WT,0.0,1.002301,0.0033,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1038/nature10182
T054,ETR1,gain_of_function,2.0,,,0.0,0.00625,WT,0.0,1.00625,0.009,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,3,True,6,10.1105/tpc.110.076588
T055,GA1,knockout,0.0,,,0.0,-0.000855,WT,0.0,0.999145,-0.0012,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,4,True,7,10.1199/tab.0103
T056,GA20ox1,knockout,0.0,,,0.0,-0.000855,WT,0.0,0.999145,-0.0012,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,4,True,7,10.1199/tab.0103
T057,GA3_treatment,exogenous_treatment,1.0,GA4,1.0,0.0,0.00513,WT,0.0,1.00513,0.0074,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,3,True,8,10.1199/tab.0103
T058,GA3ox1,knockout,0.0,,,0.0,-0.000855,WT,0.0,0.999145,-0.0012,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,4,True,7,10.1199/tab.0103
T059,GAI,gain_of_function,2.0,,,0.0,-0.041043,WT,0.0,0.958957,-0.0605,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,8,10.1199/tab.0103
T060,GI,knockout,0.0,,,0.0,0.001552,WT,0.0,1.001552,0.0022,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1016/j.xplc.2024.100833
T061,GI,overexpression,2.0,,,0.0,-0.001552,WT,0.0,0.998448,-0.0022,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,8,10.1016/j.xplc.2024.100833
T062,GID1A_GID1B_GID1C,triple_knockout,0.0,,,0.0,-0.010261,WT,0.0,0.989739,-0.0149,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,8,10.1199/tab.0103
T066,HFR1,knockout,0.0,,,0.0,0.001552,WT,0.0,1.001552,0.0022,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.14348/molcells.2016.0126
T068,HSFA1A_HSFA1B_HSFA1D,triple_knockout,0.0,,,0.0,-0.001552,WT,0.0,0.998448,-0.0022,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,8,10.1126/sciadv.adh1738
T069,HSFA1D,overexpression,2.0,,,0.0,0.001552,WT,0.0,1.001552,0.0022,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1126/sciadv.adh1738
T070,HY5,knockout,0.0,,,0.0,0.027778,WT,0.0,1.027778,0.0395,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,3,10.1111/tpj.14556
T071,HY5_HYH,double_knockout,0.0,,,0.0,0.055556,WT,0.0,1.055556,0.078,1e-05,increased,increased,True,Hypocotyl_Length,2,medium,1,True,3,10.1111/tpj.14556
T072,HYH,knockout,0.0,,,0.0,0.027778,WT,0.0,1.027778,0.0395,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,3,10.1111/tpj.14556
T074,LUX,knockout,0.5,,,0.0,0.002301,WT,0.0,1.002301,0.0033,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1038/nature10182
T077,NAA_treatment,exogenous_treatment,1.0,Auxin,1.0,0.0,0.000868,WT,0.0,1.000868,0.0013,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,4,True,6,10.7554/eLife.19048
T078,NPA_treatment,chemical_treatment,0.1,,,0.0,-0.000781,WT,0.0,0.999219,-0.0011,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,4,True,6,10.1038/s41467-022-32585-6
T081,PHYA,knockout,0.0,,,0.0,0.001598,WT,0.0,1.001598,0.0023,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,3,True,9,10.1105/tpc.17.00913
T082,PHYA_PHYB,double_knockout,0.0,,,0.0,0.011201,WT,0.0,1.011201,0.0161,1e-05,increased,increased,True,Hypocotyl_Length,2,medium,2,True,8,10.1105/tpc.107.052142
T083,PHYB,knockout,0.0,,,0.0,0.009605,WT,0.0,1.009605,0.0138,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1105/tpc.107.052142
T084,PHYB,knockout,0.0,,,0.0,0.009605,WT,0.0,1.009605,0.0138,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1105/tpc.17.00913
T085,PHYB,overexpression,2.0,,,0.0,-0.009605,WT,0.0,0.990395,-0.0139,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,8,10.1105/tpc.17.00913
T086,PHYBG111D,overexpression,2.0,,,0.0,-0.009605,WT,0.0,0.990395,-0.0139,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,8,10.1105/tpc.17.00913
T087,PIF1,knockout,0.7,,,0.0,-0.008333,WT,0.0,0.991667,-0.0121,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,3,10.1105/tpc.114.130666
T088,PIF1_PIF3_PIF4_PIF5,quadruple_knockout,0.0,,,0.0,-0.086328,WT,0.0,0.913672,-0.1303,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,8,10.1105/tpc.114.130666
T089,PIF3,knockout,0.0,,,0.0,-0.027778,WT,0.0,0.972222,-0.0406,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,3,10.1105/tpc.107.052142
T090,PIF3,overexpression,2.0,,,0.0,0.027778,WT,0.0,1.027778,0.0395,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,3,10.1111/j.1365-313X.2012.05114.x
T091,PIF4,knockout,0.0,,,0.0,-0.031032,WT,0.0,0.968968,-0.0455,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,8,10.14348/molcells.2016.0126
T092,PIF4,knockout,0.0,,,0.0,-0.031032,WT,0.0,0.968968,-0.0455,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,8,10.1105/tpc.107.052142
T093,PIF4,overexpression,2.0,,,0.0,0.031032,WT,0.0,1.031032,0.0441,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,8,10.1111/tpj.14556
T094,PIF4_PIF5_PIF7,triple_knockout,0.0,,,0.0,-0.058604,WT,0.0,0.941396,-0.0871,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,8,10.1038/s41467-022-32585-6
T095,PIF5,knockout,0.0,,,0.0,-0.027518,WT,0.0,0.972482,-0.0403,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,8,10.1111/tpj.14556
T096,PIF5,overexpression,2.0,,,0.0,0.027518,WT,0.0,1.027518,0.0392,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,8,10.14348/molcells.2016.0126
T097,PIF7,knockout,0.0,,,0.0,-5.4e-05,WT,0.0,0.999946,-0.0001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,6,True,7,10.1105/tpc.107.052142
T098,PIF7,knockout,0.0,,,0.0,-5.4e-05,WT,0.0,0.999946,-0.0001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,6,True,7,10.7554/eLife.31636
T099,PIF7,phospho_dead_mutant,2.0,,,0.0,5.4e-05,WT,0.0,1.000054,0.0001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,6,True,7,10.7554/eLife.31636
T103,Paclobutrazol_PAC,chemical_treatment,0.1,,,0.0,-0.00077,WT,0.0,0.99923,-0.0011,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,4,True,7,10.1199/tab.0103
T104,Picloram_treatment,exogenous_treatment,1.0,Auxin,1.0,0.0,0.000868,WT,0.0,1.000868,0.0013,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,4,True,6,10.1038/s41467-022-32585-6
T106,RGA,knockout,0.85,,,0.0,0.006155,WT,0.0,1.006155,0.0089,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,6,10.1199/tab.0103
T107,RGA_GAI,double_knockout,0.5,,,0.0,0.020522,WT,0.0,1.020522,0.0293,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,8,10.1199/tab.0103
T109,SHY2_IAA3,gain_of_function,2.0,,,0.0,-0.003472,WT,0.0,0.996528,-0.005,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,4,10.1104/pp.18.00718
T111,SPA1_SPA2_SPA3_SPA4,quadruple_knockout,0.0,,,0.0,-0.009028,WT,0.0,0.990972,-0.0131,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,8,10.1111/nph.17332
T112,TIR1,knockout,0.0,Auxin,1.0,0.0,-0.000868,mutant,-0.001736,1.000868,0.0013,1e-05,increased,unchanged,False,Hypocotyl_Length,2,medium,3,True,6,10.7554/eLife.19048
T113,TIR1_AFB1_AFB2_AFB3,quadruple_knockout,0.0,,,0.0,-0.001736,WT,0.0,0.998264,-0.0025,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,3,True,5,10.7554/eLife.19048
T114,TOC1,knockout,0.0,,,0.0,0.003103,WT,0.0,1.003103,0.0045,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,7,10.1016/j.xplc.2024.100833
T115,TOC1,overexpression,2.0,,,0.0,-0.003103,WT,0.0,0.996897,-0.0045,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,7,10.1199/tab.0103
T116,TOC1,overexpression,2.0,,,0.0,-0.003103,WT,0.0,0.996897,-0.0045,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,7,10.1016/j.xplc.2024.100833
T117,UVR8,knockout,0.0,,,0.0,0.006893,WT,0.0,1.006893,0.0099,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,6,10.1038/emboj.2009.4
T118,UVR8,overexpression,2.0,,,0.0,-0.006893,WT,0.0,0.993107,-0.01,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,6,10.1038/emboj.2009.4
T121,YUC2_YUC5_YUC8_YUC9,quadruple_knockout,0.0,,,0.0,-0.000217,WT,0.0,0.999783,-0.0003,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,5,True,7,10.1038/s41467-022-32585-6
T122,YUC8,knockout,0.0,,,0.0,-0.000217,WT,0.0,0.999783,-0.0003,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,5,True,7,10.1038/s41467-022-32585-6
T123,phyB-9,knockout,0.0,,,0.0,0.009605,WT,0.0,1.009605,0.0138,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1126/sciadv.adh1738
T127,GID1A_GID1C,double_knockout,0.5,,,0.0,-0.00513,WT,0.0,0.99487,-0.0074,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,7,10.1105/tpc.106.047415
T128,GID1A_GID1B,double_knockout,0.5,,,0.0,-0.00513,WT,0.0,0.99487,-0.0074,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,2,True,7,10.1105/tpc.106.047415
T129,GID1B_GID1C,double_knockout,0.99,,,0.0,-0.000103,WT,0.0,0.999897,-0.0001,1e-05,decreased,unchanged,False,Hypocotyl_Length,1,easy,2,True,5,10.1105/tpc.106.047415
T135,BAS1,knockout,0.0,,,0.0,5.4e-05,WT,0.0,1.000054,0.0001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,5,True,7,10.1534/g3.112.004580
T136,SOB7,knockout,0.0,,,0.0,0.000106,WT,0.0,1.000106,0.0002,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,5,True,6,10.1534/g3.112.004580
T137,BAS1_SOB7,double_knockout,0.0,,,0.0,0.00016,WT,0.0,1.00016,0.0002,1e-05,increased,decreased,False,Hypocotyl_Length,2,medium,5,True,7,10.1534/g3.112.004580
T138,BAS1,overexpression,2.0,,,0.0,-5.4e-05,WT,0.0,0.999946,-0.0001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,5,True,7,10.1534/g3.112.004580
T139,BBX11,knockout,0.0,,,0.0,0.001984,WT,0.0,1.001984,0.0029,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,4,10.1016/j.xplc.2020.100045
T140,BBX11,overexpression,2.0,,,0.0,-0.001984,WT,0.0,0.998016,-0.0029,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,4,10.1016/j.xplc.2020.100045
T141,BBX11_BBX21,double_knockout,0.0,,,0.0,0.004299,WT,0.0,1.004299,0.0062,1e-05,increased,increased,True,Hypocotyl_Length,2,medium,2,True,5,10.1016/j.xplc.2020.100045
T146,PIN3_PIN4_PIN7,triple_knockout,0.1,,,0.0,-0.000781,WT,0.0,0.999219,-0.0011,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,4,True,6,10.3390/plants7040102
T147,FHY1,knockout,0.0,,,0.0,0.00026,WT,0.0,1.00026,0.0004,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,3,True,8,10.1371/journal.pgen.1000143
T148,FHY1_FHL,double_knockout,0.0,,,0.0,0.00026,WT,0.0,1.00026,0.0004,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,3,True,8,10.1371/journal.pgen.1000143
T151,HFR1,knockout,0.0,,,0.0,0.001552,WT,0.0,1.001552,0.0022,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,8,10.1105/tpc.109.067215
T153,BBX25,knockout,0.0,,,0.0,-0.001984,WT,0.0,0.998016,-0.0029,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,4,10.1105/tpc.113.109751
T154,BBX25,overexpression,2.0,,,0.0,0.001984,WT,0.0,1.001984,0.0029,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,4,10.1105/tpc.113.109751
T155,BBX24_BBX25,double_knockout,0.0,,,0.0,-0.001984,WT,0.0,0.998016,-0.0029,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,4,10.1105/tpc.113.109751
T156,ABA_treatment,exogenous_treatment,1.0,ABA,1.0,0.0,-0.023086,WT,0.0,0.976914,-0.0337,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,9,10.1093/aobpla/ply061
T157,pifQ,quadruple_knockout,0.0,,,0.0,-0.086328,WT,0.0,0.913672,-0.1303,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,8,10.1093/aobpla/ply061
T160,AVG_treatment,chemical_treatment,0.1,,,0.0,0.005625,WT,0.0,1.005625,0.0081,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,4,True,6,10.1105/tpc.114.127993
