test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T034,Rht3,gain_of_function,,,,,,decreased,strong,,,,,,Rht3 | 4BS | GA-insensitive (DELLA) | ~64% reduction,,,Triticum aestivum,
T035,Rht4,gain_of_function,,,,,,decreased,slight,,,,,,Rht4 | 2BL | GA-responsive | ~12% reduction,,,Triticum aestivum,
T036,Rht5,gain_of_function,,,,,,decreased,strong,,,,,,Rht5 | 3BS | GA-responsive (P450) | ~50% reduction,,,Triticum aestivum,
T037,Rht-B1b_transgenic_OE,overexpression,,,,,,decreased,strong,,,,,,Expression of these N-terminal truncated proteins in transgenic lines demonstrated their ability to cause strong dwarfism,,,Triticum aestivum,
T038,NAA_treatment,treatment,,,,,,increased,slight,,,,,,Wheat seedlings treated with 10 μM α-naphthaleneacetic acid (synthetic auxin) showed differential upregulation and downregulation of specific TaARF members within 0.5-3 hours post-treatment,,,Triticum aestivum,
T039,TaARF4-B_haplotype,loss_of_function,,,,,,decreased,slight,,,,,,"TaARF4-B was strongly associated with PH and root depth at the tillering, jointing and grain fill stages",,,Triticum aestivum,
T040,Rht-B1b_plus_GA3,gain_of_function_plus_treatment,,,,,,decreased,moderate,,,,,,"GA treatment failed to promote coleoptile elongation in Rht-B1b-containing lines, confirming the proteins function independently of GA-induced degradation pathways",,,Triticum aestivum,
T041,Paclobutrazol_treatment,chemical_treatment,,,,,,decreased,moderate,,,,,,GA biosynthetic genes are essential for normal height; chemical inhibition with paclobutrazol (GA biosynthesis inhibitor) phenocopies ga3ox2 dwarf,,,Triticum aestivum,
T042,Brassinazole_treatment,chemical_treatment,,,,,,decreased,moderate,,,,,,reduced BR biosynthesis resulted in smaller grains and stunted growth,,,Triticum aestivum,
T043,Brassinolide_treatment,treatment,,,,,,increased,slight,,,,,,24-epiBL treatment on WT wheat promotes BR signaling and elongation,,,Triticum aestivum,
T044,TaBRI1_triple_plus_BL,triple_knockout,,,,,,decreased,strong,,,,,,Triple mutants produced severe dwarfism; BR application unable to rescue BR-insensitive phenotype,,,Triticum aestivum,
T045,TaDWF4,overexpression,,,,,,increased,strong,,,,,,Overexpression of TaDWF4-B in cv. Fielder led to significantly increased growth compared to the WT even under low N conditions,,,Triticum aestivum,
T046,TaERF-A1_oe,overexpression,,,,,,increased,moderate,,,,,,Overexpression of TaPIF4 produced significantly greater plant height and longer spike length,,,Triticum aestivum,
T047,TaERF-A1_JD6,loss_of_function,,,,,,decreased,moderate,,,,,,"TaERF-A1JD6 protein accumulates at lower levels; Ser178-Phe (S178F) substitution influences the stability; considerably less effective at activating TaPIF4 expression, producing semi-dwarfism",,,Triticum aestivum,
T048,TaPIF4_oe,overexpression,,,,,,increased,moderate,,,,,,Overexpression of TaPIF4 produced significantly greater plant height and longer spike length,,,Triticum aestivum,
T049,TaPIF4_ko,knockout,,,,,,decreased,moderate,,,,,,TaPIF4 knockout reduced these traits,,,Triticum aestivum,
T050,TaOSCA1.4_RNAi,knockdown,,,,,,decreased,moderate,,,,,,"the average PHs of the wild-type (WT), RNAi lines 1 (Ri-1) and 2 (Ri-2) were 94.6, 83.6 and 79.2 cm, respectively",,,Triticum aestivum,
T051,Ppd-D1a,gain_of_function,,,,,,decreased,slight,,,,,,"Ppd-D1a showed a significant reduction effect (9.7 cm, 10.2%) on plant height, though much weaker than Rht12",,,Triticum aestivum,
T052,Rht12b,gain_of_function,,,,,,decreased,slight,,,,,,The dwarfing allele Rht12b reduced plant height by 5.4-8.2 cm,,,Triticum aestivum,
T053,High_Nitrate_treatment,high_nitrate_treatment,,,,,,increased,slight,,,,,,nitrate reduces the abundance of DELLAs by increasing GA contents through activation of GA metabolism gene expression,,,Triticum aestivum,
T054,Low_Nitrogen,environmental,,,,,,decreased,moderate,,,,,,the growth restraint conferred by nitrate deficiency is partially rescued in global-DELLA mutant,,,Triticum aestivum,
