test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T022,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1105/tpc.114.122903
T023,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1105/tpc.114.122903
T024,MAX1,KO,0.0,,,1.0,0.630655,WT,1.0,0.630655,-0.6651,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,46,10.1242/dev.051987
T025,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1242/dev.051987
T026,MAX1,OE,2.0,,,1.0,1.072083,WT,1.0,1.072083,0.1004,0.05,increased,decreased,False,Shoot_Branching,1,easy,3,True,39,10.1242/dev.051987
T028,athxk1,KO,0.0,,,1.0,0.127635,WT,1.0,0.127635,-2.9699,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,37,10.3390/ijms252313214
T030,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1038/nrm3088
T031,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1038/nrm3088
T032,rms1,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1104/pp.111.186783
T033,rms4,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1104/pp.111.186783
T034,PsBRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1104/pp.111.186783
T036,FC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1016/j.molp.2019.12.005
T037,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1016/j.molp.2019.12.005
T038,phyB,KO,0.0,,,1.0,0.0295,WT,1.0,0.0295,-5.0831,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,39,10.1104/pp.109.148833
T039,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1104/pp.109.148833
T040,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1104/pp.109.148833
T041,RMS1,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1105/tpc.104.026716
T042,RMS2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1105/tpc.104.026716
T043,RMS4,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1105/tpc.104.026716
T044,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1093/plphys/kiab586
T045,FT,KO,0.0,,,1.0,0.065836,WT,1.0,0.065836,-3.925,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,35,10.1093/plphys/kiab586
T046,FT,OE,2.0,,,1.0,2.129842,WT,1.0,2.129842,1.0907,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,38,10.1093/plphys/kiab586
T047,DAD2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1016/j.cub.2012.08.007
T048,DAD2,OE,2.0,,,1.0,0.61072,WT,1.0,0.61072,-0.7114,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,29,10.1016/j.cub.2012.08.007
T049,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1016/j.cub.2012.08.007
T050,D3,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1093/pcp/pci022
T051,FC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1093/pcp/pci022
T052,FC1,OE,2.0,,,1.0,0.500241,WT,1.0,0.500241,-0.9993,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,27,10.1093/pcp/pci022
T053,D53,KO,0.0,,,1.0,0.100057,WT,1.0,0.100057,-3.3211,0.05,decreased,increased,False,Shoot_Branching,1,easy,2,True,30,10.1038/nature12870
T055,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1104/pp.16.01212
T056,D10,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1104/pp.16.01212
T057,IPA1,OE,2.0,,,1.0,0.891132,WT,1.0,0.891132,-0.1663,0.05,decreased,decreased,True,Shoot_Branching,1,easy,2,True,29,10.1038/cr.2017.114
T058,IPA1,KO,0.0,,,1.0,2.154222,WT,1.0,2.154222,1.1072,0.05,increased,increased,True,Shoot_Branching,1,easy,2,True,42,10.1038/cr.2017.114
T059,miR156,OE,0.0,,,1.0,2.154222,WT,1.0,2.154222,1.1072,0.05,increased,increased,True,Shoot_Branching,1,easy,2,True,42,10.1038/cr.2017.114
T060,PHYB,KO,0.0,,,1.0,0.0295,WT,1.0,0.0295,-5.0831,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,39,10.3390/plants3020223
T064,MAX4,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1016/j.tplants.2003.09.008
T065,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1105/tpc.16.00286
T066,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1105/tpc.16.00286
T067,D27,KO,0.0,,,1.0,0.630642,WT,1.0,0.630642,-0.6651,0.05,decreased,increased,False,Shoot_Branching,1,easy,5,True,68,10.1105/tpc.109.065987
T070,FC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1093/pcp/pcq083
T071,FC1,OE,2.0,,,1.0,0.500241,WT,1.0,0.500241,-0.9993,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,27,10.1093/pcp/pcq083
T072,FC1,treatment,1.0,,,1.0,1.0,WT,1.0,1.0,0.0,0.05,unchanged,unchanged,True,Shoot_Branching,1,easy,1,True,1,10.1093/pcp/pcq083
T073,rms3,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1111/nph.16201
T076,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1111/nph.17006
T077,FT,KO,0.0,,,1.0,0.065836,WT,1.0,0.065836,-3.925,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,35,10.1111/nph.17006
T079,HXK1,KO,0.0,,,1.0,0.127635,WT,1.0,0.127635,-2.9699,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,37,10.1111/nph.17427
T080,D3,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1111/nph.17834
T081,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1111/nph.17834
T082,D3,OE,2.0,,,1.0,0.61072,WT,1.0,0.61072,-0.7114,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,29,10.1111/nph.17834
T085,miR156,OE,0.0,,,1.0,2.154222,WT,1.0,2.154222,1.1072,0.05,increased,increased,True,Shoot_Branching,1,easy,2,True,42,10.1111/nph.18140
T086,MAX4,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1093/jxb/erm134
T087,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1093/jxb/erm134
T090,MAX1,KO,0.0,,,1.0,0.630655,WT,1.0,0.630655,-0.6651,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,46,10.3389/fpls.2021.639401
T091,VInv,KO,0.0,,,1.0,0.658108,WT,1.0,0.658108,-0.6036,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,30,10.1093/plphys/kiab003
T092,VInv,KO,0.0,,,1.0,0.658108,WT,1.0,0.658108,-0.6036,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,30,10.1093/plphys/kiab003
T094,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1242/dev.145649
T095,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1242/dev.145649
T096,BRC1,OE,2.0,,,1.0,0.500241,WT,1.0,0.500241,-0.9993,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,27,10.1242/dev.145649
T097,DAD1,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1105/tpc.104.027714
T098,DAD1,OE,2.0,,,1.0,0.286871,WT,1.0,0.286871,-1.8015,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,33,10.1105/tpc.104.027714
T099,DAD1,KD,0.5,,,1.0,3.4893,WT,1.0,3.4893,1.8029,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1105/tpc.104.027714
T100,IPA1,KO,0.0,,,1.0,2.154222,WT,1.0,2.154222,1.1072,0.05,increased,increased,True,Shoot_Branching,1,easy,2,True,42,10.1038/cr.2017.102
T101,D53,KO,0.0,,,1.0,0.100057,WT,1.0,0.100057,-3.3211,0.05,decreased,increased,False,Shoot_Branching,1,easy,2,True,30,10.1038/cr.2017.102
T102,IPA1,OE,2.0,,,1.0,0.891132,WT,1.0,0.891132,-0.1663,0.05,decreased,decreased,True,Shoot_Branching,1,easy,2,True,29,10.1038/cr.2017.102
T103,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1105/tpc.15.00562
T104,SMXL7,KO,0.0,,,1.0,0.658108,WT,1.0,0.658108,-0.6036,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,30,10.1105/tpc.15.00562
T105,"SMXL6,7,8",KO,0.0,,,1.0,0.019409,WT,1.0,0.019409,-5.6871,0.05,decreased,decreased,True,Shoot_Branching,3,hard,1,True,40,10.1105/tpc.15.00562
T106,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1111/j.1365-313X.2007.03032.x
T107,MAX2,OE,2.0,,,1.0,0.61072,WT,1.0,0.61072,-0.7114,0.05,decreased,unchanged,False,Shoot_Branching,1,easy,1,True,29,10.1111/j.1365-313X.2007.03032.x
T108,MAX2,OE,2.0,,,1.0,0.61072,WT,1.0,0.61072,-0.7114,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,29,10.1111/j.1365-313X.2007.03032.x
T110,d10-2,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1111/tpj.14266
T111,d14-1,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1111/tpj.14266
T112,PsSMXL7,KO,0.0,,,1.0,0.658108,WT,1.0,0.658108,-0.6036,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,30,10.1111/tpj.15415
T113,PsBRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1111/tpj.15415
T114,MAX3,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1038/nature07272
T115,MAX4,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1038/nature07272
T116,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1038/nature07272
T118,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1371/journal.pgen.1008023
T119,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1371/journal.pgen.1008023
T121,SMXL6,KO,0.97,,,1.0,0.96267,WT,1.0,0.96267,-0.0549,0.05,unchanged,decreased,False,Shoot_Branching,1,easy,1,True,27,10.1105/tpc.15.00605
T122,SMXL6,OE,2.0,,,1.0,2.390716,WT,1.0,2.390716,1.2574,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,41,10.1105/tpc.15.00605
T123,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1105/tpc.15.00605
T124,FHY3,KO,0.0,,,1.0,0.0295,WT,1.0,0.0295,-5.0831,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,39,10.1038/s41467-020-15893-7
T125,FHY3,OE,2.0,,,1.0,5.092674,WT,1.0,5.092674,2.3484,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1038/s41467-020-15893-7
T126,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1038/s41467-020-15893-7
T129,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1038/nature19073
T131,D53,KO,0.0,,,1.0,0.100057,WT,1.0,0.100057,-3.3211,0.05,decreased,increased,False,Shoot_Branching,1,easy,2,True,30,10.1038/nature12878
T132,D53,OE,2.0,,,1.0,1.999788,WT,1.0,1.999788,0.9998,0.05,increased,increased,True,Shoot_Branching,1,easy,2,True,33,10.1038/nature12878
T133,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1038/nature12878
T134,MAX4,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1016/j.cub.2006.01.058
T135,MAX1,KO,0.0,,,1.0,0.630655,WT,1.0,0.630655,-0.6651,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,46,10.1016/j.cub.2006.01.058
T138,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1242/bio.021402
T139,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1242/bio.021402
T140,SMXL6,OE,2.0,,,1.0,2.390716,WT,1.0,2.390716,1.2574,0.05,increased,decreased,False,Shoot_Branching,1,easy,1,True,41,10.1242/bio.021402
T142,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1093/plphys/kiad034
T143,rms5,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1093/plphys/kiad034
T144,MAX1,KO,0.0,,,1.0,0.630655,WT,1.0,0.630655,-0.6651,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,46,10.1104/pp.112.211383
T145,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1104/pp.112.211383
T146,RMS3,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1038/nchembio.2147
T147,D14,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1038/nchembio.2147
T148,MAX2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1038/nchembio.2147
T149,PhCCD7,KO,0.0,,,1.0,0.63067,WT,1.0,0.63067,-0.665,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,54,10.1104/pp.109.146720
T150,PhCCD7,OE,2.0,,,1.0,1.072103,WT,1.0,1.072103,0.1004,0.05,increased,decreased,False,Shoot_Branching,1,easy,3,True,43,10.1104/pp.109.146720
T151,PhCCD7,KD,0.5,,,1.0,0.932708,WT,1.0,0.932708,-0.1005,0.05,decreased,increased,False,Shoot_Branching,1,easy,3,True,44,10.1104/pp.109.146720
T152,OsCKX9,KO,0.0,,,1.0,13.688484,WT,1.0,13.688484,3.7749,0.05,increased,increased,True,Shoot_Branching,1,easy,2,True,52,10.1073/pnas.1810980116
T153,OsCKX9,OE,2.0,,,1.0,0.45514,WT,1.0,0.45514,-1.1356,0.05,decreased,increased,False,Shoot_Branching,1,easy,2,True,39,10.1073/pnas.1810980116
T154,D53,KO,0.0,,,1.0,0.100057,WT,1.0,0.100057,-3.3211,0.05,decreased,increased,False,Shoot_Branching,1,easy,2,True,30,10.1073/pnas.1810980116
T158,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.1073/pnas.1613199114
T161,PHYB,KO,0.0,,,1.0,0.0295,WT,1.0,0.0295,-5.0831,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,39,10.1104/pp.105.074856
T162,PHYB,OE,2.0,,,1.0,5.092674,WT,1.0,5.092674,2.3484,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1104/pp.105.074856
T169,DAD1,KO,0.0,,,1.0,15.198926,WT,1.0,15.198926,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,43,10.1104/pp.106.087957
T170,DAD2,KO,0.0,,,1.0,15.198892,WT,1.0,15.198892,3.9259,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,44,10.1104/pp.106.087957
T172,D27,KO,0.0,,,1.0,0.630642,WT,1.0,0.630642,-0.6651,0.05,decreased,increased,False,Shoot_Branching,1,easy,5,True,68,10.1104/pp.112.196253
T173,D27,OE,2.0,,,1.0,1.072159,WT,1.0,1.072159,0.1005,0.05,increased,decreased,False,Shoot_Branching,1,easy,5,True,51,10.1104/pp.112.196253
T174,BRC1,KO,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,35,10.3389/fpls.2014.00741
T175,MAX2,OE,2.0,,,1.0,0.61072,WT,1.0,0.61072,-0.7114,0.05,decreased,decreased,True,Shoot_Branching,1,easy,1,True,29,10.3389/fpls.2014.00741
