network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Lycopene Titer,E023,PMK,IPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E024,MVD,IPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E025,Dxs,IPP,1,HIGH,True,2,10.3390/biom13121747; 10.3390/molecules25143136
Lycopene Titer,E026,G3P,IPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E027,Pyruvate,IPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E028,Dxr,IPP,1,HIGH,True,2,10.3390/biom13121747; 10.3390/molecules25143136
Lycopene Titer,E029,IspD,IPP,1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E030,IspE,IPP,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E031,IspF,IPP,1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E032,IspG,IPP,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E033,IspH,IPP,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E034,IspH,DMAPP,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E035,Idi,DMAPP,1,HIGH,True,1,10.3390/biom13121747
Lycopene Titer,E036,IPP,DMAPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E037,IspA,FPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E038,IspA,GPP,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E039,IPP,FPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E040,DMAPP,FPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E041,IspB,FPP,-1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E042,CrtE,GGPP,1,HIGH,True,2,10.1007/s00253-006-0623-z; 10.3390/biom13121747
Lycopene Titer,E043,FPP,GGPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E044,CrtB,Phytoene,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E045,GGPP,Phytoene,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E046,CrtI,Lycopene_Titer,1,HIGH,True,2,10.3390/biom13121747; 10.3390/molecules25143136
Lycopene Titer,E047,Phytoene,Lycopene_Titer,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E048,GGPP,Lycopene_Titer,1,MEDIUM,False,1,10.3390/biom13121747
Lycopene Titer,E049,FPP,Lycopene_Titer,1,LOW,False,1,10.3390/molecules25143136
Lycopene Titer,E050,IPTG,Dxs,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E051,IPTG,Idi,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E052,IPTG,CrtE,1,HIGH,True,1,10.1007/s00253-006-0623-z
Lycopene Titer,E053,IPTG,CrtB,1,HIGH,True,1,10.1007/s00253-006-0623-z
Lycopene Titer,E054,IPTG,CrtI,1,HIGH,True,1,10.1007/s00253-006-0623-z
Lycopene Titer,E055,Arabinose,Dxs,1,HIGH,True,1,10.4014/jmb.2302.02003
Lycopene Titer,E056,Arabinose,Idi,1,HIGH,True,1,10.4014/jmb.2302.02003
Lycopene Titer,E057,Arabinose,Dxr,1,HIGH,True,1,10.4014/jmb.2302.02003
Lycopene Titer,E058,Arabinose,IspA,1,HIGH,True,1,10.4014/jmb.2302.02003
Lycopene Titer,E059,Plasmid_Copy_Number,CrtE,1,HIGH,True,1,10.1016/j.synbio.2021.04.001
Lycopene Titer,E060,Plasmid_Copy_Number,CrtB,1,HIGH,True,1,10.1016/j.synbio.2021.04.001
Lycopene Titer,E061,Plasmid_Copy_Number,CrtI,1,HIGH,True,1,10.1016/j.synbio.2021.04.001
Lycopene Titer,E062,CRP,Lycopene_Titer,1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E063,RpoS,Lycopene_Titer,1,HIGH,True,2,10.1186/s12934-015-0381-7; 10.3390/molecules25143136
Lycopene Titer,E064,RpoS,KatE,1,HIGH,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E065,KatE,ROS,-1,HIGH,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E066,ROS,Lycopene_Titer,-1,HIGH,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E067,SoxS,Zwf,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E068,SoxR,SoxS,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E069,OxyR,KatG,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E070,AppY,Lycopene_Titer,1,HIGH,True,1,10.3390/biom13121747
Lycopene Titer,E071,Crl,RpoS,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E072,Hnr,RpoS,-1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E073,YliE,Lycopene_Titer,-1,LOW,True,1,10.3390/molecules25143136
Lycopene Titer,E074,ArcA,AceE,-1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E075,FNR,AceE,-1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E076,Oxygen_Level,ArcA,-1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E077,Oxygen_Level,FNR,-1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E078,Oxygen_Level,ROS,1,HIGH,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E079,Temperature,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E080,Medium_Richness,Lycopene_Titer,1,HIGH,True,1,10.4014/jmb.2302.02003
Lycopene Titer,E081,Chassis_K12,Lycopene_Titer,1,HIGH,True,1,10.4014/jmb.2302.02003
Lycopene Titer,E082,Plsb,Lycopene_Titer,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E083,Plsc,Lycopene_Titer,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E084,Almgs,Lycopene_Titer,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E085,WaaC,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/ijms23147783
Lycopene Titer,E086,WaaF,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/ijms23147783
Lycopene Titer,E087,Lpp,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E088,NlpI,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E089,MlaE,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E090,TolA,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E091,EutD,Acetyl_CoA,-1,LOW,True,1,10.3390/biom13121747
Lycopene Titer,E092,TpiA,G3P,1,LOW,True,1,10.3390/biom13121747
Lycopene Titer,E093,Idi,Lycopene_Titer,1,MEDIUM,False,1,10.3390/biom13121747
Lycopene Titer,E094,Dxs,Lycopene_Titer,1,MEDIUM,False,1,10.3390/biom13121747
Lycopene Titer,E095,NADPH,Dxr,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E096,NADPH,HMGR,1,HIGH,True,1,10.1016/j.synbio.2021.04.001
Lycopene Titer,E097,NADPH,CrtI,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E098,ATP,MVK,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E099,ATP,IspE,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E100,CRP,Pgi,1,LOW,False,1,10.3390/biom13121747
Lycopene Titer,E101,Cra,Pps,1,MEDIUM,True,1,10.1038/75398
Lycopene Titer,E102,NRI,Pps,1,MEDIUM,True,1,10.1038/75398
Lycopene Titer,E103,NRI,Idi,1,MEDIUM,True,1,10.1038/75398
Lycopene Titer,E104,Acetyl_P,NRI,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E105,Glucose,Acetyl_P,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E106,AlphaKGDH,NADPH,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E107,TalB,G3P,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E108,YjiD,Lycopene_Titer,-1,MEDIUM,True,1,10.3390/biom13121747
Lycopene Titer,E109,YcgW,Lycopene_Titer,1,LOW,True,1,10.3390/biom13121747
Lycopene Titer,E110,YtjC,Lycopene_Titer,-1,LOW,True,1,10.1038/nbt1083
Lycopene Titer,E111,YjfP,Lycopene_Titer,-1,LOW,True,1,10.1038/nbt1083
Lycopene Titer,E112,YjgA,Lycopene_Titer,-1,LOW,True,1,10.1038/nbt1083
Lycopene Titer,E113,Mevalonate,IPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E114,MVK,Lycopene_Titer,1,MEDIUM,False,1,10.1186/s13568-022-01418-6
Lycopene Titer,E115,Pgi,Pyruvate,1,MEDIUM,True,1,10.1128/AEM.02155-15
Lycopene Titer,E116,CrtE,Lycopene_Titer,1,MEDIUM,False,1,10.1007/s00253-006-0623-z
Lycopene Titer,E117,CrtB,Lycopene_Titer,1,MEDIUM,False,1,10.3390/molecules25143136
Lycopene Titer,E118,IspA,Lycopene_Titer,1,LOW,False,1,10.3390/molecules25143136
Lycopene Titer,E119,Idi,IPP,1,HIGH,True,1,10.3390/molecules25143136
Lycopene Titer,E120,FabI_stress,Lycopene_Titer,-1,LOW,False,1,10.3390/biom13121747
Lycopene Titer,E121,BamB,Lycopene_Titer,-1,LOW,False,1,10.3390/biom13121747
Lycopene Titer,E122,AccABCD,Acetyl_CoA,-1,LOW,False,1,10.3390/biom13121747
Lycopene Titer,E123,YggE,Lycopene_Titer,-1,LOW,False,1,10.3390/biom13121747
Lycopene Titer,E124,UspE,Lycopene_Titer,-1,LOW,False,1,10.3390/biom13121747
Lycopene Titer,E125,Edd,G3P,1,HIGH,True,1,10.1186/s12934-015-0301-x
Lycopene Titer,E126,Edd,Pyruvate,1,HIGH,True,1,10.1186/s12934-015-0301-x
Lycopene Titer,E127,Eda,G3P,1,HIGH,True,1,10.1186/s12934-015-0301-x
Lycopene Titer,E128,Eda,Pyruvate,1,HIGH,True,1,10.1186/s12934-015-0301-x
Lycopene Titer,E129,Gnd,NADPH,1,MEDIUM,True,1,10.1186/s12934-015-0301-x
Lycopene Titer,E130,KatE,Lycopene_Titer,1,MEDIUM,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E131,SodA,Lycopene_Titer,1,MEDIUM,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E132,Lycopene_Titer,ROS,-1,HIGH,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E133,ROS,Lycopene_Titer,-1,HIGH,True,1,10.1186/s12934-015-0381-7
Lycopene Titer,E134,DgkA,Lycopene_Titer,1,MEDIUM,True,1,10.1186/s12934-018-0887-x
Lycopene Titer,E135,Almgs,Plsb,1,MEDIUM,True,1,10.1186/s12934-018-0887-x
Lycopene Titer,E136,GPP,MVK,-1,MEDIUM,True,1,10.1186/s13568-022-01418-6
Lycopene Titer,E137,FPP,MVK,-1,MEDIUM,True,1,10.1186/s13568-022-01418-6
Lycopene Titer,E138,GGPP,MVK,-1,MEDIUM,True,1,10.1186/s13568-022-01418-6
Lycopene Titer,E139,GPP,Lycopene_Titer,-1,MEDIUM,True,1,10.1186/s12934-022-01843-z
Lycopene Titer,E140,FPP,Lycopene_Titer,-1,MEDIUM,True,1,10.1186/s12934-022-01843-z
Lycopene Titer,E141,Plasmid_Copy_Number,MVK,1,MEDIUM,True,1,10.1186/s12934-022-01843-z
Lycopene Titer,E142,Plasmid_Copy_Number,Idi,1,MEDIUM,True,1,10.1186/s12934-022-01843-z
Lycopene Titer,E143,Dxs,G3P,-1,MEDIUM,True,1,10.1038/nature08187
Lycopene Titer,E144,Dxs,Pyruvate,-1,MEDIUM,True,1,10.1038/nature08187
Lycopene Titer,E145,AtoB,Mevalonate,1,HIGH,True,1,10.4014/jmb.2408.08053
Lycopene Titer,E146,Pps,G3P,1,MEDIUM,True,1,10.1038/75398
Lycopene Titer,E147,Xylose,Pyruvate,1,MEDIUM,True,1,10.3390/molecules25143136
Lycopene Titer,E148,Xylose,G3P,1,MEDIUM,True,1,10.3390/molecules25143136
